Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 369 LP,36.4,4 / 7,roysiggi
#2,Support,Aqua,Challenger - 130 LP,68.7,90 / 41,Trindor
#3,ADC,T1 T1,Challenger - 47 LP,67.3,76 / 37,Soraka
#4,Top,Salsa,Challenger - 43 LP,59.9,106 / 71,YungYiga
#5,Mid,Frimmy23,Diamond I - 93 LP,60.8,107 / 69,YoloMedic
#6,Top,RNG Letme,Diamond I - 86 LP,38.6,22 / 35,LPLAhri
#7,Jungle,Poppey,Diamond I - 49 LP,54.7,104 / 86,NAVI
#8,Jungle,Pyosik,Diamond I - 35 LP,58.5,103 / 73,TheStriker9
#9,Mid,BOOCAUWMOO,Diamond I - 31 LP,45.5,60 / 72,BooCauwMoo
#10,Top,Destructoid,Diamond I - 23 LP,56.8,42 / 32,YoloMedic
#11,ADC,Deft,Diamond I - 17 LP,54.1,79 / 67,TheStriker9
#12,Jungle,EG Voutocu,Diamond I - 16 LP,57.6,57 / 42,EG Voutocu
#13,Support,Egirl champs onl,Diamond I - 14 LP,55.7,49 / 39,Spooky
#14,Support,Anbeeld,Diamond I - 12 LP,55.4,92 / 74,Anbeeld
#15,ADC,Jotaro Kujo,Diamond I - 3 LP,55.6,69 / 55,Ithirul
#16,Top,xxaznpuppy32xx,Diamond II - 91 LP,54.4,87 / 73,GamerGirls
#17,ADC,Sylmarae,Diamond II - 88 LP,56.7,51 / 39,Kythaela
#18,ADC,BöllerBusch,Diamond II - 85 LP,54.5,54 / 45,Jungler1337
#19,Support,CoreJJ,Diamond II - 65 LP,50.7,69 / 67,Opticreed
#20,Support,MUD Ogre,Diamond II - 48 LP,58.7,54 / 38,Randomness12
#21,Jungle,JglBot,Diamond II - 28 LP,47.6,59 / 65,TangilBOT
#22,Top,Aryze,Diamond II - 22 LP,55.2,48 / 39,sanchesmemo
#23,Support,Tratz,Diamond II - 17 LP,48.4,46 / 49,Tangil
#24,ADC,Kudor88888882141,Diamond II - 16 LP,51.4,54 / 51,Mac
#25,Mid,MidBot,Diamond II - 15 LP,57.0,53 / 40,TangilBOT
#26,Support,Kutcher,Diamond II - 12 LP,55.9,33 / 26,Terra
#27,Mid,BottleCaps,Diamond II - 12 LP,56.2,41 / 32,Phost
#28,Top,Ezio,Diamond II - 11 LP,54.9,62 / 51,TexeQ
#29,Jungle,Ceasarna,Diamond II - 10 LP,57.7,41 / 30,iampvm
#30,ADC,Bilbo Gaggins,Diamond II - 5 LP,57.7,45 / 33,ImagineBaggins
#31,ADC,strawberry dog,Diamond II - 2 LP,58.8,40 / 28,annauwumarie
#32,Jungle,Test2,Diamond II - 2 LP,50.0,29 / 29,test
#33,ADC,Reign,Diamond III - 98 LP,56.9,37 / 28,ephemeral
#34,Mid,Seirilyvia,Diamond III - 90 LP,52.8,47 / 42,Kythaela
#35,Mid,Arteros,Diamond III - 88 LP,53.2,83 / 73,Anbeeld
#36,Top,TopBot,Diamond III - 81 LP,52.2,48 / 44,TangilBOT
#37,Top,迈特晒,Diamond III - 79 LP,53.4,47 / 41,sayluca
#38,Jungle,Jinxnator,Diamond III - 75 LP,51.2,43 / 41,Jinxnator
#39,Support,BoquitaCampeon,Diamond III - 73 LP,48.5,33 / 35,Jon_14
#40,Top,MrBochka,Diamond III - 70 LP,49.6,70 / 71,Anbeeld
#41,Mid,Salt,Diamond III - 66 LP,52.4,54 / 49,JMENDOZA
#42,Mid,Test3,Diamond III - 65 LP,73.6,39 / 14,test
#43,Jungle,RNG mlxg,Diamond III - 62 LP,52.3,56 / 51,LPLAhri
#44,Support,strawberry cow,Diamond III - 61 LP,59.7,37 / 25,annauwumarie
#45,Mid,Foxy,Diamond III - 59 LP,54.4,49 / 41,Foxy
#46,Support,Truth,Diamond III - 55 LP,52.7,49 / 44,Player2225
#47,Mid,Totoro the duck,Diamond III - 49 LP,50.0,44 / 44,Kuury
#48,Top,Dumbass,Diamond III - 48 LP,52.8,38 / 34,Key
#49,ADC,Vortex_c4,Diamond III - 47 LP,50.6,39 / 38,LumiFumi
#50,Top,Zuko,Diamond III - 43 LP,47.4,54 / 60,Lior
#51,Mid,violator,Diamond III - 43 LP,55.7,39 / 31,sanchesmemo
#52,ADC,TES Jackeylove,Diamond III - 42 LP,50.0,47 / 47,LPLAhri
#53,ADC,DoubleDouble,Diamond III - 39 LP,52.9,45 / 40,Player2225
#54,Mid,Flame,Diamond III - 38 LP,50.6,44 / 43,Hit_Critical
#55,Jungle,time,Diamond III - 38 LP,51.9,40 / 37,schlafen
#56,Support,PepeLove,Diamond III - 36 LP,61.4,51 / 32,LS
#57,Top,AshenOne,Diamond III - 35 LP,51.9,28 / 26,Fells
#58,Mid,Byumbert,Diamond III - 34 LP,53.3,57 / 50,Byumbi
#59,Top,R0ck,Diamond III - 25 LP,56.1,37 / 29,DAYLlGHT
#60,ADC,Nero,Diamond III - 23 LP,58.9,33 / 23,Yzeerf
#61,Jungle,110110010011,Diamond III - 23 LP,48.6,36 / 38,110110010011
#62,Jungle,MexicanPidgeon,Diamond III - 23 LP,52.8,38 / 34,LumiFumi
#63,Mid,GummyBear,Diamond III - 19 LP,62.3,38 / 23,Spezza
#64,ADC,AJDG Angel,Diamond III - 18 LP,49.3,35 / 36,Lightandhope
#65,Mid,PepeCool,Diamond III - 17 LP,50.4,66 / 65,LS
#66,Support,FPX Crisp,Diamond III - 14 LP,54.8,46 / 38,LPLAhri
#67,Jungle,EDG Clearlove7,Diamond III - 14 LP,56.5,35 / 27,RNGFirefox
#68,Support,Alder88,Diamond III - 13 LP,47.8,32 / 35,LumiFumi
#69,Top,Kritz,Diamond III - 13 LP,47.9,35 / 38,polop900
#70,Support,Tiriana,Diamond III - 12 LP,56.3,45 / 35,Kythaela
#71,Jungle,Bibi,Diamond III - 10 LP,46.7,42 / 48,Troeton
