Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 620 LP,74.0,57 / 20,roysiggi
#2,Top,RNG Letme,Challenger - 520 LP,77.2,61 / 18,LPLAhri
#3,Mid,BOOCAUWMOO,Challenger - 134 LP,56.0,144 / 113,BooCauwMoo
#4,ADC,T1 T1,Challenger - 90 LP,62.3,76 / 46,Soraka
#5,Jungle,Pyosik,Challenger - 80 LP,60.9,112 / 72,TheStriker9
#6,Support,Aqua,Challenger - 57 LP,59.8,107 / 72,Trindor
#7,Mid,Frimmy23,Challenger - 13 LP,58.5,206 / 146,YoloMedic
#8,Jungle,JglBot,Challenger - 7 LP,60.1,104 / 69,TangilBOT
#9,Top,Zuko,Challenger - 1 LP,54.3,133 / 112,Lior
#10,Top,Salsa,Diamond I - 80 LP,56.5,130 / 100,YungYiga
#11,Mid,Seirilyvia,Diamond I - 74 LP,53.0,116 / 103,Kythaela
#12,ADC,GNR.UZI,Diamond I - 61 LP,55.9,76 / 60,theshy
#13,Mid,Arteros,Diamond I - 54 LP,57.1,72 / 54,Anbeeld
#14,ADC,Sylmarae,Diamond I - 50 LP,55.6,125 / 100,Kythaela
#15,Support,GeT OutFlayed,Diamond I - 50 LP,55.8,77 / 61,Mac
#16,Top,Aryze,Diamond I - 47 LP,60.0,81 / 54,sanchesmemo
#17,ADC,Kogglemoggle,Diamond I - 46 LP,58.1,68 / 49,Sinker
#18,Support,Maïwenn,Diamond I - 42 LP,51.4,73 / 69,DitIsDonny
#19,ADC,BöllerBusch,Diamond I - 38 LP,52.1,86 / 79,Jungler1337
#20,Jungle,Bibi,Diamond I - 36 LP,53.5,107 / 93,Troeton
#21,Support,Jao,Diamond I - 33 LP,53.9,110 / 94,YoloMedic
#22,Top,SmackyB,Diamond I - 31 LP,53.0,97 / 86,Byumbi
#23,Top,AshenOne,Diamond I - 30 LP,53.6,112 / 97,Fells
#24,Support,Kutcher,Diamond I - 27 LP,58.1,68 / 49,Terra
#25,Mid,Totoro the duck,Diamond I - 26 LP,53.9,90 / 77,Kuury
#26,Mid,Salt,Diamond I - 23 LP,55.6,75 / 60,JMENDOZA
#27,Jungle,Test2,Diamond I - 22 LP,52.6,101 / 91,test
#28,Jungle,Jinxnator,Diamond I - 22 LP,47.6,100 / 110,Jinxnator
#29,Support,Ex5 Drohne,Diamond I - 21 LP,47.6,60 / 66,ExiledLP
#30,Mid,TES Jackeylove,Diamond I - 19 LP,54.3,70 / 59,Tokyo Smurfer
#31,Support,Tratz,Diamond I - 19 LP,55.0,55 / 45,Tangil
#32,Jungle,EG Voutocu,Diamond I - 19 LP,55.2,74 / 60,EG Voutocu
#33,ADC,Geekymanxnlx,Diamond I - 17 LP,53.5,100 / 87,DitIsDonny
#34,ADC,Vortex_c4,Diamond I - 13 LP,55.9,76 / 60,LumiFumi
#35,ADC,Deft,Diamond I - 12 LP,55.0,82 / 67,TheStriker9
#36,Support,Sadex,Diamond I - 11 LP,54.5,79 / 66,Spezza
#37,Jungle,Gnima,Diamond I - 10 LP,53.0,140 / 124,YoloMedic
#38,Top,迈特晒,Diamond I - 9 LP,54.5,78 / 65,sayluca
#39,Support,Alder88,Diamond I - 8 LP,53.9,55 / 47,LumiFumi
#40,ADC,Texe,Diamond I - 8 LP,56.0,89 / 70,TexeQ
#41,Mid,violator,Diamond I - 6 LP,55.2,74 / 60,sanchesmemo
#42,Support,BoquitaCampeon,Diamond I - 6 LP,57.1,64 / 48,Jon_14
#43,Top,Kritz,Diamond I - 5 LP,56.5,95 / 73,polop900
#44,Support,Egirl champs onl,Diamond I - 3 LP,49.4,89 / 91,Spooky
