Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 374 LP,46.7,7 / 8,roysiggi
#2,Support,Aqua,Challenger - 42 LP,66.3,126 / 64,Trindor
#3,Mid,Frimmy23,Challenger - 42 LP,61.3,182 / 115,YoloMedic
#4,Top,Salsa,Challenger - 27 LP,59.5,181 / 123,YungYiga
#5,Support,Anbeeld,Diamond I - 80 LP,56.6,163 / 125,Anbeeld
#6,ADC,Deft,Diamond I - 65 LP,55.0,148 / 121,TheStriker9
#7,Mid,BOOCAUWMOO,Diamond I - 56 LP,46.5,132 / 152,BooCauwMoo
#8,Top,xxaznpuppy32xx,Diamond I - 50 LP,55.1,145 / 118,GamerGirls
#9,Jungle,Pyosik,Diamond I - 36 LP,59.8,205 / 138,TheStriker9
#10,ADC,T1 T1,Diamond I - 31 LP,61.7,124 / 77,Soraka
#11,Support,Egirl champs onl,Diamond I - 26 LP,52.4,118 / 107,Spooky
#12,ADC,Reign,Diamond I - 17 LP,58.6,58 / 41,ephemeral
#13,Support,MUD Ogre,Diamond I - 14 LP,54.5,109 / 91,Randomness12
#14,ADC,Jotaro Kujo,Diamond I - 11 LP,52.4,109 / 99,Ithirul
#15,ADC,BöllerBusch,Diamond I - 10 LP,54.4,98 / 82,Jungler1337
#16,Jungle,Poppey,Diamond I - 8 LP,51.8,203 / 189,NAVI
#17,Mid,Arteros,Diamond II - 94 LP,52.9,155 / 138,Anbeeld
#18,Mid,Foxy,Diamond II - 94 LP,54.7,87 / 72,Foxy
#19,Top,Destructoid,Diamond II - 82 LP,49.7,75 / 76,YoloMedic
#20,Jungle,Gnima,Diamond II - 76 LP,54.0,68 / 58,YoloMedic
#21,Jungle,Jinxnator,Diamond II - 74 LP,51.9,70 / 65,Jinxnator
#22,Top,Ezio,Diamond II - 70 LP,54.8,85 / 70,TexeQ
#23,Top,RNG Letme,Diamond II - 65 LP,42.7,67 / 90,LPLAhri
#24,Top,Dumbass,Diamond II - 42 LP,55.8,58 / 46,Key
#25,Support,CoreJJ,Diamond II - 24 LP,48.3,85 / 91,Opticreed
#26,Top,TopBot,Diamond II - 23 LP,53.3,64 / 56,TangilBOT
#27,Support,Monkey Mokney,Diamond II - 20 LP,60.2,50 / 33,Ghacobe
#28,Top,DoinB,Diamond II - 19 LP,57.4,62 / 46,LordArtos
#29,Support,Kutcher,Diamond II - 18 LP,49.0,73 / 76,Terra
#30,Mid,GummyBear,Diamond II - 15 LP,62.2,56 / 34,Spezza
#31,Support,BoquitaCampeon,Diamond II - 14 LP,50.5,46 / 45,Jon_14
#32,Support,Tratz,Diamond II - 12 LP,46.5,73 / 84,Tangil
#33,Top,Zuko,Diamond II - 9 LP,50.0,76 / 76,Lior
#34,Support,R.Leg of Cauw,Diamond II - 5 LP,58.8,57 / 40,BooCauwMoo
#35,ADC,Bilbo Gaggins,Diamond II - 3 LP,54.1,66 / 56,ImagineBaggins
#36,ADC,Vortex_c4,Diamond II - 3 LP,51.8,57 / 53,LumiFumi
#37,Mid,Test3,Diamond II - 2 LP,63.3,62 / 36,test
#38,Top,Amouranth,Diamond II - 2 LP,53.7,124 / 107,Simp
#39,Jungle,JglBot,Diamond II - 1 LP,47.0,78 / 88,TangilBOT
#40,ADC,strawberry dog,Diamond II - 1 LP,56.0,56 / 44,annauwumarie
#41,ADC,Sylmarae,Diamond II - 1 LP,50.6,90 / 88,Kythaela
#42,ADC,Kudor88888882141,Diamond II - 0 LP,49.0,76 / 79,Mac
#43,ADC,Kadlin,Diamond III - 99 LP,55.1,54 / 44,Jinxnator
#44,Top,Aryze,Diamond III - 95 LP,49.4,76 / 78,sanchesmemo
#45,Mid,BottleCaps,Diamond III - 90 LP,50.8,60 / 58,Phost
#46,Jungle,110110010011,Diamond III - 88 LP,51.4,55 / 52,110110010011
#47,Top,Mr The Rat King,Diamond III - 87 LP,60.0,51 / 34,DangerousMolerat
#48,Mid,Salt,Diamond III - 87 LP,51.7,74 / 69,JMENDOZA
#49,Mid,MidBot,Diamond III - 86 LP,51.7,76 / 71,TangilBOT
