Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 270 LP,65.6,233 / 122,Soraka
#2,Support,Aqua,Challenger - 253 LP,67.9,228 / 108,Trindor
#3,Jungle,Pyosik,Challenger - 144 LP,60.1,388 / 258,TheStriker9
#4,Top,Salsa,Challenger - 134 LP,58.4,345 / 246,YungYiga
#5,ADC,Deft,Challenger - 120 LP,58.8,273 / 191,TheStriker9
#6,Mid,BOOCAUWMOO,Challenger - 118 LP,52.8,272 / 243,BooCauwMoo
#7,ADC,cryhard,Challenger - 70 LP,52.7,117 / 105,roysiggi
#8,ADC,Kadlin,Diamond I - 95 LP,56.3,216 / 168,Jinxnator
#9,Jungle,Poppey,Diamond I - 93 LP,54.7,405 / 336,NAVI
#10,Support,Anbeeld,Diamond I - 93 LP,56.2,324 / 253,Anbeeld
#11,Support,BoquitaCampeon,Diamond I - 93 LP,55.1,177 / 144,Jon_14
#12,Top,Amouranth,Diamond I - 86 LP,52.4,301 / 273,Simp
#13,Support,Maïwenn,Diamond I - 84 LP,51.9,229 / 212,DitIsDonny
#14,Jungle,Kong,Diamond I - 81 LP,54.6,239 / 199,YungYiga
#15,Support,Egirl champs onl,Diamond I - 80 LP,55.6,308 / 246,Spooky
#16,Mid,Salt,Diamond I - 77 LP,54.1,231 / 196,JMENDOZA
#17,Mid,violator,Diamond I - 77 LP,56.2,228 / 178,sanchesmemo
#18,Jungle,Gnima,Diamond I - 72 LP,53.0,220 / 195,YoloMedic
#19,Top,RNG Letme,Diamond I - 71 LP,50.4,227 / 223,LPLAhri
#20,Jungle,Bibi,Diamond I - 70 LP,52.6,216 / 195,Troeton
#21,Support,MUD Ogre,Diamond I - 66 LP,52.7,254 / 228,Randomness12
#22,Support,Kutcher,Diamond I - 49 LP,51.9,224 / 208,Terra
#23,ADC,Sylmarae,Diamond I - 49 LP,53.4,268 / 234,Kythaela
#24,Mid,Frimmy23,Diamond I - 48 LP,58.9,388 / 271,YoloMedic
#25,Support,Jao,Diamond I - 47 LP,48.5,204 / 217,YoloMedic
#26,Jungle,JglBot,Diamond I - 40 LP,49.8,218 / 220,TangilBOT
#27,Support,Emwues24,Diamond I - 40 LP,49.4,206 / 211,Jinxnator
#28,Top,AshenOne,Diamond I - 39 LP,54.1,190 / 161,Fells
#29,ADC,mind,Diamond I - 38 LP,54.4,233 / 195,schlafen
#30,Mid,Cambleur,Diamond I - 38 LP,53.7,167 / 144,EG Voutocu
#31,ADC,SelfishPanda,Diamond I - 35 LP,57.8,200 / 146,Mekaki
#32,Top,Punchaubuns,Diamond I - 33 LP,54.7,169 / 140,LumiFumi
#33,Support,FPX Crisp,Diamond I - 32 LP,49.3,217 / 223,LPLAhri
#34,Top,Destructoid,Diamond I - 32 LP,50.6,218 / 213,YoloMedic
#35,Top,DoinB,Diamond I - 32 LP,52.4,243 / 221,LordArtos
#36,ADC,PvM,Diamond I - 31 LP,50.7,190 / 185,iampvm
#37,Jungle,EG Voutocu,Diamond I - 31 LP,50.9,237 / 229,EG Voutocu
#38,Mid,Foxy,Diamond I - 29 LP,54.6,248 / 206,Foxy
#39,Jungle,110110010011,Diamond I - 29 LP,53.3,245 / 215,110110010011
#40,Jungle,Ceasarna,Diamond I - 29 LP,52.8,238 / 213,iampvm
#41,Jungle,Topener,Diamond I - 28 LP,50.0,216 / 216,Byumbi
#42,Top,Jodko,Diamond I - 27 LP,50.7,204 / 198,Jinxnator
#43,Top,MrBochka,Diamond I - 26 LP,52.3,232 / 212,Anbeeld
#44,Mid,Frethborn,Diamond I - 26 LP,51.0,199 / 191,Jinxnator
#45,Support,Tiriana,Diamond I - 25 LP,51.1,227 / 217,Kythaela
#46,Top,DRX Deft,Diamond I - 22 LP,53.0,169 / 150,Tokyo Smurfer
#47,ADC,Bilbo Gaggins,Diamond I - 20 LP,53.5,200 / 174,ImagineBaggins
#48,ADC,TES Jackeylove,Diamond I - 19 LP,50.8,229 / 222,LPLAhri
