Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 138 LP,66.9,198 / 98,Trindor
#2,ADC,Deft,Challenger - 108 LP,58.2,255 / 183,TheStriker9
#3,Jungle,Pyosik,Challenger - 96 LP,59.2,362 / 249,TheStriker9
#4,ADC,T1 T1,Challenger - 94 LP,64.3,205 / 114,Soraka
#5,Mid,BOOCAUWMOO,Challenger - 41 LP,51.3,248 / 235,BooCauwMoo
#6,ADC,Kadlin,Challenger - 32 LP,56.2,182 / 142,Jinxnator
#7,Support,Tratz,Challenger - 22 LP,52.7,176 / 158,Tangil
#8,Top,Zuko,Challenger - 4 LP,54.1,170 / 144,Lior
#9,Jungle,Poppey,Challenger - 4 LP,54.5,341 / 285,NAVI
#10,Top,Salsa,Diamond I - 81 LP,57.0,298 / 225,YungYiga
#11,Mid,Salt,Diamond I - 79 LP,53.9,171 / 146,JMENDOZA
#12,Support,BoquitaCampeon,Diamond I - 76 LP,53.9,139 / 119,Jon_14
#13,Mid,Giorno Giovanna,Diamond I - 72 LP,58.3,169 / 121,Ithirul
#14,Jungle,Gnima,Diamond I - 67 LP,52.4,172 / 156,YoloMedic
#15,Top,MrBochka,Diamond I - 63 LP,53.0,188 / 167,Anbeeld
#16,Top,SmackyB,Diamond I - 62 LP,51.3,180 / 171,Byumbi
#17,Mid,Frimmy23,Diamond I - 62 LP,58.5,322 / 228,YoloMedic
#18,Top,Top,Diamond I - 60 LP,56.8,137 / 104,jksad
#19,Mid,violator,Diamond I - 54 LP,54.8,170 / 140,sanchesmemo
#20,Jungle,time,Diamond I - 50 LP,53.3,161 / 141,schlafen
#21,ADC,Bilbo Gaggins,Diamond I - 46 LP,53.8,156 / 134,ImagineBaggins
#22,Top,Destructoid,Diamond I - 43 LP,51.1,170 / 163,YoloMedic
#23,ADC,Kogglemoggle,Diamond I - 39 LP,53.1,130 / 115,Sinker
#24,ADC,ADC shen,Diamond I - 39 LP,51.7,153 / 143,shen adc
#25,Mid,Bye Bye Driver,Diamond I - 37 LP,51.6,179 / 168,110110010011
#26,Jungle,Zevton,Diamond I - 35 LP,54.3,151 / 127,polop900
#27,ADC,Reign,Diamond I - 35 LP,51.6,197 / 185,ephemeral
#28,Mid,Gezar,Diamond I - 33 LP,63.0,148 / 87,Kai
#29,Jungle,Test2,Diamond I - 30 LP,51.8,157 / 146,test
#30,Top,Broly,Diamond I - 28 LP,57.7,150 / 110,CrimsonEcho
#31,ADC,mind,Diamond I - 24 LP,54.8,183 / 151,schlafen
#32,Top,RNG Letme,Diamond I - 24 LP,48.1,175 / 189,LPLAhri
#33,Mid,whygar player,Diamond I - 19 LP,55.6,165 / 132,roysiggi
#34,Jungle,JglBot,Diamond I - 18 LP,49.4,170 / 174,TangilBOT
#35,Support,Test5,Diamond I - 12 LP,55.5,127 / 102,test
