Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 361 LP,30.0,3 / 7,roysiggi
#2,Top,RNG Letme,Challenger - 121 LP,39.3,11 / 17,LPLAhri
#3,ADC,T1 T1,Challenger - 76 LP,69.0,69 / 31,Soraka
#4,Support,Aqua,Challenger - 55 LP,67.6,75 / 36,Trindor
#5,Top,Salsa,Challenger - 46 LP,59.6,84 / 57,YungYiga
#6,Mid,Frimmy23,Challenger - 17 LP,63.3,69 / 40,YoloMedic
#7,Jungle,Pyosik,Challenger - 5 LP,62.3,81 / 49,TheStriker9
#8,ADC,Deft,Diamond I - 45 LP,57.1,64 / 48,TheStriker9
#9,Support,Anbeeld,Diamond II - 97 LP,56.3,72 / 56,Anbeeld
#10,Support,CoreJJ,Diamond II - 96 LP,53.8,57 / 49,Opticreed
#11,Jungle,Poppey,Diamond II - 78 LP,53.9,76 / 65,NAVI
#12,Mid,Arteros,Diamond II - 67 LP,56.5,78 / 60,Anbeeld
#13,Top,xxaznpuppy32xx,Diamond II - 61 LP,55.6,75 / 60,GamerGirls
#14,Support,Egirl champs onl,Diamond II - 56 LP,55.4,36 / 29,Spooky
#15,ADC,Kudor88888882141,Diamond II - 54 LP,54.0,47 / 40,Mac
#16,ADC,Jotaro Kujo,Diamond II - 49 LP,54.3,50 / 42,Ithirul
#17,Jungle,Jinxnator,Diamond II - 39 LP,56.1,37 / 29,Jinxnator
#18,Mid,Salt,Diamond II - 38 LP,56.3,49 / 38,JMENDOZA
#19,Top,Ezio,Diamond II - 32 LP,58.0,47 / 34,TexeQ
#20,Top,Aryze,Diamond II - 31 LP,56.9,41 / 31,sanchesmemo
#21,ADC,AJDG Angel,Diamond II - 28 LP,58.8,30 / 21,Lightandhope
#22,ADC,BöllerBusch,Diamond II - 26 LP,54.8,40 / 33,Jungler1337
#23,Support,Tratz,Diamond II - 18 LP,49.4,41 / 42,Tangil
#24,Mid,BOOCAUWMOO,Diamond II - 18 LP,37.8,31 / 51,BooCauwMoo
#25,Support,MUD Ogre,Diamond II - 16 LP,61.2,41 / 26,Randomness12
#26,Mid,Byumbert,Diamond II - 13 LP,57.9,55 / 40,Byumbi
#27,Jungle,JglBot,Diamond II - 5 LP,46.9,46 / 52,TangilBOT
#28,ADC,Bilbo Gaggins,Diamond II - 3 LP,60.0,39 / 26,ImagineBaggins
#29,Top,迈特晒,Diamond II - 0 LP,55.4,41 / 33,sayluca
#30,Jungle,EG Voutocu,Diamond III - 93 LP,54.7,41 / 34,EG Voutocu
#31,Mid,MidBot,Diamond III - 90 LP,58.6,41 / 29,TangilBOT
#32,Jungle,Gnima,Diamond III - 87 LP,52.5,31 / 28,YoloMedic
#33,ADC,Sylmarae,Diamond III - 79 LP,53.6,37 / 32,Kythaela
#34,Top,Zuko,Diamond III - 79 LP,49.5,50 / 51,Lior
