Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 374 LP,46.7,7 / 8,roysiggi
#2,Support,Aqua,Challenger - 79 LP,67.0,122 / 60,Trindor
#3,Top,Salsa,Challenger - 36 LP,59.7,166 / 112,YungYiga
#4,Mid,Frimmy23,Diamond I - 80 LP,60.1,167 / 111,YoloMedic
#5,Support,Anbeeld,Diamond I - 77 LP,56.0,139 / 109,Anbeeld
#6,ADC,T1 T1,Diamond I - 71 LP,62.4,113 / 68,Soraka
#7,ADC,Jotaro Kujo,Diamond I - 59 LP,54.1,100 / 85,Ithirul
#8,Jungle,Pyosik,Diamond I - 47 LP,60.4,177 / 116,TheStriker9
#9,ADC,BöllerBusch,Diamond I - 45 LP,56.3,89 / 69,Jungler1337
#10,Mid,Foxy,Diamond I - 41 LP,56.9,78 / 59,Foxy
#11,Jungle,Poppey,Diamond I - 41 LP,52.3,181 / 165,NAVI
#12,Support,MUD Ogre,Diamond I - 29 LP,55.4,93 / 75,Randomness12
#13,Mid,Arteros,Diamond I - 26 LP,54.1,138 / 117,Anbeeld
#14,ADC,Deft,Diamond I - 14 LP,53.8,120 / 103,TheStriker9
#15,Support,Egirl champs onl,Diamond II - 98 LP,52.9,101 / 90,Spooky
#16,Top,Amouranth,Diamond II - 83 LP,55.2,111 / 90,Simp
#17,Mid,BOOCAUWMOO,Diamond II - 82 LP,44.7,109 / 135,BooCauwMoo
#18,ADC,Sylmarae,Diamond II - 75 LP,53.1,86 / 76,Kythaela
#19,Top,Destructoid,Diamond II - 65 LP,50.4,65 / 64,YoloMedic
#20,Top,Aryze,Diamond II - 65 LP,51.8,73 / 68,sanchesmemo
#21,Top,xxaznpuppy32xx,Diamond II - 62 LP,54.4,131 / 110,GamerGirls
#22,Support,Kutcher,Diamond II - 61 LP,50.4,67 / 66,Terra
#23,Top,RNG Letme,Diamond II - 61 LP,42.5,57 / 77,LPLAhri
#24,Mid,BottleCaps,Diamond II - 53 LP,54.4,56 / 47,Phost
#25,ADC,PepeLaugh,Diamond II - 48 LP,47.1,64 / 72,LS
#26,Jungle,Jinxnator,Diamond II - 43 LP,52.3,58 / 53,Jinxnator
#27,Support,Tratz,Diamond II - 36 LP,47.4,65 / 72,Tangil
