Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 374 LP,46.7,7 / 8,roysiggi
#2,Support,Aqua,Challenger - 125 LP,67.8,137 / 65,Trindor
#3,Support,Anbeeld,Challenger - 13 LP,57.8,193 / 141,Anbeeld
#4,Jungle,Poppey,Challenger - 9 LP,53.2,234 / 206,NAVI
#5,ADC,T1 T1,Challenger - 4 LP,62.6,144 / 86,Soraka
#6,ADC,Jotaro Kujo,Diamond I - 65 LP,53.9,131 / 112,Ithirul
#7,Top,RNG Letme,Diamond I - 57 LP,46.5,86 / 99,LPLAhri
#8,Top,Salsa,Diamond I - 55 LP,58.3,197 / 141,YungYiga
#9,Mid,Foxy,Diamond I - 54 LP,55.0,111 / 91,Foxy
#10,Top,xxaznpuppy32xx,Diamond I - 53 LP,54.2,166 / 140,GamerGirls
#11,Mid,Frimmy23,Diamond I - 36 LP,59.9,221 / 148,YoloMedic
#12,Mid,BOOCAUWMOO,Diamond I - 31 LP,47.2,151 / 169,BooCauwMoo
#13,Jungle,Pyosik,Diamond I - 25 LP,58.4,232 / 165,TheStriker9
#14,Jungle,Gnima,Diamond I - 18 LP,52.2,93 / 85,YoloMedic
#15,ADC,Reign,Diamond I - 11 LP,55.2,74 / 60,ephemeral
#16,Support,Egirl champs onl,Diamond I - 10 LP,53.1,144 / 127,Spooky
#17,ADC,Deft,Diamond I - 5 LP,54.6,171 / 142,TheStriker9
#18,Support,MUD Ogre,Diamond II - 89 LP,52.1,123 / 113,Randomness12
#19,Top,Ezio,Diamond II - 73 LP,53.6,97 / 84,TexeQ
#20,Top,Destructoid,Diamond II - 71 LP,49.2,97 / 100,YoloMedic
#21,Top,TopBot,Diamond II - 70 LP,53.5,76 / 66,TangilBOT
#22,ADC,Sylmarae,Diamond II - 56 LP,51.3,102 / 97,Kythaela
#23,Top,Dumbass,Diamond II - 50 LP,54.8,68 / 56,Key
#24,ADC,BöllerBusch,Diamond II - 46 LP,51.9,108 / 100,Jungler1337
#25,Mid,Arteros,Diamond II - 45 LP,51.3,163 / 155,Anbeeld
#26,Support,Kutcher,Diamond II - 43 LP,49.1,83 / 86,Terra
#27,Jungle,Jinxnator,Diamond II - 38 LP,49.7,91 / 92,Jinxnator
#28,Jungle,Blaze,Diamond II - 28 LP,56.0,65 / 51,Hit_Critical
#29,Jungle,JglBot,Diamond II - 28 LP,47.5,87 / 96,TangilBOT
#30,ADC,Vortex_c4,Diamond II - 27 LP,52.6,61 / 55,LumiFumi
#31,Support,Tratz,Diamond II - 19 LP,46.6,83 / 95,Tangil
#32,Top,DoinB,Diamond II - 17 LP,57.1,68 / 51,LordArtos
#33,ADC,strawberry dog,Diamond II - 15 LP,56.4,62 / 48,annauwumarie
#34,Support,BoquitaCampeon,Diamond II - 14 LP,50.0,53 / 53,Jon_14
#35,ADC,Kadlin,Diamond II - 11 LP,54.0,68 / 58,Jinxnator
#36,Mid,Test3,Diamond II - 9 LP,61.4,70 / 44,test
#37,Mid,BottleCaps,Diamond II - 9 LP,50.7,69 / 67,Phost
#38,Top,Mr The Rat King,Diamond II - 7 LP,59.2,58 / 40,DangerousMolerat
#39,Support,Monkey Mokney,Diamond II - 6 LP,57.4,58 / 43,Ghacobe
#40,Mid,Salt,Diamond II - 2 LP,51.9,81 / 75,JMENDOZA
#41,Top,Zuko,Diamond II - 2 LP,50.0,83 / 83,Lior
#42,ADC,Kudor88888882141,Diamond III - 98 LP,48.8,82 / 86,Mac
#43,Top,Amouranth,Diamond III - 95 LP,53.4,134 / 117,Simp
#44,Top,Aryze,Diamond III - 95 LP,49.4,80 / 82,sanchesmemo
#45,Mid,violator,Diamond III - 94 LP,54.7,64 / 53,sanchesmemo
