Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 9 LP,60.0,798 / 533,Simp
#2,Top,GuppyMilk,Diamond I - 32 LP,57.8,563 / 411,gespenst
#3,Support,unicornpetpetuwu,Diamond I - 27 LP,54.6,1149 / 957,GamerGirls
#4,ADC,Teddy,Diamond I - 25 LP,52.5,808 / 730,Kim
#5,Jungle,Kaltch,Diamond I - 23 LP,53.4,507 / 442,Princess
#6,Mid,Etosh,Diamond I - 22 LP,54.6,807 / 671,Etosh
#7,ADC,Karma,Diamond I - 8 LP,57.1,436 / 327,Dark Pact
#8,Mid,Factor,Diamond II - 93 LP,56.9,743 / 562,thefactor7
#9,Top,Kingen,Diamond II - 91 LP,55.5,478 / 383,Maffayoo
#10,Jungle,Canyon,Diamond II - 87 LP,56.5,772 / 594,YamatoCannon
#11,Top,Fabrizio Frizzi,Diamond II - 83 LP,58.8,437 / 306,CQANQKA
#12,ADC,Blink Sooyaaa,Diamond II - 81 LP,51.5,576 / 542,willchung127
#13,Jungle,Methodz,Diamond II - 75 LP,54.2,1102 / 933,Trindor
#14,Top,Nauth3r,Diamond II - 75 LP,55.9,774 / 610,Nauth3r_nioMe
#15,Jungle,Aela ,Diamond II - 70 LP,53.7,654 / 563,MolscarZX
#16,Mid,Piols,Diamond II - 60 LP,56.2,753 / 587,Piols
#17,Jungle,Mlxg,Diamond II - 60 LP,53.5,811 / 704,RNGFirefox
#18,Support,Violette,Diamond II - 58 LP,53.4,845 / 736,TheRedMan88
#19,Mid,Anboold,Diamond II - 56 LP,52.9,851 / 758,Anbeeld
#20,Jungle,TheSecretWeapon,Diamond II - 45 LP,58.1,320 / 231,Erknaite
#21,ADC,Rem-chan,Diamond II - 40 LP,55.5,721 / 577,Kuurys
#22,Support,Healslut,Diamond II - 37 LP,56.7,708 / 541,roysiggi
#23,ADC,Ornstein,Diamond II - 32 LP,51.7,448 / 419,ebaines
#24,Support,KrispyTapatio,Diamond II - 23 LP,54.4,657 / 551,willchung127
#25,Jungle,JayPL,Diamond II - 18 LP,56.2,576 / 449,grifblof
#26,Top,Copyright,Diamond II - 12 LP,53.5,686 / 596,SimonzeMK
#27,Mid,Swaft,Diamond II - 10 LP,54.1,712 / 604,Megadava
#28,Jungle,Souless,Diamond II - 0 LP,56.7,475 / 363,Bitesized
#29,Support,Ikea Mat,Diamond III - 99 LP,54.0,521 / 444,wertyce
#30,Mid,Roaming Idiot,Diamond III - 96 LP,55.2,381 / 309,Darkheart
#31,Jungle,Acex,Diamond III - 94 LP,61.7,406 / 252,Th3GameMan
#32,ADC,Macky,Diamond III - 83 LP,55.4,767 / 617,Mac
#33,Jungle,Nunu V2,Diamond III - 78 LP,54.8,490 / 404,willchung1024
#34,ADC,Cryhard II,Diamond III - 73 LP,52.7,860 / 772,roysiggi
