Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Kaltch,Diamond I - 78 LP,53.3,446 / 391,Princess
#2,Top,GuppyMilk,Diamond I - 34 LP,57.2,468 / 350,gespenst
#3,Mid,Factor,Diamond I - 26 LP,56.9,638 / 484,thefactor7
#4,ADC,Karma,Diamond I - 26 LP,57.7,365 / 268,Dark Pact
#5,Support,Healslut,Diamond I - 0 LP,57.6,588 / 432,roysiggi
#6,Top,Nauth3r,Diamond II - 92 LP,57.1,656 / 492,Nauth3r_nioMe
#7,ADC,Blink Sooyaaa,Diamond II - 88 LP,51.4,475 / 450,willchung127
#8,Mid,Piols,Diamond II - 79 LP,57.5,651 / 481,Piols
#9,Jungle,Canyon,Diamond II - 75 LP,57.0,686 / 518,YamatoCannon
#10,Support,Layzrone,Diamond II - 68 LP,54.1,811 / 688,Wormy -iwtd-
#11,Jungle,Aela ,Diamond II - 60 LP,54.0,585 / 499,MolscarZX
#12,Mid,Anboold,Diamond II - 57 LP,53.4,759 / 663,Anbeeld
#13,Jungle,Methodz,Diamond II - 51 LP,54.3,1019 / 859,Trindor
#14,Jungle,LostSanity,Diamond II - 47 LP,49.5,842 / 858,LS
#15,ADC,Rem-chan,Diamond II - 36 LP,56.7,655 / 500,Kuurys
#16,Top,Copyright,Diamond II - 30 LP,54.4,591 / 495,SimonzeMK
#17,ADC,Pokimane,Diamond II - 30 LP,59.7,723 / 489,Simp
#18,Support,KrispyTapatio,Diamond II - 6 LP,55.0,549 / 450,willchung127
#19,Mid,Byumbert,Diamond III - 95 LP,54.3,738 / 620,Byumbi
#20,Top,WoodenInternet,Diamond III - 92 LP,56.7,451 / 345,TheShruik2
#21,Jungle,TheSecretWeapon,Diamond III - 91 LP,60.5,237 / 155,Erknaite
#22,Jungle,Mlxg,Diamond III - 82 LP,53.5,755 / 655,RNGFirefox
#23,ADC,TheRedMan88,Diamond III - 75 LP,53.1,807 / 712,TheRedMan88
#24,Support,unicornpetpetuwu,Diamond III - 72 LP,54.4,1025 / 860,GamerGirls
#25,ADC,Uzi,Diamond III - 64 LP,56.1,727 / 568,RNGFirefox
#26,Top,Amouranth,Diamond III - 61 LP,53.8,827 / 711,Simp
#27,Top,Kingen,Diamond III - 53 LP,56.6,353 / 271,Maffayoo
#28,Mid,NameOfYourMid,Diamond III - 38 LP,57.5,383 / 283,BigBrain
#29,Support,TheM,Diamond III - 36 LP,57.0,520 / 392,Mclmatt
#30,Mid,Zer,Diamond III - 32 LP,58.3,443 / 317,cmoney847
#31,Mid,Yunbee,Diamond III - 32 LP,57.0,374 / 282,Memersticks
#32,Top,Natlas,Diamond III - 31 LP,53.5,858 / 745,Trindor
#33,Support,HelpingX,Diamond III - 30 LP,57.8,349 / 255,Felixxx
#34,Mid,Drone,Diamond III - 29 LP,55.1,466 / 380,verzsen
#35,Mid,Etosh,Diamond III - 23 LP,54.2,699 / 590,Etosh
#36,Jungle,Chiquinho,Diamond III - 17 LP,54.1,415 / 352,Sb1
#37,Jungle,rog1gor,Diamond III - 17 LP,55.0,487 / 399,Piols
#38,Mid,Swaft,Diamond III - 14 LP,54.9,634 / 521,Megadava
#39,Jungle,Kong,Diamond III - 9 LP,58.8,494 / 346,YungYiga
#40,Top,Fabrizio Frizzi,Diamond III - 7 LP,58.7,338 / 238,CQANQKA
#41,Top,Pls dont feed,Diamond III - 6 LP,53.6,773 / 670,roysiggi
#42,Support,Sancho,Diamond III - 3 LP,52.6,739 / 667,Mac
#43,Jungle,JayPL,Diamond III - 3 LP,55.9,507 / 400,grifblof
#44,ADC,Teddy,Diamond III - 3 LP,51.7,695 / 648,Kim
#45,Jungle,Prowl,Diamond IV - 98 LP,56.8,441 / 335,Deilor
#46,Top,Heat,Diamond IV - 91 LP,58.1,360 / 260,Zax1x3
#47,Top,DoinB,Diamond IV - 90 LP,55.2,673 / 546,LordArtos
#48,Jungle,110110010011,Diamond IV - 88 LP,54.9,618 / 508,110110010011
#49,ADC,Macky,Diamond IV - 87 LP,55.2,697 / 565,Mac
#50,Jungle,Acex,Diamond IV - 86 LP,62.3,343 / 208,Th3GameMan
#51,Jungle,Alvin,Diamond IV - 77 LP,57.8,499 / 365,kubote
#52,ADC,Alf,Diamond IV - 76 LP,56.9,380 / 288,Alf
#53,ADC,Anbaald,Diamond IV - 76 LP,55.0,666 / 544,Anbeeld
#54,Jungle,AttSeeker,Diamond IV - 75 LP,53.8,614 / 528,PaxVan
#55,ADC,yasuomain420,Diamond IV - 73 LP,58.3,469 / 335,tghammer136
#56,Support,Princess,Diamond IV - 70 LP,55.1,520 / 423,Princess
#57,Support,Truth,Diamond IV - 68 LP,51.3,803 / 761,Player2225
#58,Jungle,Pyosik,Diamond IV - 67 LP,56.2,741 / 577,TheStriker9
#59,ADC,Nieuss,Diamond IV - 66 LP,55.7,528 / 420,Nieuss
#60,ADC,Hanus,Diamond IV - 65 LP,54.9,589 / 483,Mollybelle
#61,Jungle,life is pain ,Diamond IV - 63 LP,56.9,484 / 366,GrilledCheese420
#62,Jungle,Stupid Jungler,Diamond IV - 63 LP,56.1,290 / 227,PooPooPeePee
#63,Mid,Ciri,Diamond IV - 62 LP,55.0,560 / 459,warmi024
#64,Jungle,Heimerschlonger,Diamond IV - 61 LP,52.0,663 / 613,TimoMacDonut
#65,ADC,🔫,Diamond IV - 61 LP,56.0,675 / 530,Phost
#66,Mid,LeSnek,Diamond IV - 61 LP,51.2,913 / 870,LS
#67,Mid,Tetraaa,Diamond IV - 58 LP,56.0,320 / 251,Maffayoo
