Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Pyke,0,0,79,75,0,0,0,0,12632,9433
Sejuani,26,50,2550,2280,0,0,0,0,1017,998
Bard,187,182,0,0,97,84,0,0,5315,5192
Pantheon,951,889,26,40,183,172,25,32,294,347
Blitzcrank,0,0,0,0,0,0,0,0,2795,2757
Neeko,0,0,0,0,25,19,1185,1104,380,420
Rakan,90,104,311,224,0,0,97,98,680,916
Nautilus,0,0,4351,3605,0,0,0,0,1054,1109
Zac,0,0,2153,1843,0,0,0,0,0,0
Elise,0,0,618,628,0,0,0,0,0,0
Skarner,0,0,309,248,0,0,0,0,0,0
Nunu,141,131,5398,3981,0,0,0,0,9,9
Shen,756,830,26,19,0,0,0,0,131,170
Graves,0,0,95,140,0,0,0,0,0,0
Karthus,24,19,584,498,2347,1572,10703,7565,0,0
Ahri,269,213,0,0,1735,1534,2593,2297,0,0
Nidalee,0,0,147,186,46,52,219,257,0,0
Draven,0,0,0,0,0,0,83,104,0,0
Aphelios,0,0,0,0,8,16,231,280,0,0
Mordekaiser,60,59,0,0,0,0,1873,1676,0,0
Twitch,0,0,4,13,13,28,67,94,0,0
Nasus,26,40,0,0,0,0,0,1,0,0
Lee Sin,0,0,462,548,0,0,0,0,0,0
Kha'Zix,0,0,25,27,0,0,0,0,0,0
Warwick,24,35,116,106,0,0,0,0,0,0
Kassadin,39,33,0,0,1788,1725,6,10,0,0
Ekko,1461,1167,310,352,3081,2854,279,351,0,0
LeBlanc,0,0,0,0,806,730,0,0,0,0
Zed,0,0,0,0,2191,1892,0,0,0,0
Talon,0,0,0,0,121,90,0,0,0,0
Syndra,0,0,0,0,134,137,465,477,0,0
Qiyana,0,0,99,137,9,4,0,0,0,0
Volibear,150,161,2408,1915,0,0,0,0,0,0
Olaf,0,0,240,341,0,0,0,0,0,0
Udyr,0,0,1391,1195,0,0,0,0,0,0
Hecarim,0,0,567,544,0,0,0,0,0,0
Katarina,0,0,0,0,123,98,0,0,0,0
Cassiopeia,0,0,0,0,212,232,0,0,0,0
Veigar,0,0,0,0,925,887,0,0,0,0
Miss Fortune,0,0,0,0,3,5,34,52,0,0
Renekton,6323,4966,0,0,1000,814,0,0,0,0
