Champion name,Win rate(%),Wins / losses
Pyke,55.1,58147 / 47358
Nautilus,54.1,51613 / 43841
Draven,52.8,14994 / 13425
Thresh,52.7,17900 / 16065
Sivir,52.4,6187 / 5629
Riven,52.1,10783 / 9902
Maokai,51.8,20920 / 19433
Janna,51.8,8110 / 7559
Amumu,51.5,4248 / 4002
Poppy,51.4,15421 / 14554
Heimerdinger,51.4,5020 / 4747
Sejuani,51.3,23233 / 22031
Quinn,51.3,5263 / 4999
Shen,51.2,16965 / 16152
Leona,51.2,8027 / 7651
Ezreal,51.1,14247 / 13616
Vi,51.0,3072 / 2949
Lissandra,51.0,1471 / 1415
Warwick,50.9,6326 / 6104
Ziggs,50.9,2286 / 2203
Senna,50.8,18130 / 17584
Aurelion Sol,50.8,8498 / 8228
Fiora,50.7,4637 / 4511
Ivern,50.6,29159 / 28496
Ryze,50.6,8289 / 8097
Udyr,50.6,3460 / 3379
Ornn,50.5,15688 / 15389
Viktor,50.5,2504 / 2457
Tryndamere,50.5,1853 / 1813
Xayah,50.4,17890 / 17608
Qiyana,50.4,11536 / 11352
LeBlanc,50.4,10318 / 10155
Azir,50.4,3675 / 3615
Sett,50.3,29624 / 29286
Ekko,50.3,27408 / 27119
Xerath,50.3,1312 / 1296
Yasuo,50.2,13051 / 12939
Kog'Maw,50.2,9122 / 9067
Fizz,50.2,6361 / 6304
Evelynn,50.2,3574 / 3548
Cho'Gath,50.1,21028 / 20956
Akali,50.1,10671 / 10641
Wukong,50.1,6518 / 6491
Irelia,50.1,6215 / 6185
Rumble,50.1,1752 / 1748
Neeko,50.0,22837 / 22846
Anivia,50.0,1578 / 1581
Galio,49.9,9696 / 9739
Jhin,49.9,5483 / 5506
Braum,49.9,5354 / 5381
Talon,49.9,4771 / 4788
Ahri,49.8,50623 / 51031
Nunu,49.8,14956 / 15095
Gnar,49.8,2619 / 2641
Lucian,49.7,7299 / 7394
Rammus,49.7,4530 / 4592
Jayce,49.7,3400 / 3440
Aphelios,49.6,22636 / 23022
Camille,49.6,11494 / 11665
Pantheon,49.6,10433 / 10596
Renekton,49.5,34123 / 34855
Karthus,49.5,23899 / 24416
Cassiopeia,49.5,5255 / 5368
Varus,49.5,4824 / 4915
Bard,49.4,26942 / 27553
Vayne,49.4,7333 / 7521
Yone,49.4,7157 / 7320
Hecarim,49.4,2356 / 2414
Volibear,49.3,12244 / 12593
Syndra,49.3,3152 / 3247
Zed,49.2,5588 / 5777
Miss Fortune,49.2,5253 / 5428
Katarina,49.2,4702 / 4846
Malphite,49.2,3960 / 4088
Kassadin,49.1,9848 / 10216
Gangplank,49.1,3690 / 3826
Tahm Kench,49.1,2872 / 2977
Caitlyn,49.0,9100 / 9462
Lillia,49.0,6560 / 6831
Yuumi,49.0,4683 / 4871
Mordekaiser,49.0,3812 / 3970
Rek'Sai,49.0,3536 / 3686
Kai'Sa,48.9,12007 / 12536
Garen,48.9,8593 / 8962
Veigar,48.9,2919 / 3048
Jinx,48.8,6190 / 6498
Kennen,48.8,4307 / 4524
Kayn,48.8,2073 / 2179
Blitzcrank,48.7,13865 / 14620
Twitch,48.7,8500 / 8957
Orianna,48.6,2801 / 2958
Nocturne,48.5,1753 / 1858
Diana,48.4,5928 / 6313
Rengar,48.4,4454 / 4746
Lee Sin,48.4,4327 / 4613
Sion,48.4,3225 / 3438
Skarner,48.4,1238 / 1318
Rakan,48.3,25015 / 26736
Jarvan IV,48.3,11138 / 11912
Zoe,48.3,6524 / 6991
Ashe,48.2,6052 / 6502
Tristana,48.2,2924 / 3146
Illaoi,48.2,506 / 543
Karma,48.1,8666 / 9358
Nasus,48.1,2293 / 2474
Kalista,48.0,3394 / 3674
Dr. Mundo,48.0,2775 / 3012
Graves,48.0,2764 / 2993
Urgot,48.0,2651 / 2872
Alistar,47.9,4895 / 5319
Zilean,47.9,2918 / 3170
Gragas,47.9,2770 / 3018
Taliyah,47.9,1188 / 1291
Yorick,47.9,1027 / 1119
Singed,47.8,3908 / 4273
Teemo,47.7,2614 / 2862
Corki,47.7,1444 / 1581
Aatrox,47.6,6054 / 6666
Zac,47.6,5306 / 5834
Darius,47.5,6149 / 6804
Taric,47.5,1369 / 1516
Kled,47.2,2935 / 3286
Sylas,47.1,3105 / 3489
Vladimir,47.0,4312 / 4854
Nidalee,46.9,2979 / 3374
Swain,46.8,3655 / 4162
Morgana,46.6,4583 / 5260
Vel'Koz,46.5,1488 / 1711
Twisted Fate,46.5,956 / 1098
Lux,46.2,1039 / 1208
Lulu,46.0,12793 / 15011
Nami,45.9,3471 / 4093
Elise,45.9,2482 / 2929
Annie,45.7,1392 / 1656
Kayle,45.6,1193 / 1423
Zyra,45.5,1119 / 1339
Jax,45.4,2734 / 3284
Master Yi,45.4,1465 / 1759
Malzahar,45.4,874 / 1052
Trundle,44.3,1971 / 2477
Kha'Zix,44.3,1733 / 2178
Sona,44.0,2455 / 3124
Soraka,43.5,2968 / 3851
Brand,43.1,1047 / 1385
Fiddlesticks,42.8,1783 / 2382
Kindred,42.8,715 / 954
Shyvana,42.1,1572 / 2165
Olaf,41.2,1457 / 2076
Shaco,40.7,888 / 1296
Xin Zhao,37.0,408 / 694
