Champion name,Win rate(%),Wins / losses
Pyke,55.1,58756 / 47889
Nautilus,54.1,52179 / 44301
Draven,52.8,15214 / 13626
Thresh,52.7,18115 / 16234
Sivir,52.4,6277 / 5709
Riven,52.1,10875 / 9991
Maokai,51.9,21178 / 19658
Janna,51.8,8191 / 7617
Poppy,51.4,15559 / 14715
Heimerdinger,51.4,5071 / 4801
Amumu,51.4,4282 / 4044
Sejuani,51.3,23475 / 22266
Leona,51.3,8119 / 7716
Quinn,51.3,5312 / 5041
Shen,51.2,17128 / 16307
Ezreal,51.1,14411 / 13764
Vi,51.0,3098 / 2973
Aurelion Sol,50.9,8588 / 8287
Ziggs,50.9,2308 / 2224
Lissandra,50.9,1489 / 1434
Senna,50.8,18391 / 17825
Warwick,50.8,6381 / 6178
Fiora,50.7,4691 / 4556
Ivern,50.6,29398 / 28745
Ryze,50.6,8364 / 8172
Udyr,50.6,3477 / 3391
Tryndamere,50.6,1883 / 1840
Viktor,50.5,2538 / 2488
Xayah,50.4,18061 / 17760
Ornn,50.4,15796 / 15544
Qiyana,50.4,11604 / 11439
LeBlanc,50.4,10398 / 10245
Azir,50.4,3708 / 3655
Sett,50.3,29891 / 29526
Ekko,50.3,27629 / 27320
Yasuo,50.2,13209 / 13078
Kog'Maw,50.2,9215 / 9143
Fizz,50.2,6390 / 6347
Irelia,50.2,6296 / 6251
Evelynn,50.2,3613 / 3582
Cho'Gath,50.1,21171 / 21108
Akali,50.1,10750 / 10715
Wukong,50.1,6563 / 6543
Rumble,50.1,1771 / 1765
Xerath,50.1,1329 / 1324
Neeko,50.0,23002 / 23008
Anivia,50.0,1596 / 1593
Talon,49.9,4809 / 4828
Ahri,49.8,51010 / 51430
Nunu,49.8,15083 / 15229
Galio,49.8,9784 / 9855
Jhin,49.8,5528 / 5563
Braum,49.8,5386 / 5420
Jayce,49.8,3441 / 3472
Lucian,49.7,7377 / 7476
Gnar,49.7,2647 / 2684
Aphelios,49.6,22831 / 23203
Camille,49.6,11598 / 11783
Pantheon,49.6,10514 / 10668
Rammus,49.6,4568 / 4639
Renekton,49.5,34370 / 35092
Karthus,49.5,24091 / 24606
Varus,49.5,4861 / 4951
Bard,49.4,27138 / 27788
Yone,49.4,7270 / 7432
Cassiopeia,49.4,5294 / 5419
Volibear,49.3,12334 / 12689
Vayne,49.3,7433 / 7633
Katarina,49.3,4745 / 4871
Malphite,49.3,4009 / 4124
Zed,49.2,5631 / 5819
Syndra,49.2,3170 / 3267
Kassadin,49.1,9926 / 10305
Miss Fortune,49.1,5286 / 5476
Yuumi,49.1,4768 / 4941
Hecarim,49.1,2386 / 2469
Caitlyn,49.0,9177 / 9560
Lillia,49.0,6607 / 6884
Gangplank,49.0,3720 / 3865
Tahm Kench,49.0,2888 / 3006
Kai'Sa,48.9,12119 / 12661
Garen,48.9,8650 / 9028
Mordekaiser,48.9,3843 / 4013
Rek'Sai,48.9,3566 / 3726
Veigar,48.9,2955 / 3087
Twitch,48.8,8571 / 9010
Jinx,48.8,6251 / 6568
Kennen,48.8,4337 / 4557
Blitzcrank,48.7,13956 / 14727
Orianna,48.7,2828 / 2974
Kayn,48.7,2089 / 2198
Nocturne,48.6,1770 / 1872
Skarner,48.5,1245 / 1321
Diana,48.4,5972 / 6375
Rengar,48.4,4510 / 4803
Lee Sin,48.4,4359 / 4646
Sion,48.4,3246 / 3456
Rakan,48.3,25202 / 26928
Jarvan IV,48.3,11202 / 11989
Zoe,48.3,6561 / 7032
Ashe,48.3,6142 / 6587
Tristana,48.2,2944 / 3167
Karma,48.1,8733 / 9417
Graves,48.1,2794 / 3019
Illaoi,48.1,507 / 547
Kalista,48.0,3422 / 3713
Dr. Mundo,48.0,2801 / 3032
Nasus,48.0,2311 / 2505
Taliyah,48.0,1205 / 1303
Alistar,47.9,4961 / 5388
Zilean,47.9,2943 / 3202
Gragas,47.9,2793 / 3040
Urgot,47.9,2673 / 2902
Yorick,47.9,1036 / 1128
Singed,47.8,3945 / 4306
Corki,47.8,1458 / 1595
Teemo,47.7,2641 / 2890
Darius,47.6,6222 / 6863
Aatrox,47.6,6120 / 6740
Zac,47.6,5345 / 5887
Taric,47.6,1389 / 1528
Kled,47.2,2953 / 3306
Sylas,47.1,3138 / 3525
Vladimir,47.0,4341 / 4898
Nidalee,46.9,3022 / 3419
Swain,46.8,3691 / 4194
Vel'Koz,46.7,1508 / 1721
Morgana,46.5,4616 / 5309
Twisted Fate,46.5,964 / 1108
Lux,46.2,1050 / 1222
Lulu,46.0,12895 / 15113
Nami,45.9,3500 / 4126
Elise,45.8,2501 / 2956
Annie,45.6,1406 / 1679
Kayle,45.6,1201 / 1435
Zyra,45.6,1133 / 1351
Jax,45.4,2765 / 3328
Master Yi,45.3,1475 / 1778
Malzahar,45.3,882 / 1063
Trundle,44.4,1988 / 2491
Kha'Zix,44.4,1760 / 2208
Sona,44.0,2475 / 3145
Soraka,43.5,2976 / 3869
Brand,43.1,1058 / 1397
Fiddlesticks,42.8,1796 / 2402
Kindred,42.7,722 / 968
Shyvana,42.0,1585 / 2191
Olaf,41.3,1470 / 2092
Shaco,40.8,897 / 1304
Xin Zhao,36.9,410 / 702
