Champion name,Win rate(%),Wins / losses
Pyke,55.0,61627 / 50459
Nautilus,54.1,54797 / 46564
Thresh,52.7,18977 / 17056
Draven,52.7,15988 / 14371
Sivir,52.3,6595 / 6017
Riven,52.0,11360 / 10467
Janna,51.9,8513 / 7901
Maokai,51.8,22261 / 20675
Amumu,51.5,4464 / 4202
Quinn,51.4,5539 / 5238
Sejuani,51.3,24478 / 23248
Poppy,51.3,16190 / 15359
Leona,51.3,8471 / 8031
Shen,51.2,17803 / 16951
Ezreal,51.2,15018 / 14339
Heimerdinger,51.2,5251 / 4995
Vi,51.0,3203 / 3075
Lissandra,51.0,1584 / 1523
Ziggs,50.9,2400 / 2311
Senna,50.8,19363 / 18744
Aurelion Sol,50.8,8915 / 8623
Warwick,50.8,6607 / 6394
Tryndamere,50.7,1999 / 1943
Ryze,50.6,8747 / 8538
Fiora,50.6,4874 / 4757
Udyr,50.6,3608 / 3524
Ivern,50.5,30536 / 29893
Xayah,50.5,18715 / 18370
Ornn,50.4,16344 / 16103
Qiyana,50.4,12063 / 11876
Sett,50.3,31023 / 30657
Yasuo,50.3,13790 / 13634
LeBlanc,50.3,10789 / 10663
Azir,50.3,3808 / 3767
Viktor,50.3,2594 / 2566
Anivia,50.3,1651 / 1634
Ekko,50.2,28621 / 28372
Kog'Maw,50.2,9573 / 9511
Cho'Gath,50.1,21976 / 21888
Akali,50.1,11170 / 11136
Fizz,50.1,6588 / 6553
Irelia,50.1,6482 / 6445
Evelynn,50.1,3742 / 3724
Neeko,50.0,23768 / 23760
Wukong,50.0,6765 / 6755
Talon,50.0,5032 / 5036
Rumble,50.0,1863 / 1862
Xerath,50.0,1443 / 1442
Galio,49.9,10227 / 10269
Jhin,49.9,5725 / 5754
Ahri,49.8,52930 / 53334
Lucian,49.8,7692 / 7766
Braum,49.8,5528 / 5578
Nunu,49.7,15737 / 15911
Camille,49.7,12100 / 12263
Jayce,49.7,3554 / 3598
Aphelios,49.6,23640 / 24018
Pantheon,49.6,10850 / 11016
Renekton,49.5,35655 / 36405
Karthus,49.5,25136 / 25628
Yone,49.5,7566 / 7724
Rammus,49.5,4709 / 4798
Gnar,49.5,2730 / 2784
Vayne,49.4,7758 / 7961
Cassiopeia,49.4,5479 / 5615
Varus,49.4,5006 / 5123
Bard,49.3,28212 / 28961
Volibear,49.3,12741 / 13109
Zed,49.3,5850 / 6022
Katarina,49.3,4925 / 5065
Malphite,49.3,4143 / 4255
Miss Fortune,49.2,5458 / 5639
Yuumi,49.2,4981 / 5146
Syndra,49.2,3295 / 3396
Hecarim,49.2,2476 / 2559
Kassadin,49.0,10259 / 10699
Mordekaiser,49.0,3986 / 4150
Gangplank,49.0,3829 / 3989
Tahm Kench,49.0,2960 / 3079
Kai'Sa,48.9,12604 / 13158
Caitlyn,48.9,9465 / 9881
Garen,48.9,8969 / 9378
Lillia,48.9,6839 / 7145
Rek'Sai,48.9,3680 / 3853
Veigar,48.9,3057 / 3193
Orianna,48.8,2920 / 3067
Twitch,48.7,8847 / 9325
Jinx,48.7,6510 / 6865
Kennen,48.7,4439 / 4681
Illaoi,48.7,532 / 561
Blitzcrank,48.6,14471 / 15294
Rengar,48.6,4749 / 5026
Sion,48.6,3353 / 3549
Kayn,48.6,2153 / 2276
Nocturne,48.5,1806 / 1921
Lee Sin,48.4,4497 / 4785
Rakan,48.3,25995 / 27824
Jarvan IV,48.3,11513 / 12329
Karma,48.3,9146 / 9789
Ashe,48.3,6416 / 6862
Diana,48.3,6174 / 6605
Skarner,48.3,1278 / 1367
Zoe,48.2,6764 / 7263
Alistar,48.2,5226 / 5610
Dr. Mundo,48.2,2911 / 3130
Graves,48.2,2881 / 3091
Tristana,48.1,3036 / 3281
Singed,47.9,4127 / 4493
Kalista,47.9,3496 / 3807
Gragas,47.9,2877 / 3134
Urgot,47.9,2744 / 2986
Taric,47.9,1423 / 1548
Taliyah,47.9,1232 / 1340
Yorick,47.9,1061 / 1152
Zilean,47.8,3009 / 3290
Teemo,47.8,2747 / 2997
Nasus,47.8,2407 / 2625
Darius,47.7,6477 / 7112
Aatrox,47.7,6371 / 6992
Corki,47.7,1507 / 1654
Zac,47.4,5544 / 6140
Sylas,47.2,3226 / 3613
Kled,47.2,3023 / 3384
Vladimir,47.0,4514 / 5081
Swain,46.9,3808 / 4320
Nidalee,46.9,3162 / 3581
Vel'Koz,46.7,1537 / 1755
Morgana,46.6,4774 / 5477
Lux,46.6,1088 / 1246
Twisted Fate,46.5,993 / 1144
Lulu,46.2,13344 / 15568
Nami,45.9,3574 / 4208
Elise,45.9,2572 / 3029
Annie,45.7,1442 / 1716
Kayle,45.6,1232 / 1470
Zyra,45.6,1172 / 1400
Jax,45.4,2862 / 3447
Master Yi,45.3,1507 / 1817
Malzahar,45.3,903 / 1092
Trundle,44.3,2033 / 2553
Kha'Zix,44.2,1813 / 2285
Sona,44.0,2541 / 3231
Soraka,43.5,3029 / 3937
Brand,43.0,1085 / 1437
Kindred,43.0,763 / 1011
Fiddlesticks,42.7,1823 / 2442
Shyvana,41.9,1631 / 2258
Olaf,41.0,1481 / 2133
Shaco,40.8,920 / 1334
Xin Zhao,37.0,420 / 716
