Champion name,Win rate(%),Wins / losses
Pyke,55.0,60787 / 49730
Nautilus,54.1,54050 / 45934
Thresh,52.7,18693 / 16781
Draven,52.7,15746 / 14126
Sivir,52.2,6476 / 5931
Riven,52.1,11217 / 10311
Maokai,51.9,21960 / 20379
Janna,51.9,8412 / 7810
Quinn,51.4,5454 / 5164
Amumu,51.4,4406 / 4165
Sejuani,51.3,24191 / 22977
Poppy,51.3,16000 / 15195
Leona,51.3,8368 / 7936
Heimerdinger,51.3,5212 / 4940
Shen,51.2,17603 / 16747
Ezreal,51.2,14847 / 14175
Lissandra,51.1,1564 / 1495
Vi,51.0,3171 / 3042
Ziggs,50.9,2369 / 2282
Senna,50.8,19090 / 18501
Aurelion Sol,50.8,8805 / 8522
Warwick,50.8,6544 / 6328
Ryze,50.6,8647 / 8439
Fiora,50.6,4815 / 4706
Udyr,50.6,3574 / 3487
Tryndamere,50.6,1975 / 1926
Ivern,50.5,30199 / 29556
Xayah,50.5,18545 / 18188
Ornn,50.4,16193 / 15919
Qiyana,50.4,11942 / 11748
Sett,50.3,30641 / 30281
Ekko,50.3,28349 / 28059
Yasuo,50.3,13596 / 13456
LeBlanc,50.3,10677 / 10540
Viktor,50.3,2578 / 2548
Kog'Maw,50.2,9473 / 9408
Fizz,50.2,6542 / 6484
Azir,50.2,3777 / 3740
Cho'Gath,50.1,21754 / 21655
Akali,50.1,11042 / 11015
Wukong,50.1,6702 / 6676
Irelia,50.1,6424 / 6398
Evelynn,50.1,3707 / 3685
Anivia,50.1,1628 / 1622
Xerath,50.1,1416 / 1412
Neeko,50.0,23523 / 23513
Talon,50.0,4974 / 4977
Galio,49.9,10092 / 10138
Jhin,49.9,5675 / 5708
Rumble,49.9,1830 / 1834
Ahri,49.8,52353 / 52793
Braum,49.8,5478 / 5528
Nunu,49.7,15569 / 15735
Camille,49.7,11980 / 12147
Pantheon,49.7,10754 / 10898
Lucian,49.7,7585 / 7688
Jayce,49.7,3520 / 3562
Aphelios,49.6,23423 / 23792
Renekton,49.5,35290 / 36022
Karthus,49.5,24842 / 25353
Yone,49.5,7483 / 7634
Varus,49.5,4948 / 5058
Rammus,49.5,4660 / 4755
Gnar,49.5,2703 / 2762
Bard,49.4,27926 / 28638
Vayne,49.4,7644 / 7836
Cassiopeia,49.4,5437 / 5565
Volibear,49.3,12615 / 12980
Yuumi,49.3,4930 / 5073
Katarina,49.3,4873 / 5015
Malphite,49.3,4102 / 4221
Syndra,49.3,3263 / 3359
Zed,49.2,5785 / 5966
Miss Fortune,49.2,5393 / 5578
Hecarim,49.2,2454 / 2538
Kassadin,49.0,10147 / 10567
Caitlyn,49.0,9378 / 9776
Gangplank,49.0,3795 / 3956
Tahm Kench,49.0,2941 / 3058
Kai'Sa,48.9,12466 / 13011
Garen,48.9,8889 / 9289
Lillia,48.9,6776 / 7079
Mordekaiser,48.9,3941 / 4111
Veigar,48.9,3029 / 3166
Rek'Sai,48.8,3632 / 3813
Orianna,48.8,2878 / 3021
Blitzcrank,48.7,14327 / 15107
Twitch,48.7,8778 / 9247
Jinx,48.7,6439 / 6794
Kennen,48.7,4407 / 4640
Kayn,48.7,2138 / 2253
Sion,48.6,3325 / 3517
Rengar,48.5,4682 / 4970
Nocturne,48.5,1799 / 1910
Lee Sin,48.4,4451 / 4746
Illaoi,48.4,523 / 557
Rakan,48.3,25782 / 27562
Karma,48.3,9038 / 9664
Ashe,48.3,6336 / 6778
Diana,48.3,6117 / 6537
Skarner,48.3,1269 / 1358
Jarvan IV,48.2,11396 / 12231
Zoe,48.2,6705 / 7199
Graves,48.2,2859 / 3070
Alistar,48.1,5145 / 5542
Tristana,48.1,3013 / 3254
Dr. Mundo,48.1,2874 / 3101
Taliyah,48.0,1222 / 1326
Yorick,48.0,1055 / 1145
Singed,47.9,4031 / 4388
Urgot,47.9,2722 / 2966
Nasus,47.9,2381 / 2594
Kalista,47.8,3470 / 3785
Zilean,47.8,2991 / 3265
Gragas,47.8,2849 / 3110
Teemo,47.8,2713 / 2958
Taric,47.8,1411 / 1541
Aatrox,47.7,6307 / 6919
Corki,47.7,1496 / 1641
Darius,47.6,6358 / 7003
Zac,47.5,5469 / 6053
Kled,47.2,3006 / 3365
Sylas,47.1,3204 / 3592
Vladimir,47.0,4481 / 5050
Nidalee,46.9,3131 / 3547
Swain,46.8,3774 / 4287
Vel'Koz,46.7,1529 / 1745
Morgana,46.6,4736 / 5428
Lux,46.6,1079 / 1235
Twisted Fate,46.5,983 / 1129
Lulu,46.1,13217 / 15454
Nami,45.9,3549 / 4189
Elise,45.9,2550 / 3001
Annie,45.7,1430 / 1699
Zyra,45.6,1164 / 1388
Kayle,45.5,1220 / 1460
Jax,45.4,2835 / 3413
Master Yi,45.4,1498 / 1805
Malzahar,45.2,893 / 1081
Trundle,44.3,2017 / 2536
Kha'Zix,44.3,1801 / 2261
Sona,44.0,2522 / 3209
Soraka,43.5,3013 / 3920
Brand,43.1,1078 / 1426
Kindred,42.9,744 / 991
Fiddlesticks,42.7,1811 / 2431
Shyvana,42.0,1620 / 2237
Olaf,41.0,1476 / 2123
Shaco,40.7,911 / 1327
Xin Zhao,37.0,418 / 713
