Champion name,Win rate(%),Wins / losses
Pyke,54.8,75012 / 61845
Nautilus,53.9,66645 / 57066
Thresh,52.6,23268 / 20969
Draven,52.6,19810 / 17877
Sivir,52.4,8150 / 7411
Maokai,51.8,27097 / 25206
Riven,51.8,13536 / 12618
Janna,51.6,10071 / 9434
Leona,51.4,10104 / 9561
Senna,51.3,24478 / 23283
Quinn,51.3,6474 / 6137
Amumu,51.3,5232 / 4973
Tryndamere,51.2,2763 / 2637
Lissandra,51.2,2008 / 1917
Shen,51.1,20396 / 19490
Poppy,51.1,18891 / 18049
Ezreal,51.1,17857 / 17099
Sejuani,51.0,29179 / 27995
Aurelion Sol,50.9,10461 / 10084
Udyr,50.9,4062 / 3924
Vi,50.9,3656 / 3527
Ryze,50.7,10440 / 10170
Heimerdinger,50.7,6177 / 5998
Fiora,50.7,5718 / 5563
Ziggs,50.7,2848 / 2768
Warwick,50.6,7554 / 7367
Ivern,50.5,35944 / 35256
Sett,50.4,36311 / 35741
Ornn,50.4,18827 / 18523
Yasuo,50.4,16522 / 16237
Anivia,50.4,1880 / 1850
Ekko,50.3,33238 / 32804
Xayah,50.3,21631 / 21414
LeBlanc,50.3,12663 / 12490
Kog'Maw,50.2,11644 / 11537
Wukong,50.2,7595 / 7541
Viktor,50.2,3116 / 3086
Fizz,50.1,7368 / 7329
Irelia,50.1,7317 / 7297
Evelynn,50.1,4421 / 4408
Neeko,50.0,26830 / 26813
Cho'Gath,50.0,25489 / 25465
Qiyana,50.0,13873 / 13851
Talon,50.0,5898 / 5900
Akali,49.9,13163 / 13214
Lucian,49.9,9139 / 9189
Galio,49.8,11961 / 12073
Jhin,49.8,6622 / 6667
Jayce,49.8,4123 / 4152
Ahri,49.7,61002 / 61690
Yuumi,49.7,6188 / 6252
Azir,49.7,4306 / 4355
Renekton,49.6,41560 / 42308
Aphelios,49.6,27165 / 27548
Nunu,49.6,18567 / 18855
Camille,49.6,14317 / 14539
Pantheon,49.6,12259 / 12478
Vayne,49.6,9532 / 9690
Xerath,49.6,1863 / 1895
Karthus,49.5,29524 / 30099
Yone,49.5,9114 / 9281
Braum,49.5,6123 / 6239
Rumble,49.5,2162 / 2204
Miss Fortune,49.4,6415 / 6569
Katarina,49.4,5772 / 5922
Syndra,49.4,3726 / 3818
Varus,49.3,5594 / 5754
Gangplank,49.3,4499 / 4633
Volibear,49.2,14646 / 15105
Kassadin,49.2,11863 / 12264
Caitlyn,49.2,11100 / 11481
Zed,49.2,6706 / 6925
Rammus,49.2,5446 / 5620
Bard,49.1,32545 / 33699
Cassiopeia,49.1,6272 / 6507
Mordekaiser,49.1,4638 / 4808
Garen,49.0,10270 / 10702
Jinx,49.0,7804 / 8113
Malphite,49.0,4726 / 4921
Kai'Sa,48.9,14631 / 15282
Tahm Kench,48.9,3296 / 3450
Gnar,48.9,3054 / 3187
Hecarim,48.9,2830 / 2957
Illaoi,48.9,601 / 627
Twitch,48.8,10223 / 10737
Rek'Sai,48.8,4298 / 4514
Veigar,48.8,3645 / 3823
Orianna,48.8,3366 / 3531
Kennen,48.7,5215 / 5502
Lillia,48.6,7957 / 8416
Kayn,48.5,2611 / 2774
Blitzcrank,48.4,16456 / 17574
Rengar,48.4,5960 / 6363
Rakan,48.3,29871 / 31983
Jarvan IV,48.3,12848 / 13759
Karma,48.3,10637 / 11405
Zoe,48.3,7675 / 8218
Ashe,48.3,7626 / 8157
Alistar,48.3,6143 / 6581
Lee Sin,48.3,5087 / 5443
Graves,48.3,3269 / 3504
Diana,48.2,6995 / 7515
Singed,48.2,4835 / 5197
Sion,48.2,3865 / 4147
Dr. Mundo,48.2,3283 / 3532
Skarner,48.2,1489 / 1599
Tristana,48.1,3427 / 3698
Gragas,48.1,3348 / 3617
Taric,48.1,1582 / 1707
Taliyah,48.1,1362 / 1470
Aatrox,47.8,7266 / 7940
Kalista,47.8,3963 / 4324
Teemo,47.8,3214 / 3506
Darius,47.7,7599 / 8319
Nasus,47.7,2848 / 3124
Nocturne,47.7,1974 / 2166
Zilean,47.6,3304 / 3639
Yorick,47.6,1150 / 1268
Vel'Koz,47.5,1789 / 1979
Sylas,47.4,3714 / 4129
Corki,47.4,1684 / 1868
Urgot,47.3,3033 / 3382
Vladimir,47.2,5110 / 5706
Kled,47.2,3280 / 3676
Twisted Fate,47.2,1148 / 1286
Zac,47.1,6356 / 7128
Nidalee,46.9,3578 / 4048
Swain,46.7,4213 / 4812
Lux,46.6,1205 / 1381
Lulu,46.4,15504 / 17904
Morgana,46.4,5498 / 6352
Elise,46.1,2911 / 3410
Nami,46.0,3916 / 4602
Zyra,45.9,1369 / 1615
Annie,45.8,1612 / 1910
Kayle,45.5,1403 / 1683
Malzahar,45.5,987 / 1184
Jax,45.4,3307 / 3971
Master Yi,45.4,1666 / 2000
Sona,44.2,2837 / 3581
Trundle,44.0,2257 / 2867
Kindred,43.9,1068 / 1366
Kha'Zix,43.7,2245 / 2891
Soraka,43.5,3301 / 4279
Brand,43.2,1242 / 1632
Fiddlesticks,42.4,1978 / 2689
Shyvana,42.2,1846 / 2532
Shaco,40.9,1027 / 1484
Olaf,40.6,1625 / 2376
Xin Zhao,36.9,457 / 783
