Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Deft,Challenger - 143 LP,64.6,239 / 131,TheStriker9
#2,ADC,T1 T1,Challenger - 130 LP,62.4,357 / 215,Soraka
#3,Support,Anbeeld,Challenger - 94 LP,58.3,317 / 227,Anbeeld
#4,Jungle,Pyosik,Challenger - 89 LP,67.3,297 / 144,TheStriker9
#5,Top,Salsa,Challenger - 85 LP,58.6,391 / 276,YungYiga
#6,ADC,Sylmarae,Challenger - 54 LP,55.4,398 / 321,Kythaela
#7,Mid,Byumbert,Challenger - 53 LP,57.7,392 / 287,Byumbi
#8,Support,JhinSuppNoTroll,Challenger - 35 LP,55.4,221 / 178,UNR Tokyo
#9,Support,Aqua,Challenger - 31 LP,60.6,315 / 205,Trindor
#10,Jungle,Bibi,Challenger - 23 LP,55.4,365 / 294,Troeton
#11,Support,Egirl champs onl,Challenger - 19 LP,55.0,326 / 267,Spooky
#12,Jungle,Ceasarna,Challenger - 19 LP,57.1,379 / 285,iampvm
#13,ADC,cryhard,Challenger - 12 LP,55.6,380 / 303,roysiggi
#14,Mid,violator,Challenger - 10 LP,52.3,288 / 263,sanchesmemo
#15,Top,RNG Letme,Challenger - 10 LP,56.9,365 / 277,LPLAhri
#16,ADC,Kadlin,Challenger - 8 LP,53.8,314 / 270,Jinxnator
#17,Support,Tratz,Challenger - 6 LP,55.8,297 / 235,Tangil
#18,Top,TopBot,Challenger - 4 LP,51.6,362 / 340,TangilBOT
#19,Top,xxaznpuppy32xx,Challenger - 4 LP,57.2,476 / 356,GamerGirls
#20,Support,Help,Challenger - 3 LP,54.2,325 / 275,Key
#21,ADC,Reign,Diamond I - 99 LP,54.5,312 / 261,ephemeral
#22,Support,Kutcher,Diamond I - 98 LP,55.7,313 / 249,Terra
#23,Mid,Test3,Diamond I - 98 LP,53.8,284 / 244,test
#24,Support,Truth,Diamond I - 83 LP,51.1,228 / 218,Player2225
#25,Support,God damn i doode,Diamond I - 83 LP,52.5,228 / 206,Foxxo
#26,Top,Zuko,Diamond I - 80 LP,54.2,416 / 351,Lior
#27,Mid,Phantom,Diamond I - 80 LP,52.8,200 / 179,Kyzent
#28,Mid,Foxy,Diamond I - 76 LP,52.9,281 / 250,Foxy
#29,Jungle,YokoOno,Diamond I - 73 LP,49.1,294 / 305,Freezy
#30,Top,TheHentaiKing,Diamond I - 69 LP,53.6,425 / 368,DitIsDonny
#31,Top,Dumbass,Diamond I - 68 LP,52.1,316 / 291,Key
#32,ADC,DoubleDouble,Diamond I - 68 LP,54.1,426 / 362,Player2225
#33,Top,Jodko,Diamond I - 67 LP,51.6,337 / 316,Jinxnator
#34,Jungle,strawberry cat,Diamond I - 67 LP,51.4,307 / 290,annauwumarie
#35,Mid,I like trains,Diamond I - 66 LP,53.9,309 / 264,Foxxo
#36,Mid,cblol00003,Diamond I - 62 LP,52.2,271 / 248,cblol
#37,Jungle,Poppey,Diamond I - 58 LP,57.7,503 / 369,NAVI
#38,Jungle,Gnima,Diamond I - 58 LP,54.8,345 / 285,YoloMedic
#39,Jungle,Kongu,Diamond I - 57 LP,49.9,240 / 241,Toa
#40,Support,Emwues24,Diamond I - 57 LP,56.1,355 / 278,Jinxnator
#41,Mid,Seirilyvia,Diamond I - 57 LP,52.3,355 / 324,Kythaela
#42,Support,Rashid,Diamond I - 56 LP,49.6,206 / 209,Freezy
#43,ADC,A bootiful perso,Diamond I - 51 LP,51.5,252 / 237,Spooky
#44,Top,迈特晒,Diamond I - 49 LP,51.9,352 / 326,sayluca
#45,ADC,Jotaro Kujo,Diamond I - 48 LP,54.6,318 / 264,Ithirul
#46,ADC,SelfishPanda,Diamond I - 46 LP,49.5,255 / 260,Mekaki
#47,Jungle,Kong,Diamond I - 45 LP,50.6,347 / 339,YungYiga
#48,Top,MrBochka,Diamond I - 45 LP,50.7,313 / 304,Anbeeld
#49,Jungle,GG Bekhali,Diamond I - 41 LP,51.9,339 / 314,Mac
#50,ADC,Kuury test 4,Diamond I - 41 LP,51.3,265 / 252,Kuury test
#51,Support,KuroKy,Diamond I - 40 LP,49.1,347 / 360,NAVI
#52,Jungle,Test2,Diamond I - 40 LP,55.0,357 / 292,test
#53,Jungle,JglBot,Diamond I - 40 LP,54.3,465 / 392,TangilBOT
#54,ADC,lilcutiepaipee,Diamond I - 39 LP,46.7,347 / 396,GamerGirls
#55,ADC,Pokimane,Diamond I - 38 LP,46.8,332 / 378,Simp
#56,ADC,mind,Diamond I - 36 LP,52.5,270 / 244,schlafen
#57,Jungle,Hidden,Diamond I - 36 LP,49.3,174 / 179,SinderFox
#58,Mid,MidBot,Diamond I - 36 LP,49.1,359 / 372,TangilBOT
#59,ADC,TES Jackeylove,Diamond I - 36 LP,51.5,304 / 286,LPLAhri
#60,Mid,Arteros,Diamond I - 35 LP,58.1,322 / 232,Anbeeld
#61,Jungle,4evrfloral,Diamond I - 35 LP,48.1,260 / 281,PokeEdits
#62,Mid,strawberry frog,Diamond I - 33 LP,52.9,296 / 264,annauwumarie
#63,Top,Mr The Rat King,Diamond I - 33 LP,53.2,293 / 258,DangerousMolerat
#64,Mid,Caps,Diamond I - 33 LP,49.9,312 / 313,LordArtos
#65,Mid,Frimmy23,Diamond I - 33 LP,55.7,323 / 257,YoloMedic
#66,Mid,BottleCaps,Diamond I - 30 LP,53.9,304 / 260,Phost
#67,Mid,reality,Diamond I - 27 LP,51.3,260 / 247,schlafen
#68,ADC,Thongchai,Diamond I - 27 LP,51.7,303 / 283,Wisedragon1
#69,Top,DRX Deft,Diamond I - 26 LP,50.4,269 / 265,Tokyo Smurfer
#70,Mid,Bjergsen,Diamond I - 26 LP,53.3,192 / 168,Weinnachtsbaum
#71,Jungle,Pheoldre,Diamond I - 25 LP,50.7,353 / 343,Kythaela
#72,Mid,Aang,Diamond I - 25 LP,46.6,221 / 253,Lior
#73,Support,flaree,Diamond I - 24 LP,48.6,222 / 235,sanchesmemo
#74,Jungle,Zwijaczloli,Diamond I - 24 LP,51.4,324 / 306,NoszczaKrul
#75,Support,CoreJJ,Diamond I - 23 LP,51.4,316 / 299,Opticreed
#76,Support,R.Leg of Cauw,Diamond I - 23 LP,51.1,246 / 235,BooCauwMoo
#77,Top,MJay,Diamond I - 23 LP,52.4,259 / 235,Tangil
#78,Mid,Nick,Diamond I - 21 LP,48.8,210 / 220,ovenjohnson
#79,Mid,Choky,Diamond I - 21 LP,49.8,227 / 229,Key
#80,Support,Duckling,Diamond I - 21 LP,53.1,252 / 223,Duckling
#81,Mid,GummyBear,Diamond I - 21 LP,49.3,249 / 256,Spezza
#82,Mid,BOOCAUWMOO,Diamond I - 20 LP,54.6,294 / 244,BooCauwMoo
#83,ADC,PvM,Diamond I - 20 LP,48.8,245 / 257,iampvm
#84,ADC,Adc,Diamond I - 19 LP,49.1,156 / 162,jksad
#85,Jungle,AJDG Hope,Diamond I - 19 LP,47.4,236 / 262,Lightandhope
#86,Mid,Coach,Diamond I - 18 LP,48.1,232 / 250,CrispTen
#87,Jungle,Jinxnator,Diamond I - 17 LP,53.0,335 / 297,Jinxnator
#88,Mid,Galio,Diamond I - 16 LP,52.2,242 / 222,UNR Tokyo
#89,ADC,Trueways,Diamond I - 16 LP,48.8,265 / 278,Slimsnoker
#90,Jungle,Garrosh,Diamond I - 15 LP,51.1,319 / 305,Fells
#91,Top,strawberry snail,Diamond I - 15 LP,49.1,262 / 272,annauwumarie
#92,Jungle,EG Voutocu,Diamond I - 15 LP,54.3,355 / 299,EG Voutocu
#93,ADC,Vixcini,Diamond I - 15 LP,54.0,184 / 157,Blade1284
#94,Mid,Gezar,Diamond I - 13 LP,54.2,322 / 272,Kai
#95,Support,Tyson,Diamond I - 13 LP,49.9,178 / 179,namron
