Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 279 LP,68.4,361 / 167,TheStriker9
#2,ADC,Deft,Challenger - 219 LP,65.4,282 / 149,TheStriker9
#3,Support,Aqua,Challenger - 161 LP,61.2,444 / 281,Trindor
#4,ADC,T1 T1,Challenger - 109 LP,62.7,484 / 288,Soraka
#5,Support,Anbeeld,Challenger - 63 LP,58.2,405 / 291,Anbeeld
#6,Top,TopBot,Challenger - 60 LP,52.5,507 / 459,TangilBOT
#7,Top,Salsa,Challenger - 59 LP,58.8,457 / 320,YungYiga
#8,Mid,Salt,Challenger - 58 LP,52.4,311 / 283,JMENDOZA
#9,Jungle,Bibi,Challenger - 47 LP,56.3,487 / 378,Troeton
#10,Support,Kutcher,Challenger - 46 LP,56.6,375 / 287,Terra
#11,Jungle,Test2,Challenger - 44 LP,55.7,482 / 383,test
#12,Jungle,GG Bekhali,Challenger - 43 LP,53.5,460 / 400,Mac
#13,Support,Maïwenn,Challenger - 38 LP,51.8,477 / 443,DitIsDonny
#14,Support,Egirl champs onl,Challenger - 33 LP,55.9,398 / 314,Spooky
#15,Support,SEXY TAHM,Challenger - 31 LP,53.5,363 / 315,HailOfBladesTahm
#16,Mid,BOOCAUWMOO,Challenger - 25 LP,55.9,384 / 303,BooCauwMoo
#17,Top,Zuko,Challenger - 25 LP,54.7,523 / 433,Lior
#18,Support,Tratz,Challenger - 22 LP,56.6,375 / 288,Tangil
#19,Support,FPX Crisp,Challenger - 18 LP,54.4,419 / 351,LPLAhri
#20,Jungle,Blaze,Challenger - 16 LP,50.5,403 / 395,Hit_Critical
#21,Support,Duckling,Challenger - 12 LP,54.3,363 / 306,Duckling
#22,Mid,Gezar,Challenger - 7 LP,55.8,445 / 353,Kai
#23,ADC,Trueways,Diamond I - 98 LP,49.7,357 / 362,Slimsnoker
#24,Mid,Totoro the duck,Diamond I - 93 LP,50.8,331 / 321,Kuury
#25,ADC,Jotaro Kujo,Diamond I - 85 LP,55.1,432 / 352,Ithirul
#26,Jungle,Poppey,Diamond I - 82 LP,57.6,681 / 501,NAVI
#27,Support,Hisher,Diamond I - 79 LP,53.2,378 / 333,polop900
#28,Top,Amouranth,Diamond I - 77 LP,54.9,607 / 499,Simp
#29,ADC,strawberry dog,Diamond I - 77 LP,48.3,252 / 270,annauwumarie
#30,Mid,Neekolul,Diamond I - 75 LP,48.7,365 / 384,Simp
#31,ADC,XBOCT,Diamond I - 74 LP,48.1,463 / 499,NAVI
#32,Top,xxaznpuppy32xx,Diamond I - 72 LP,57.5,641 / 474,GamerGirls
#33,ADC,cryhard,Diamond I - 67 LP,55.5,530 / 425,roysiggi
#34,Jungle,EG Voutocu,Diamond I - 66 LP,53.8,463 / 398,EG Voutocu
#35,Support,GeT OutFlayed,Diamond I - 65 LP,48.8,312 / 327,Mac
#36,Top,Ezio,Diamond I - 64 LP,53.7,427 / 368,TexeQ
#37,ADC,ADC shen,Diamond I - 64 LP,52.7,406 / 365,shen adc
#38,Mid,PepeCool,Diamond I - 63 LP,52.3,519 / 474,LS
