Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 194 LP,62.5,329 / 197,Soraka
#2,ADC,Deft,Challenger - 183 LP,65.1,222 / 119,TheStriker9
#3,Top,Salsa,Challenger - 97 LP,58.5,351 / 249,YungYiga
#4,Mid,Arteros,Challenger - 90 LP,60.3,290 / 191,Anbeeld
#5,Jungle,Pyosik,Challenger - 87 LP,67.8,259 / 123,TheStriker9
#6,Mid,Byumbert,Challenger - 69 LP,57.2,341 / 255,Byumbi
#7,Top,xxaznpuppy32xx,Challenger - 61 LP,57.1,440 / 330,GamerGirls
#8,Support,Anbeeld,Challenger - 48 LP,57.7,286 / 210,Anbeeld
#9,Jungle,Ceasarna,Challenger - 29 LP,57.1,333 / 250,iampvm
#10,ADC,BöllerBusch,Challenger - 28 LP,56.7,287 / 219,Jungler1337
#11,Jungle,Bibi,Challenger - 27 LP,55.3,326 / 264,Troeton
#12,Top,TopBot,Challenger - 19 LP,51.2,310 / 295,TangilBOT
#13,Support,Aqua,Challenger - 1 LP,60.6,260 / 169,Trindor
#14,Top,RNG Letme,Diamond I - 94 LP,56.8,328 / 249,LPLAhri
#15,Mid,Seirilyvia,Diamond I - 93 LP,52.6,314 / 283,Kythaela
#16,Support,Jao,Diamond I - 87 LP,50.7,252 / 245,YoloMedic
#17,Support,Help,Diamond I - 86 LP,53.6,285 / 247,Key
#18,Support,Kutcher,Diamond I - 82 LP,55.5,279 / 224,Terra
#19,Support,Maïwenn,Diamond I - 82 LP,50.3,289 / 286,DitIsDonny
#20,Jungle,Blaze,Diamond I - 77 LP,50.1,263 / 262,Hit_Critical
#21,ADC,Pokimane,Diamond I - 76 LP,46.8,281 / 320,Simp
#22,Jungle,Pheoldre,Diamond I - 74 LP,50.3,298 / 295,Kythaela
#23,Jungle,Winston,Diamond I - 73 LP,53.4,274 / 239,Ghacobe
#24,Mid,Flame,Diamond I - 66 LP,51.5,233 / 219,Hit_Critical
#25,Mid,creative mind,Diamond I - 65 LP,50.8,222 / 215,cabula
#26,Jungle,Test2,Diamond I - 64 LP,55.3,313 / 253,test
#27,Mid,Frimmy23,Diamond I - 64 LP,55.7,289 / 230,YoloMedic
#28,Support,Egirl champs onl,Diamond I - 63 LP,54.2,284 / 240,Spooky
#29,ADC,Kadlin,Diamond I - 62 LP,53.1,277 / 245,Jinxnator
#30,Support,Emwues24,Diamond I - 61 LP,56.2,320 / 249,Jinxnator
#31,Mid,Test3,Diamond I - 60 LP,53.4,251 / 219,test
#32,Jungle,Zwijaczloli,Diamond I - 60 LP,51.9,280 / 260,NoszczaKrul
#33,Support,Katara,Diamond I - 59 LP,49.3,210 / 216,Lior
#34,Support,SuppBot,Diamond I - 59 LP,49.0,302 / 314,TangilBOT
#35,Top,Punchaubuns,Diamond I - 54 LP,50.7,218 / 212,LumiFumi
#36,Support,Hisher,Diamond I - 54 LP,54.5,248 / 207,polop900
#37,Top,Ezio,Diamond I - 47 LP,54.0,269 / 229,TexeQ
#38,Mid,violator,Diamond I - 46 LP,50.9,252 / 243,sanchesmemo
#39,Support,unicornpetpetuwu,Diamond I - 44 LP,48.1,321 / 346,GamerGirls
#40,Mid,Bjergsen,Diamond I - 43 LP,53.6,165 / 143,Weinnachtsbaum
#41,Jungle,EG Voutocu,Diamond I - 42 LP,54.4,312 / 262,EG Voutocu
#42,Top,TheHentaiKing,Diamond I - 42 LP,53.2,359 / 316,DitIsDonny
#43,Mid,I like trains,Diamond I - 42 LP,53.4,272 / 237,Foxxo
#44,Mid,strawberry frog,Diamond I - 41 LP,53.2,267 / 235,annauwumarie
#45,Mid,BOOCAUWMOO,Diamond I - 41 LP,55.0,263 / 215,BooCauwMoo
#46,ADC,Geekymanxnlx,Diamond I - 41 LP,49.7,336 / 340,DitIsDonny
#47,ADC,Prodigy,Diamond I - 40 LP,52.6,279 / 251,CoachYouGen
#48,ADC,Texe,Diamond I - 40 LP,51.8,143 / 133,TexeQ
#49,Support,Deontic,Diamond I - 40 LP,56.5,286 / 220,TheRelic4411
#50,Top,Jodko,Diamond I - 39 LP,51.6,301 / 282,Jinxnator
#51,Mid,Phantom,Diamond I - 39 LP,51.1,164 / 157,Kyzent
#52,Top,Amouranth,Diamond I - 38 LP,55.0,399 / 326,Simp
#53,Top,Zuko,Diamond I - 37 LP,54.0,368 / 314,Lior
#54,Jungle,JglBot,Diamond I - 37 LP,54.1,405 / 343,TangilBOT
