Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 228 LP,68.1,327 / 153,TheStriker9
#2,ADC,Deft,Challenger - 221 LP,65.3,256 / 136,TheStriker9
#3,ADC,T1 T1,Challenger - 149 LP,62.7,378 / 225,Soraka
#4,Support,Egirl champs onl,Challenger - 90 LP,55.9,348 / 275,Spooky
#5,Top,Salsa,Challenger - 79 LP,58.7,405 / 285,YungYiga
#6,Mid,violator,Challenger - 77 LP,53.4,320 / 279,sanchesmemo
#7,Support,God damn i doode,Challenger - 65 LP,53.8,252 / 216,Foxxo
#8,Support,Kutcher,Challenger - 62 LP,56.3,333 / 258,Terra
#9,Jungle,Bibi,Challenger - 53 LP,55.8,390 / 309,Troeton
#10,Mid,Byumbert,Challenger - 43 LP,57.8,413 / 302,Byumbi
#11,Support,Tratz,Challenger - 28 LP,56.1,315 / 246,Tangil
#12,ADC,Kadlin,Challenger - 26 LP,54.0,330 / 281,Jinxnator
#13,Top,TheHentaiKing,Challenger - 19 LP,54.3,464 / 390,DitIsDonny
#14,Support,Aqua,Challenger - 16 LP,60.5,348 / 227,Trindor
#15,Support,JhinSuppNoTroll,Challenger - 6 LP,55.1,233 / 190,UNR Tokyo
#16,Top,SmackyB,Diamond I - 96 LP,52.9,423 / 376,Byumbi
#17,Support,Anbeeld,Diamond I - 91 LP,57.8,339 / 248,Anbeeld
#18,ADC,DoubleDouble,Diamond I - 90 LP,54.4,468 / 392,Player2225
#19,Top,RNG Letme,Diamond I - 89 LP,56.9,390 / 296,LPLAhri
#20,Jungle,Ceasarna,Diamond I - 82 LP,56.8,405 / 308,iampvm
#21,Mid,Gezar,Diamond I - 79 LP,55.0,348 / 285,Kai
#22,Jungle,Poppey,Diamond I - 77 LP,58.0,538 / 390,NAVI
#23,Support,Help,Diamond I - 76 LP,54.1,346 / 294,Key
#24,Top,xxaznpuppy32xx,Diamond I - 76 LP,57.0,511 / 385,GamerGirls
#25,Jungle,JglBot,Diamond I - 71 LP,54.4,503 / 422,TangilBOT
#26,Mid,I like trains,Diamond I - 70 LP,54.1,333 / 282,Foxxo
#27,ADC,Sylmarae,Diamond I - 70 LP,54.8,416 / 343,Kythaela
#28,ADC,Bilbo Gaggins,Diamond I - 70 LP,52.4,306 / 278,ImagineBaggins
#29,Jungle,Kong,Diamond I - 69 LP,51.1,369 / 353,YungYiga
#30,Mid,Galio,Diamond I - 68 LP,52.7,263 / 236,UNR Tokyo
#31,Mid,Ree tart,Diamond I - 66 LP,49.4,361 / 370,DitIsDonny
#32,Support,FPX Crisp,Diamond I - 66 LP,53.5,336 / 292,LPLAhri
#33,ADC,XBOCT,Diamond I - 66 LP,47.9,359 / 391,NAVI
#34,Mid,Frimmy23,Diamond I - 65 LP,55.9,335 / 264,YoloMedic
#35,ADC,cryhard,Diamond I - 63 LP,55.2,406 / 329,roysiggi
#36,Support,SEXY TAHM,Diamond I - 61 LP,52.2,315 / 289,HailOfBladesTahm
#37,ADC,cblol00004,Diamond I - 60 LP,53.7,332 / 286,cblol
#38,ADC,Jotaro Kujo,Diamond I - 57 LP,54.9,341 / 280,Ithirul
#39,Top,Tierney,Diamond I - 57 LP,49.6,345 / 350,110110010011
#40,ADC,mind,Diamond I - 57 LP,52.4,290 / 263,schlafen
#41,Top,MrBochka,Diamond I - 54 LP,51.0,343 / 329,Anbeeld
#42,Mid,Slimsnoker,Diamond I - 54 LP,51.3,259 / 246,Slimsnoker
#43,Support,flaree,Diamond I - 50 LP,49.4,247 / 253,sanchesmemo
#44,Support,SuppBot,Diamond I - 50 LP,49.4,381 / 390,TangilBOT
#45,ADC,Prodigy,Diamond I - 50 LP,52.3,327 / 298,CoachYouGen
#46,ADC,PepeLaugh,Diamond I - 46 LP,51.3,385 / 366,LS
#47,Top,DoinB,Diamond I - 46 LP,54.1,455 / 386,LordArtos
#48,Mid,Cambleur,Diamond I - 46 LP,50.4,285 / 280,EG Voutocu
#49,Top,Amouranth,Diamond I - 44 LP,55.1,485 / 395,Simp
#50,Mid,Test3,Diamond I - 43 LP,53.3,300 / 263,test
#51,Mid,Salt,Diamond I - 43 LP,49.7,229 / 232,JMENDOZA
#52,Jungle,110110010011,Diamond I - 43 LP,51.1,429 / 411,110110010011
#53,Jungle,Pheoldre,Diamond I - 42 LP,50.8,379 / 367,Kythaela
#54,ADC,TES Jackeylove,Diamond I - 41 LP,51.8,325 / 303,LPLAhri
#55,Mid,Flame,Diamond I - 41 LP,50.8,272 / 263,Hit_Critical
#56,Mid,BOOCAUWMOO,Diamond I - 41 LP,54.9,312 / 256,BooCauwMoo
#57,Top,SS Flandre,Diamond I - 39 LP,51.3,307 / 291,RNGFirefox
#58,Mid,reality,Diamond I - 38 LP,51.8,279 / 260,schlafen
#59,Mid,Arteros,Diamond I - 37 LP,58.1,355 / 256,Anbeeld
#60,Support,Tiriana,Diamond I - 37 LP,51.8,399 / 371,Kythaela
#61,Jungle,YokoOno,Diamond I - 37 LP,49.2,315 / 325,Freezy
#62,Jungle,Hidden,Diamond I - 36 LP,49.9,193 / 194,SinderFox
#63,Mid,cblol00003,Diamond I - 35 LP,52.3,289 / 264,cblol
#64,Top,circles,Diamond I - 35 LP,49.5,294 / 300,kokoko
#65,Jungle,Sparrow,Diamond I - 35 LP,49.5,347 / 354,Anbeeld
#66,Mid,Lucius ,Diamond I - 34 LP,49.9,223 / 224,Jungler1337
#67,Mid,BottleCaps,Diamond I - 33 LP,54.1,323 / 274,Phost
#68,Top,Kritz,Diamond I - 32 LP,47.7,229 / 251,polop900
#69,Top,Jodko,Diamond I - 31 LP,51.7,358 / 335,Jinxnator
#70,Support,Xpecial,Diamond I - 30 LP,47.4,331 / 367,Soraka
#71,Top,Doran,Diamond I - 30 LP,48.4,422 / 450,TheStriker9
#72,ADC,Geekymanxnlx,Diamond I - 30 LP,50.3,422 / 417,DitIsDonny
#73,Jungle,Zwijaczloli,Diamond I - 28 LP,51.7,350 / 327,NoszczaKrul
#74,Support,PepeLove,Diamond I - 27 LP,48.4,392 / 418,LS
#75,ADC,Vahvel,Diamond I - 27 LP,50.5,291 / 285,sanchesmemo
#76,Mid,Totoro the duck,Diamond I - 26 LP,50.1,263 / 262,Kuury
#77,Top,DRX Deft,Diamond I - 26 LP,50.4,290 / 285,Tokyo Smurfer
#78,Top,strawberry snail,Diamond I - 25 LP,49.3,282 / 290,annauwumarie
