Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 179 LP,62.5,349 / 209,Soraka
#2,ADC,Deft,Challenger - 143 LP,64.6,235 / 129,TheStriker9
#3,Jungle,Pyosik,Challenger - 113 LP,68.0,282 / 133,TheStriker9
#4,Mid,Byumbert,Challenger - 109 LP,58.0,384 / 278,Byumbi
#5,Support,Anbeeld,Challenger - 105 LP,58.3,315 / 225,Anbeeld
#6,ADC,Sylmarae,Challenger - 78 LP,55.5,394 / 316,Kythaela
#7,Support,Kutcher,Challenger - 66 LP,56.3,306 / 238,Terra
#8,Top,xxaznpuppy32xx,Challenger - 62 LP,57.5,465 / 344,GamerGirls
#9,Top,Zuko,Challenger - 53 LP,54.4,406 / 340,Lior
#10,ADC,Kadlin,Challenger - 26 LP,53.9,307 / 263,Jinxnator
#11,Mid,Arteros,Challenger - 26 LP,59.2,316 / 218,Anbeeld
#12,Support,Help,Challenger - 22 LP,54.2,316 / 267,Key
#13,Jungle,Bibi,Challenger - 18 LP,55.2,355 / 288,Troeton
#14,Jungle,strawberry cat,Challenger - 17 LP,51.7,298 / 278,annauwumarie
#15,Top,Salsa,Challenger - 13 LP,58.0,375 / 271,YungYiga
#16,Jungle,Ceasarna,Challenger - 13 LP,56.9,366 / 277,iampvm
#17,Mid,Test3,Challenger - 1 LP,53.9,279 / 239,test
#18,Jungle,Poppey,Challenger - 0 LP,57.8,487 / 355,NAVI
#19,Support,God damn i doode,Diamond I - 96 LP,52.6,220 / 198,Foxxo
#20,ADC,A bootiful perso,Diamond I - 88 LP,51.8,241 / 224,Spooky
#21,Support,JhinSuppNoTroll,Diamond I - 86 LP,54.7,211 / 175,UNR Tokyo
#22,Support,Egirl champs onl,Diamond I - 83 LP,54.5,314 / 262,Spooky
#23,Jungle,YokoOno,Diamond I - 83 LP,49.0,280 / 292,Freezy
#24,Top,RNG Letme,Diamond I - 77 LP,56.5,357 / 275,LPLAhri
#25,Top,Punchaubuns,Diamond I - 72 LP,51.5,251 / 236,LumiFumi
#26,ADC,Reign,Diamond I - 70 LP,54.1,299 / 254,ephemeral
#27,ADC,PvM,Diamond I - 68 LP,49.1,234 / 243,iampvm
#28,ADC,cryhard,Diamond I - 68 LP,55.2,361 / 293,roysiggi
#29,Mid,I like trains,Diamond I - 66 LP,53.9,300 / 257,Foxxo
