Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1556 LP,70.1,709 / 302,Choi
#2,ADC,Impx,Challenger - 1224 LP,61.9,1004 / 618,Choi
#3,Jungle,Aela ,Challenger - 1162 LP,58.2,955 / 686,MolscarZX
#4,Jungle,tarzaned,Challenger - 1076 LP,62.2,429 / 261,Tyler1
#5,Jungle,AttSeeker,Challenger - 817 LP,58.2,752 / 541,PaxVan
#6,Mid,Jarl Mid,Challenger - 764 LP,59.7,921 / 622,Jarl
#7,Support,HelpingX,Challenger - 729 LP,59.0,915 / 636,Felixxx
#8,Jungle,sandbox5,Challenger - 675 LP,57.5,781 / 577,
#9,Top,TopBot,Challenger - 622 LP,53.8,1370 / 1178,TangilBOT
#10,Mid,PawNx,Challenger - 619 LP,57.4,977 / 725,Choi
#11,Jungle,Shitfeather,Challenger - 582 LP,58.2,890 / 638,hiroli
#12,Jungle,junglekek,Challenger - 579 LP,54.7,884 / 732,redeemer
#13,Support,Fekker,Challenger - 566 LP,55.6,1040 / 831,Key
#14,Jungle,Kaltch,Challenger - 561 LP,55.8,882 / 698,Princess
#15,Jungle,Canyon,Challenger - 533 LP,58.5,1059 / 751,YamatoCannon
#16,Jungle,Stupid Jungler,Challenger - 531 LP,60.1,871 / 578,PooPooPeePee
#17,Top,Heimerdonger,Challenger - 504 LP,55.8,973 / 772,TimoMacDonut
#18,Mid,Etosh,Challenger - 499 LP,53.6,951 / 824,Etosh
#19,Support,DieFliegendeKuh,Challenger - 498 LP,55.2,959 / 777,doofboy13
#20,Support,Keria,Challenger - 498 LP,52.8,987 / 881,TheStriker9
#21,Mid,Choky,Challenger - 496 LP,54.8,1075 / 887,Key
#22,Support,Rookie,Challenger - 493 LP,54.9,889 / 731,LordArtos
#23,Jungle,Wakes,Challenger - 476 LP,57.3,1246 / 928,alim
#24,Support,unicornpetpetuwu,Challenger - 473 LP,53.9,1046 / 896,GamerGirls
#25,Mid,Chovy,Challenger - 467 LP,55.4,972 / 784,TheStriker9
#26,Jungle,Prime Bengi,Challenger - 463 LP,61.0,665 / 426,LDK
#27,Support,SupBot,Challenger - 456 LP,53.5,1069 / 929,TangilBOT
#28,Top,Dumbass,Challenger - 449 LP,51.8,1252 / 1165,Key
#29,Support,JoseJose,Challenger - 441 LP,52.9,1078 / 958,tytn
#30,Jungle,Sanga,Challenger - 436 LP,54.0,1094 / 931,EMFyels
#31,ADC,DoubleDouble,Challenger - 407 LP,52.3,1319 / 1202,Player2225
#32,Top,Ooga,Challenger - 403 LP,55.2,999 / 811,Poggersnation
#33,Support,xplayz4dayz,Challenger - 389 LP,57.8,650 / 474,froggen
#34,Mid,The_Ghost16,Challenger - 387 LP,54.9,744 / 611,Sb1
#35,Support,Aeryn,Challenger - 386 LP,54.6,900 / 748,WildChoas
#36,Jungle,Umbral,Challenger - 382 LP,55.5,779 / 625,Indoraps
#37,Top,Salsa,Challenger - 377 LP,52.4,1509 / 1371,YungYiga
#38,ADC,Puki style23,Challenger - 376 LP,54.5,774 / 646,Klorellv4
#39,Mid,Mephisto,Challenger - 376 LP,54.9,969 / 796,Zettohail
#40,ADC,Ree-ason,Challenger - 374 LP,51.8,1226 / 1141,hmphree
#41,ADC,Cryhard II,Challenger - 374 LP,54.8,870 / 718,roysiggi
#42,Jungle,QQ Nino,Challenger - 371 LP,53.4,958 / 835,Futaro
