Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 566 LP,72.0,154 / 60,Tyler1
#2,Support,HelpingX,Challenger - 532 LP,66.3,242 / 123,Felixxx
#3,Jungle,AttSeeker,Challenger - 513 LP,67.6,223 / 107,PaxVan
#4,Mid,Etosh,Challenger - 452 LP,61.8,222 / 137,Etosh
#5,Jungle,Shitfeather,Challenger - 435 LP,65.7,261 / 136,hiroli
#6,Mid,Chovy,Challenger - 419 LP,59.3,248 / 170,TheStriker9
#7,Mid,Jarl Mid,Challenger - 403 LP,63.4,194 / 112,Jarl
#8,Jungle,junglekek,Challenger - 402 LP,60.8,180 / 116,redeemer
#9,Mid,The_Ghost16,Challenger - 382 LP,60.5,230 / 150,Sb1
#10,Mid,Choky,Challenger - 338 LP,56.4,204 / 158,Key
#11,ADC,Pokimane,Challenger - 331 LP,58.4,213 / 152,Simp
#12,Mid,Wrekz,Challenger - 330 LP,51.6,345 / 323,alim
#13,Mid,Tupac,Challenger - 318 LP,58.8,220 / 154,Pranceof
#14,Support,Rookie,Challenger - 316 LP,62.5,170 / 102,LordArtos
#15,Top,TopBot,Challenger - 307 LP,55.2,211 / 171,TangilBOT
#16,Mid,Kiddlazy,Challenger - 294 LP,54.9,236 / 194,Gawaine
#17,Top,Ayu,Challenger - 285 LP,55.0,242 / 198,Bitesized
#18,Support,Keria,Challenger - 275 LP,56.1,207 / 162,TheStriker9
#19,Jungle,DoperThanDopa,Challenger - 262 LP,55.7,310 / 247,yukioken
#20,Jungle,Terrified,Challenger - 262 LP,53.8,245 / 210,MaverickG
#21,Top,Ooga,Challenger - 253 LP,64.1,248 / 139,Poggersnation
#22,Support,Chrome,Challenger - 252 LP,55.1,284 / 231,Memersticks
#23,Jungle,Wakes,Challenger - 251 LP,60.3,317 / 209,alim
#24,Top,Human Tornado,Challenger - 251 LP,53.8,218 / 187,Etosh
#25,Support,Aeryn,Challenger - 247 LP,56.3,228 / 177,WildChoas
#26,Jungle,Stupid Jungler,Challenger - 245 LP,65.8,221 / 115,PooPooPeePee
#27,Jungle,Souless,Challenger - 242 LP,56.7,240 / 183,Bitesized
#28,ADC,Carrot,Challenger - 240 LP,52.6,243 / 219,Haram
#29,Jungle,Umbral,Challenger - 237 LP,55.8,211 / 167,Indoraps
#30,ADC,sandbox15,Challenger - 233 LP,56.6,250 / 192,
#31,Support,unicornpetpetuwu,Challenger - 231 LP,57.1,192 / 144,GamerGirls
#32,Support,Princess,Challenger - 224 LP,57.3,181 / 135,Princess
#33,Support,Fekker,Challenger - 212 LP,55.8,191 / 151,Key
#34,Jungle,Senbonzakura,Challenger - 201 LP,58.8,167 / 117,PacoPeco
#35,Top,Chantilly,Challenger - 191 LP,58.2,206 / 148,Sb1
#36,Jungle,Shard,Challenger - 188 LP,53.4,280 / 244,Memersticks
#37,Mid,Exodia,Challenger - 186 LP,57.9,151 / 110,yugi
#38,ADC,Primmish,Challenger - 182 LP,52.8,214 / 191,Trindor
#39,Mid,sandbox10,Challenger - 180 LP,52.0,254 / 234,
#40,Top,JollyGiant,Challenger - 180 LP,56.0,215 / 169,[email protected]
#41,Top,Doran,Challenger - 178 LP,50.3,162 / 160,TheStriker9
#42,ADC,Puki style23,Challenger - 175 LP,58.6,187 / 132,Klorellv4
#43,Top,DoinB,Challenger - 175 LP,54.7,204 / 169,LordArtos
#44,Top,Heimerdonger,Challenger - 173 LP,58.4,241 / 172,TimoMacDonut
#45,Jungle,RedPandaMochi,Challenger - 169 LP,59.0,282 / 196,Gawaine
#46,Jungle,Kaltch,Challenger - 165 LP,58.7,172 / 121,Princess
#47,Jungle,ggbebe,Challenger - 165 LP,51.2,265 / 253,garbz
#48,Top,Alistar top,Challenger - 161 LP,56.4,173 / 134,roysiggi 2 
#49,Jungle,Aela ,Challenger - 160 LP,56.1,287 / 225,MolscarZX
#50,Jungle,sandbox5,Challenger - 154 LP,54.6,191 / 159,
#51,Mid,garbz,Challenger - 154 LP,53.7,383 / 330,garbz
#52,ADC,NewMeta,Challenger - 154 LP,55.2,305 / 248,moxir
#53,Mid,Everglaid,Grandmaster - 153 LP,54.1,302 / 256,yukioken
#54,Top,Salsa,Grandmaster - 152 LP,51.9,434 / 403,YungYiga
#55,Jungle,Prime Bengi,Grandmaster - 152 LP,62.1,167 / 102,LDK
#56,Support,xplayz4dayz,Grandmaster - 149 LP,61.5,160 / 100,froggen
#57,Top,pulsion,Grandmaster - 148 LP,56.6,278 / 213,garbz
#58,ADC,BotBot,Grandmaster - 146 LP,56.3,200 / 155,TangilBOT
#59,Mid,DeliciousMilk,Grandmaster - 145 LP,54.6,236 / 196,Bitesized
#60,Jungle,Methodz,Grandmaster - 141 LP,53.0,187 / 166,Trindor
#61,Support,Healslut,Grandmaster - 140 LP,54.3,170 / 143,roysiggi
#62,Jungle,PiolsJg,Grandmaster - 135 LP,58.3,180 / 129,Piols2
#63,Support,Ironheart,Grandmaster - 134 LP,52.7,204 / 183,icookiestalker
#64,ADC,MolscarZ,Grandmaster - 134 LP,52.9,274 / 244,MolscarZX
#65,ADC,Viyo,Grandmaster - 132 LP,49.9,217 / 218,Xcotch
#66,ADC,Fury,Grandmaster - 131 LP,52.5,217 / 196,Zax1x3
#67,Jungle,Cacao,Grandmaster - 130 LP,58.6,205 / 145,CoachCoach
#68,Support,Elythys,Grandmaster - 128 LP,58.9,165 / 115,Elythys
#69,ADC,Abeel,Grandmaster - 127 LP,55.2,214 / 174,NismanSlayer
#70,Support,Emwues24,Grandmaster - 127 LP,54.5,181 / 151,Jinxnator
#71,Jungle,Sanga,Grandmaster - 126 LP,54.4,255 / 214,EMFyels
#72,ADC,Noob,Grandmaster - 125 LP,57.6,185 / 136,Baleygr
#73,Top,May,Grandmaster - 123 LP,55.2,153 / 124,toptochall
#74,Mid,Jess,Grandmaster - 121 LP,54.4,251 / 210,WildChoas
#75,Top,Attila,Grandmaster - 120 LP,55.7,200 / 159,huffey
#76,Jungle,Jungler23,Grandmaster - 120 LP,56.4,208 / 161,js2614
#77,Support,Doc,Grandmaster - 118 LP,57.0,203 / 153,MaverickG4
#78,Jungle,Papafrita,Grandmaster - 118 LP,53.0,238 / 211,NismanSlayer
#79,Jungle,Moxir,Grandmaster - 118 LP,51.0,289 / 278,moxir
#80,ADC,Rabbit4,Grandmaster - 117 LP,56.9,206 / 156,willchungtester
#81,Mid,Mitsuki,Grandmaster - 116 LP,49.7,164 / 166,cpanico
#82,Support,Jojuma,Grandmaster - 116 LP,57.6,198 / 146,jojuma
#83,Mid,Zer,Grandmaster - 116 LP,51.1,202 / 193,cmoney847
#84,Support,Backpack,Grandmaster - 116 LP,55.6,275 / 220,Zettohail
#85,Top,Bijou,Grandmaster - 115 LP,52.0,233 / 215,EMFyels
#86,Top,AF Kiin,Grandmaster - 115 LP,53.7,189 / 163,jls pog
#87,ADC,Finesse,Grandmaster - 115 LP,53.6,295 / 255,Wealth_and_Taste
#88,Support,SupBot,Grandmaster - 115 LP,55.0,255 / 209,TangilBOT
#89,Support,Dibbs,Grandmaster - 113 LP,55.6,244 / 195,MaverickG
#90,Top,Dumbass,Grandmaster - 111 LP,53.1,188 / 166,Key
#91,Top,jZen,Grandmaster - 109 LP,57.4,183 / 136,agamero
#92,ADC,invention,Grandmaster - 109 LP,54.5,316 / 264,garbz
#93,Mid,MidBot,Grandmaster - 109 LP,53.7,212 / 183,TangilBOT
#94,Jungle,JG diff ,Grandmaster - 108 LP,46.8,178 / 202,moonrat
