Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 562 LP,73.7,140 / 50,Tyler1
#2,Mid,Etosh,Challenger - 434 LP,63.2,172 / 100,Etosh
#3,Support,HelpingX,Challenger - 433 LP,67.7,178 / 85,Felixxx
#4,Mid,Chovy,Challenger - 433 LP,59.8,213 / 143,TheStriker9
#5,Jungle,AttSeeker,Challenger - 418 LP,68.2,165 / 77,PaxVan
#6,Mid,Jarl Mid,Challenger - 412 LP,64.7,180 / 98,Jarl
#7,Jungle,Shitfeather,Challenger - 399 LP,69.2,218 / 97,hiroli
#8,Mid,The_Ghost16,Challenger - 385 LP,61.3,209 / 132,Sb1
#9,Jungle,junglekek,Challenger - 373 LP,61.2,159 / 101,redeemer
#10,Mid,Choky,Challenger - 337 LP,56.8,189 / 144,Key
#11,Support,Rookie,Challenger - 320 LP,64.0,151 / 85,LordArtos
#12,Mid,Kiddlazy,Challenger - 308 LP,56.0,220 / 173,Gawaine
#13,Mid,Tupac,Challenger - 306 LP,59.1,195 / 135,Pranceof
#14,Support,Keria,Challenger - 298 LP,58.3,182 / 130,TheStriker9
#15,Support,Aeryn,Challenger - 294 LP,59.4,212 / 145,WildChoas
#16,ADC,Pokimane,Challenger - 293 LP,58.9,166 / 116,Simp
#17,Mid,Wrekz,Challenger - 290 LP,52.3,306 / 279,alim
#18,Jungle,Terrified,Challenger - 289 LP,55.0,237 / 194,MaverickG
#19,Top,Ayu,Challenger - 276 LP,55.8,215 / 170,Bitesized
#20,Jungle,DoperThanDopa,Challenger - 273 LP,56.1,288 / 225,yukioken
#21,ADC,Carrot,Challenger - 271 LP,55.4,205 / 165,Haram
#22,Jungle,Stupid Jungler,Challenger - 264 LP,69.7,193 / 84,PooPooPeePee
#23,Top,TopBot,Challenger - 259 LP,55.4,175 / 141,TangilBOT
#24,Jungle,Souless,Challenger - 241 LP,57.0,228 / 172,Bitesized
#25,Jungle,Umbral,Challenger - 232 LP,55.9,190 / 150,Indoraps
#26,Support,Princess,Challenger - 224 LP,58.4,164 / 117,Princess
#27,Support,unicornpetpetuwu,Challenger - 222 LP,57.9,172 / 125,GamerGirls
#28,Top,Ooga,Challenger - 217 LP,65.3,213 / 113,Poggersnation
#29,Jungle,Wakes,Challenger - 209 LP,59.7,274 / 185,alim
#30,Support,Fekker,Challenger - 206 LP,56.5,175 / 135,Key
#31,Top,Human Tornado,Challenger - 203 LP,54.0,167 / 142,Etosh
#32,Jungle,Senbonzakura,Challenger - 196 LP,58.8,160 / 112,PacoPeco
#33,Top,Doran,Challenger - 190 LP,51.1,139 / 133,TheStriker9
#34,Jungle,RedPandaMochi,Challenger - 185 LP,59.8,281 / 189,Gawaine
#35,Support,Chrome,Challenger - 183 LP,54.2,234 / 198,Memersticks
#36,Top,Chantilly,Challenger - 178 LP,58.2,191 / 137,Sb1
#37,Jungle,Kaltch,Challenger - 175 LP,59.8,168 / 113,Princess
#38,Top,DoinB,Challenger - 175 LP,55.1,193 / 157,LordArtos
#39,Jungle,Shard,Challenger - 173 LP,53.0,261 / 231,Memersticks
#40,Top,JollyGiant,Challenger - 173 LP,56.4,199 / 154,[email protected]
#41,ADC,NewMeta,Challenger - 173 LP,56.4,268 / 207,moxir
#42,Top,Alistar top,Challenger - 171 LP,57.8,159 / 116,roysiggi 2 
#43,ADC,Primmish,Challenger - 170 LP,52.7,195 / 175,Trindor
#44,Mid,garbz,Challenger - 167 LP,54.1,371 / 315,garbz
#45,Mid,Exodia,Challenger - 161 LP,57.8,129 / 94,yugi
#46,Support,pneu,Challenger - 161 LP,52.5,285 / 258,garbz
#47,ADC,Puki style23,Challenger - 158 LP,58.7,172 / 121,Klorellv4
#48,Jungle,Aela ,Challenger - 157 LP,56.1,281 / 220,MolscarZX
#49,Mid,Everglaid,Challenger - 152 LP,54.0,271 / 231,yukioken
#50,Jungle,Methodz,Challenger - 150 LP,53.4,180 / 157,Trindor
#51,Support,Ironheart,Grandmaster - 149 LP,53.7,194 / 167,icookiestalker
#52,Top,pulsion,Grandmaster - 149 LP,56.3,259 / 201,garbz
#53,Jungle,ggbebe,Grandmaster - 148 LP,50.8,250 / 242,garbz
#54,ADC,Viyo,Grandmaster - 147 LP,50.5,206 / 202,Xcotch
#55,Mid,Mitsuki,Grandmaster - 147 LP,51.3,156 / 148,cpanico
#56,Mid,Zer,Grandmaster - 142 LP,51.6,191 / 179,cmoney847
#57,Jungle,sandbox5,Grandmaster - 141 LP,54.7,174 / 144,
#58,Jungle,Iris,Grandmaster - 141 LP,53.6,250 / 216,WildChoas
#59,Support,Healslut,Grandmaster - 141 LP,54.6,160 / 133,roysiggi
#60,Support,xplayz4dayz,Grandmaster - 139 LP,61.6,151 / 94,froggen
#61,Jungle,PiolsJg,Grandmaster - 135 LP,58.3,172 / 123,Piols2
#62,ADC,BotBot,Grandmaster - 135 LP,55.9,179 / 141,TangilBOT
#63,ADC,MolscarZ,Grandmaster - 134 LP,53.0,262 / 232,MolscarZX
#64,Jungle,Prime Bengi,Grandmaster - 134 LP,61.1,154 / 98,LDK
#65,ADC,-200 years,Grandmaster - 132 LP,55.0,175 / 143,aquietghost
#66,Mid,Jess,Grandmaster - 131 LP,54.2,240 / 203,WildChoas
#67,Jungle,JG diff ,Grandmaster - 128 LP,47.3,168 / 187,moonrat
#68,Top,Salsa,Grandmaster - 127 LP,51.7,408 / 381,YungYiga
#69,Top,Attila,Grandmaster - 124 LP,56.3,188 / 146,huffey
#70,Jungle,Moxir,Grandmaster - 124 LP,51.8,258 / 240,moxir
#71,Support,Elythys,Grandmaster - 124 LP,59.2,151 / 104,Elythys
#72,Mid,DeliciousMilk,Grandmaster - 123 LP,53.9,221 / 189,Bitesized
#73,Support,Dibbs,Grandmaster - 118 LP,55.6,229 / 183,MaverickG
#74,ADC,Noob,Grandmaster - 117 LP,57.7,172 / 126,Baleygr
#75,Top,May,Grandmaster - 116 LP,55.0,143 / 117,toptochall
#76,Top,Heimerdonger,Grandmaster - 116 LP,58.2,209 / 150,TimoMacDonut
#77,ADC,Finesse,Grandmaster - 115 LP,53.7,285 / 246,Wealth_and_Taste
#78,Jungle,.JieJie,Grandmaster - 114 LP,54.3,267 / 225,qweqwe1234
#79,ADC,Abeel,Grandmaster - 112 LP,54.7,199 / 165,NismanSlayer
#80,Jungle,Cacao,Grandmaster - 111 LP,57.8,192 / 140,CoachCoach
#81,Mid,Mephisto,Grandmaster - 111 LP,55.5,236 / 189,Zettohail
#82,Support,SupBot,Grandmaster - 111 LP,54.6,238 / 198,TangilBOT
#83,Top,jZen,Grandmaster - 110 LP,57.6,174 / 128,agamero
#84,Mid,SrqUe,Grandmaster - 110 LP,53.3,282 / 247,moxir
#85,Mid,Cody275,Grandmaster - 109 LP,52.7,205 / 184,[email protected]
#86,Jungle,Sanga,Grandmaster - 108 LP,54.0,241 / 205,EMFyels
#87,Top,Diablo,Grandmaster - 108 LP,52.8,199 / 178,Kyzent
#88,Jungle,Vex,Grandmaster - 108 LP,52.9,211 / 188,b1gw00dy613
#89,Top,Prime Smeb,Grandmaster - 108 LP,57.3,173 / 129,LDK
#90,Top,Jarl Top,Grandmaster - 107 LP,53.1,172 / 152,Jarl
