Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 781 LP,71.7,205 / 81,Tyler1
#2,Support,HelpingX,Challenger - 561 LP,65.6,297 / 156,Felixxx
#3,Mid,Etosh,Challenger - 501 LP,60.9,262 / 168,Etosh
#4,Jungle,AttSeeker,Challenger - 492 LP,64.5,262 / 144,PaxVan
#5,Jungle,Shitfeather,Challenger - 463 LP,65.1,297 / 159,hiroli
#6,Mid,Chovy,Challenger - 453 LP,59.4,296 / 202,TheStriker9
#7,Jungle,junglekek,Challenger - 430 LP,59.2,247 / 170,redeemer
#8,Mid,Jarl Mid,Challenger - 391 LP,61.1,236 / 150,Jarl
#9,Mid,Choky,Challenger - 388 LP,57.2,262 / 196,Key
#10,Top,TopBot,Challenger - 388 LP,56.1,304 / 238,TangilBOT
#11,Mid,The_Ghost16,Challenger - 354 LP,58.6,276 / 195,Sb1
#12,Support,unicornpetpetuwu,Challenger - 347 LP,57.0,260 / 196,GamerGirls
#13,Support,Rookie,Challenger - 335 LP,61.4,212 / 133,LordArtos
#14,Jungle,Wakes,Challenger - 331 LP,60.1,410 / 272,alim
#15,Mid,SrqUe,Challenger - 313 LP,54.6,422 / 351,moxir
#16,Mid,Wrekz,Challenger - 298 LP,51.9,432 / 401,alim
#17,Jungle,Terrified,Challenger - 295 LP,53.5,284 / 247,MaverickG
#18,Mid,Tupac,Challenger - 292 LP,56.9,248 / 188,Pranceof
#19,Jungle,Stupid Jungler,Challenger - 292 LP,65.2,276 / 147,PooPooPeePee
#20,ADC,NewMeta,Challenger - 285 LP,56.4,433 / 335,moxir
#21,Mid,Kiddlazy,Challenger - 281 LP,54.0,272 / 232,Gawaine
#22,Support,Keria,Challenger - 279 LP,55.5,269 / 216,TheStriker9
#23,Jungle,Senbonzakura,Challenger - 273 LP,57.5,200 / 148,PacoPeco
#24,Top,Ayu,Challenger - 270 LP,52.8,325 / 290,Bitesized
#25,Top,Human Tornado,Challenger - 264 LP,53.5,276 / 240,Etosh
#26,Mid,Exodia,Challenger - 259 LP,56.4,215 / 166,yugi
#27,ADC,Pokimane,Challenger - 259 LP,56.0,297 / 233,Simp
#28,Jungle,DoperThanDopa,Challenger - 257 LP,55.4,333 / 268,yukioken
#29,Support,Aeryn,Challenger - 257 LP,55.8,264 / 209,WildChoas
#30,Jungle,Souless,Challenger - 257 LP,56.5,327 / 252,Bitesized
#31,ADC,sandbox15,Challenger - 255 LP,55.7,313 / 249,
#32,Mid,DeliciousMilk,Challenger - 254 LP,55.4,306 / 246,Bitesized
#33,Support,Princess,Challenger - 252 LP,56.5,236 / 182,Princess
#34,ADC,botkek,Challenger - 251 LP,55.7,345 / 274,redeemer
#35,Jungle,Umbral,Challenger - 250 LP,55.9,240 / 189,Indoraps
#36,Top,JollyGiant,Challenger - 233 LP,55.8,298 / 236,[email protected]
#37,ADC,Ree-ason,Challenger - 232 LP,56.2,268 / 209,hmphree
#38,Top,Heimerdonger,Challenger - 231 LP,57.8,294 / 215,TimoMacDonut
#39,ADC,Carrot,Challenger - 230 LP,51.6,284 / 266,Haram
