Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 559 LP,73.5,139 / 50,Tyler1
#2,Mid,Etosh,Challenger - 428 LP,63.0,167 / 98,Etosh
#3,Support,HelpingX,Challenger - 421 LP,67.3,171 / 83,Felixxx
#4,Jungle,AttSeeker,Challenger - 410 LP,67.8,160 / 76,PaxVan
#5,Mid,Jarl Mid,Challenger - 407 LP,65.0,169 / 91,Jarl
#6,Jungle,Shitfeather,Challenger - 404 LP,70.0,212 / 91,hiroli
#7,Mid,The_Ghost16,Challenger - 390 LP,61.8,204 / 126,Sb1
#8,Mid,Kiddlazy,Challenger - 381 LP,57.6,208 / 153,Gawaine
#9,Mid,Chovy,Challenger - 373 LP,58.7,192 / 135,TheStriker9
#10,Mid,Choky,Challenger - 331 LP,56.5,183 / 141,Key
#11,Mid,Tupac,Challenger - 315 LP,59.7,191 / 129,Pranceof
#12,Support,Rookie,Challenger - 315 LP,64.0,142 / 80,LordArtos
#13,Top,Ayu,Challenger - 291 LP,56.6,210 / 161,Bitesized
#14,ADC,Pokimane,Challenger - 285 LP,58.5,158 / 112,Simp
#15,Jungle,Terrified,Challenger - 284 LP,54.7,233 / 193,MaverickG
#16,Support,Aeryn,Challenger - 280 LP,58.8,194 / 136,WildChoas
#17,Jungle,junglekek,Challenger - 276 LP,58.8,143 / 100,redeemer
#18,ADC,Carrot,Challenger - 269 LP,55.4,201 / 162,Haram
#19,Top,TopBot,Challenger - 254 LP,55.0,169 / 138,TangilBOT
#20,Jungle,Souless,Challenger - 247 LP,57.4,224 / 166,Bitesized
#21,Jungle,DoperThanDopa,Challenger - 240 LP,56.0,271 / 213,yukioken
#22,Jungle,Stupid Jungler,Challenger - 234 LP,69.5,169 / 74,PooPooPeePee
#23,Support,Princess,Challenger - 234 LP,59.0,160 / 111,Princess
#24,Jungle,RedPandaMochi,Challenger - 231 LP,61.8,259 / 160,Gawaine
#25,Jungle,Umbral,Challenger - 230 LP,55.8,184 / 146,Indoraps
#26,Support,Keria,Challenger - 229 LP,57.0,162 / 122,TheStriker9
#27,Jungle,Aela ,Challenger - 220 LP,57.1,274 / 206,MolscarZX
#28,Support,unicornpetpetuwu,Challenger - 219 LP,58.0,164 / 119,GamerGirls
#29,Top,Ooga,Challenger - 214 LP,65.5,205 / 108,Poggersnation
#30,Mid,garbz,Challenger - 210 LP,54.4,328 / 275,garbz
#31,Mid,Wrekz,Challenger - 208 LP,51.3,271 / 257,alim
#32,Top,Human Tornado,Challenger - 207 LP,54.3,163 / 137,Etosh
#33,Mid,Exodia,Challenger - 202 LP,58.6,123 / 87,yugi
#34,Support,Fekker,Challenger - 202 LP,56.3,170 / 132,Key
#35,Jungle,Wakes,Challenger - 201 LP,59.9,245 / 164,alim
#36,Jungle,Senbonzakura,Challenger - 199 LP,59.1,159 / 110,PacoPeco
#37,Top,Chantilly,Challenger - 190 LP,59.1,188 / 130,Sb1
#38,Jungle,Iris,Challenger - 188 LP,54.7,237 / 196,WildChoas
#39,Top,Doran,Challenger - 180 LP,51.8,128 / 119,TheStriker9
#40,ADC,sandbox15,Challenger - 178 LP,57.7,187 / 137,
#41,Top,Alistar top,Challenger - 178 LP,58.6,154 / 109,roysiggi 2 
#42,ADC,MolscarZ,Challenger - 176 LP,53.8,249 / 214,MolscarZX
#43,Top,pulsion,Challenger - 169 LP,56.8,234 / 178,garbz
#44,ADC,Puki style23,Challenger - 164 LP,59.4,165 / 113,Klorellv4
#45,ADC,Primmish,Challenger - 164 LP,52.3,184 / 168,Trindor
#46,Top,DoinB,Challenger - 162 LP,54.6,183 / 152,LordArtos
#47,Jungle,Methodz,Challenger - 162 LP,54.0,175 / 149,Trindor
#48,ADC,invention,Challenger - 160 LP,56.1,272 / 213,garbz
#49,Support,Ironheart,Challenger - 159 LP,54.3,191 / 161,icookiestalker
#50,Jungle,Kaltch,Challenger - 152 LP,58.5,158 / 112,Princess
#51,Mid,Zer,Challenger - 152 LP,51.5,183 / 172,cmoney847
#52,Mid,Mitsuki,Grandmaster - 151 LP,51.4,148 / 140,cpanico
