Champion name,Win rate(%),Wins / losses
Pyke,55.5,37854 / 30305
Nautilus,54.3,33483 / 28168
Thresh,53.2,11308 / 9939
Sivir,52.8,3876 / 3471
Draven,52.6,9944 / 8960
Riven,52.4,6791 / 6176
Maokai,52.2,14222 / 13001
Janna,52.0,5436 / 5016
Heimerdinger,51.9,3010 / 2785
Poppy,51.8,10900 / 10132
Sejuani,51.6,15821 / 14853
Shen,51.6,11971 / 11233
Lissandra,51.6,946 / 889
Leona,51.4,5499 / 5192
Amumu,51.4,3018 / 2857
Aurelion Sol,51.2,5876 / 5607
Xerath,51.2,862 / 821
Ezreal,51.1,9720 / 9292
Warwick,51.0,4194 / 4033
Quinn,51.0,3655 / 3517
Fiora,51.0,3482 / 3340
Ryze,50.8,5953 / 5761
Gnar,50.8,1733 / 1680
Ziggs,50.8,1518 / 1468
Senna,50.7,12437 / 12082
Udyr,50.7,2609 / 2536
Vi,50.7,2247 / 2186
Ekko,50.6,19649 / 19221
Qiyana,50.6,8314 / 8128
Ivern,50.5,20484 / 20099
Ornn,50.5,10708 / 10509
Jayce,50.5,2413 / 2369
Evelynn,50.5,2400 / 2354
Sett,50.4,21549 / 21237
Xayah,50.4,12651 / 12435
LeBlanc,50.4,7166 / 7059
Yasuo,50.3,8991 / 8877
Cho'Gath,50.2,15033 / 14916
Wukong,50.2,4761 / 4720
Irelia,50.2,4666 / 4620
Jhin,50.2,4135 / 4106
Hecarim,50.2,1546 / 1534
Rammus,50.1,3306 / 3289
Azir,50.1,2627 / 2614
Fizz,50.0,4491 / 4493
Kog'Maw,49.9,6069 / 6082
Varus,49.9,3638 / 3651
Neeko,49.8,16981 / 17149
Nunu,49.8,9992 / 10058
Braum,49.8,3980 / 4006
Viktor,49.8,1583 / 1597
Camille,49.7,7993 / 8076
Vayne,49.7,4502 / 4562
Cassiopeia,49.7,3672 / 3717
Talon,49.7,3421 / 3457
Tahm Kench,49.7,2180 / 2206
Rumble,49.7,1176 / 1192
Tryndamere,49.7,1131 / 1144
Ahri,49.6,36418 / 36944
Pantheon,49.6,7867 / 7997
Akali,49.6,7649 / 7760
Lucian,49.6,5027 / 5118
Veigar,49.6,2082 / 2119
Renekton,49.5,24288 / 24750
Karthus,49.5,16565 / 16884
Volibear,49.5,8903 / 9075
Galio,49.5,6346 / 6466
Katarina,49.5,3336 / 3410
Bard,49.4,19004 / 19448
Aphelios,49.4,16394 / 16804
Mordekaiser,49.4,2714 / 2776
Gangplank,49.4,2466 / 2527
Anivia,49.4,1134 / 1160
Kai'Sa,49.3,8363 / 8587
Malphite,49.3,2905 / 2993
Zed,49.2,3964 / 4086
Syndra,49.2,2329 / 2403
Blitzcrank,49.1,10063 / 10452
Kassadin,49.1,7057 / 7317
Caitlyn,49.0,6494 / 6748
Lillia,48.9,4793 / 5001
Jinx,48.9,4159 / 4343
Kennen,48.9,3071 / 3214
Sion,48.9,2421 / 2532
Orianna,48.9,1994 / 2080
Rek'Sai,48.8,2473 / 2596
Twitch,48.7,6050 / 6380
Miss Fortune,48.7,3941 / 4156
Garen,48.6,6269 / 6627
Yone,48.6,4575 / 4832
Rengar,48.5,2925 / 3100
Nocturne,48.5,1334 / 1415
Rakan,48.4,18106 / 19333
Zoe,48.4,4844 / 5158
Ashe,48.4,4128 / 4400
Diana,48.4,4067 / 4343
Kayn,48.4,1514 / 1617
Yorick,48.4,760 / 810
Skarner,48.3,829 / 886
Illaoi,48.3,404 / 433
Jarvan IV,48.2,8278 / 8884
Lee Sin,48.2,3204 / 3443
Graves,48.2,2091 / 2246
Teemo,48.2,1769 / 1898
Gragas,48.1,2062 / 2226
Tristana,48.1,2045 / 2204
Alistar,48.0,3298 / 3577
Yuumi,48.0,2909 / 3157
Nasus,48.0,1604 / 1735
Singed,47.9,2682 / 2915
Kalista,47.9,2535 / 2753
Karma,47.8,6191 / 6752
Darius,47.8,4340 / 4732
Zac,47.8,3561 / 3886
Kled,47.8,2117 / 2310
Zilean,47.7,2116 / 2324
Urgot,47.7,2074 / 2272
Corki,47.7,1043 / 1145
Aatrox,47.5,4557 / 5029
Dr. Mundo,47.5,2026 / 2240
Taric,47.4,1027 / 1141
Taliyah,47.2,929 / 1038
Nidalee,47.1,2110 / 2369
Morgana,46.9,3369 / 3818
Swain,46.9,2792 / 3159
Vladimir,46.8,3185 / 3619
Sylas,46.5,2206 / 2536
Vel'Koz,46.5,1095 / 1260
Lux,46.4,791 / 914
Twisted Fate,46.3,691 / 800
Nami,46.1,2703 / 3165
Elise,46.1,1827 / 2137
Lulu,45.7,9368 / 11110
Master Yi,45.7,1126 / 1338
Malzahar,45.3,632 / 763
Annie,44.8,1022 / 1258
Jax,44.6,1842 / 2290
Kayle,44.6,777 / 964
Zyra,44.5,747 / 930
Trundle,44.4,1513 / 1894
Kha'Zix,44.4,1165 / 1456
Sona,44.2,1873 / 2360
Soraka,43.7,2417 / 3111
Brand,43.1,753 / 996
Fiddlesticks,42.3,1324 / 1808
Kindred,41.8,527 / 734
Olaf,41.6,1130 / 1586
Shyvana,41.6,1057 / 1483
Shaco,41.4,645 / 913
Xin Zhao,37.2,302 / 510
