Champion name,Win rate(%),Wins / losses
Pyke,55.1,54540 / 44383
Nautilus,54.1,48423 / 41013
Thresh,52.8,16662 / 14911
Draven,52.7,14021 / 12598
Riven,52.2,10113 / 9254
Sivir,52.2,5684 / 5199
Maokai,51.8,19567 / 18190
Janna,51.7,7669 / 7160
Amumu,51.5,3970 / 3736
Sejuani,51.4,21966 / 20796
Poppy,51.4,14568 / 13795
Shen,51.3,15963 / 15169
Leona,51.3,7599 / 7200
Lissandra,51.3,1326 / 1258
Ezreal,51.2,13361 / 12753
Quinn,51.2,4916 / 4678
Heimerdinger,51.2,4604 / 4387
Aurelion Sol,50.9,7977 / 7707
Vi,50.9,2881 / 2778
Ziggs,50.9,2077 / 2006
Warwick,50.8,5944 / 5752
Senna,50.7,17013 / 16554
Tryndamere,50.7,1713 / 1669
Fiora,50.6,4415 / 4303
Udyr,50.6,3300 / 3223
Viktor,50.6,2310 / 2253
Ivern,50.5,27513 / 26985
Xayah,50.5,16926 / 16616
Qiyana,50.5,11003 / 10781
Ryze,50.5,7810 / 7652
Azir,50.5,3511 / 3435
Ornn,50.4,14854 / 14636
Sett,50.3,28310 / 27968
Ekko,50.3,26015 / 25668
LeBlanc,50.3,9766 / 9645
Rumble,50.3,1619 / 1598
Cho'Gath,50.2,20108 / 19978
Yasuo,50.2,12285 / 12201
Fizz,50.2,6064 / 6014
Gnar,50.2,2488 / 2471
Xerath,50.2,1149 / 1139
Evelynn,50.1,3331 / 3315
Neeko,50.0,21761 / 21754
Akali,50.0,10153 / 10137
Galio,50.0,9088 / 9099
Wukong,50.0,6169 / 6171
Irelia,50.0,5944 / 5937
Jhin,50.0,5228 / 5221
Kog'Maw,49.9,8449 / 8468
Braum,49.9,5105 / 5122
Jayce,49.9,3184 / 3203
Ahri,49.8,48128 / 48566
Lucian,49.8,6795 / 6854
Talon,49.8,4537 / 4565
Rammus,49.8,4299 / 4337
Anivia,49.8,1476 / 1489
Nunu,49.7,14035 / 14194
Camille,49.7,10865 / 10986
Aphelios,49.6,21535 / 21922
Pantheon,49.6,9967 / 10138
Varus,49.6,4605 / 4688
Renekton,49.5,32390 / 33002
Karthus,49.5,22589 / 23060
Vayne,49.5,6858 / 7005
Bard,49.4,25529 / 26195
Hecarim,49.4,2174 / 2230
Volibear,49.3,11649 / 11992
Yone,49.3,6698 / 6880
Tahm Kench,49.3,2718 / 2795
Zed,49.2,5292 / 5464
Cassiopeia,49.2,4930 / 5081
Malphite,49.2,3737 / 3858
Miss Fortune,49.1,4986 / 5174
Katarina,49.1,4418 / 4579
Gangplank,49.1,3474 / 3602
Syndra,49.1,2979 / 3089
Kassadin,49.0,9296 / 9668
Caitlyn,49.0,8609 / 8974
Garen,49.0,8214 / 8553
Mordekaiser,49.0,3586 / 3739
Twitch,48.9,8036 / 8411
Lillia,48.9,6259 / 6538
Jinx,48.9,5815 / 6081
Yuumi,48.9,4347 / 4534
Veigar,48.9,2736 / 2858
Orianna,48.9,2652 / 2767
Blitzcrank,48.8,13216 / 13875
Kai'Sa,48.8,11303 / 11853
Rek'Sai,48.8,3310 / 3479
Nocturne,48.8,1666 / 1749
Skarner,48.8,1200 / 1261
Kennen,48.7,4112 / 4332
Kayn,48.5,1968 / 2089
Rakan,48.4,23901 / 25504
Diana,48.4,5578 / 5943
Sion,48.4,3053 / 3253
Jarvan IV,48.3,10702 / 11442
Zoe,48.3,6209 / 6652
Ashe,48.2,5665 / 6098
Lee Sin,48.2,4080 / 4383
Rengar,48.2,4030 / 4335
Kalista,48.2,3209 / 3446
Tristana,48.2,2724 / 2932
Karma,48.0,8198 / 8870
Alistar,48.0,4561 / 4947
Singed,48.0,3639 / 3948
Gragas,48.0,2620 / 2834
Urgot,48.0,2533 / 2746
Teemo,48.0,2475 / 2686
Nasus,48.0,2131 / 2311
Yorick,48.0,964 / 1046
Dr. Mundo,47.9,2633 / 2868
Graves,47.9,2610 / 2835
Taric,47.9,1267 / 1379
Zac,47.8,5007 / 5462
Illaoi,47.8,480 / 524
Zilean,47.7,2744 / 3006
Corki,47.7,1350 / 1481
Darius,47.6,5834 / 6416
Aatrox,47.6,5715 / 6283
Taliyah,47.6,1106 / 1219
Kled,47.5,2830 / 3125
Sylas,47.1,2884 / 3237
Vladimir,47.0,4034 / 4546
Nidalee,47.0,2809 / 3172
Swain,46.8,3509 / 3981
Morgana,46.7,4344 / 4966
Vel'Koz,46.6,1394 / 1600
Twisted Fate,46.4,854 / 987
Nami,46.0,3338 / 3920
Kayle,46.0,1128 / 1326
Lux,46.0,967 / 1133
Lulu,45.9,12114 / 14252
Annie,45.9,1295 / 1526
Master Yi,45.8,1384 / 1641
Elise,45.7,2339 / 2781
Jax,45.3,2563 / 3101
Zyra,45.1,1003 / 1222
Malzahar,44.7,769 / 952
Sona,44.2,2329 / 2940
Kha'Zix,44.2,1613 / 2036
Trundle,44.1,1841 / 2337
Soraka,43.6,2874 / 3713
Brand,43.2,978 / 1288
Fiddlesticks,42.7,1668 / 2236
Shyvana,42.3,1486 / 2026
Kindred,42.3,661 / 902
Olaf,41.5,1398 / 1970
Shaco,41.0,832 / 1197
Xin Zhao,37.6,381 / 633
