Champion name,Win rate(%),Wins / losses
Pyke,55.1,55655 / 45313
Nautilus,54.1,49430 / 41910
Thresh,52.8,17082 / 15283
Draven,52.7,14333 / 12871
Sivir,52.3,5809 / 5307
Riven,52.2,10311 / 9452
Maokai,51.8,19960 / 18540
Janna,51.7,7823 / 7300
Amumu,51.5,4068 / 3833
Sejuani,51.4,22391 / 21206
Poppy,51.4,14862 / 14045
Leona,51.3,7738 / 7358
Quinn,51.3,5056 / 4806
Shen,51.2,16277 / 15485
Heimerdinger,51.2,4738 / 4509
Lissandra,51.2,1391 / 1328
Ezreal,51.1,13647 / 13058
Ziggs,51.1,2140 / 2051
Vi,50.9,2941 / 2835
Senna,50.8,17366 / 16851
Aurelion Sol,50.8,8111 / 7842
Warwick,50.8,6067 / 5867
Fiora,50.7,4486 / 4361
Azir,50.6,3565 / 3480
Tryndamere,50.6,1758 / 1718
Ivern,50.5,28012 / 27431
Xayah,50.5,17252 / 16918
Qiyana,50.5,11187 / 10958
Ryze,50.5,7943 / 7782
Udyr,50.5,3342 / 3278
Viktor,50.5,2354 / 2312
Ornn,50.4,15106 / 14880
Rumble,50.4,1663 / 1635
Sett,50.3,28775 / 28457
Ekko,50.3,26488 / 26170
LeBlanc,50.3,9939 / 9803
Xerath,50.3,1211 / 1196
Fizz,50.2,6185 / 6124
Cho'Gath,50.1,20425 / 20303
Yasuo,50.1,12505 / 12450
Akali,50.1,10308 / 10286
Evelynn,50.1,3390 / 3374
Gnar,50.1,2529 / 2522
Neeko,50.0,22132 / 22141
Galio,50.0,9281 / 9296
Irelia,50.0,6024 / 6013
Jhin,50.0,5310 / 5318
Kog'Maw,49.9,8597 / 8615
Wukong,49.9,6273 / 6287
Braum,49.9,5183 / 5208
Talon,49.9,4617 / 4634
Ahri,49.8,48941 / 49410
Lucian,49.8,6949 / 7006
Jayce,49.8,3255 / 3278
Nunu,49.7,14326 / 14489
Camille,49.7,11085 / 11198
Rammus,49.7,4370 / 4422
Anivia,49.7,1507 / 1526
Aphelios,49.6,21928 / 22295
Pantheon,49.6,10133 / 10316
Renekton,49.5,32950 / 33626
Karthus,49.5,23023 / 23477
Varus,49.5,4676 / 4763
Bard,49.4,26039 / 26635
Volibear,49.4,11878 / 12189
Vayne,49.4,7011 / 7178
Yone,49.4,6862 / 7026
Hecarim,49.4,2232 / 2285
Cassiopeia,49.3,5021 / 5158
Malphite,49.3,3823 / 3938
Zed,49.2,5393 / 5565
Katarina,49.2,4508 / 4652
Syndra,49.2,3045 / 3148
Tahm Kench,49.2,2772 / 2859
Miss Fortune,49.1,5074 / 5256
Yuumi,49.1,4470 / 4643
Kassadin,49.0,9463 / 9854
Caitlyn,49.0,8766 / 9129
Garen,49.0,8372 / 8706
Gangplank,49.0,3544 / 3683
Lillia,48.9,6356 / 6635
Mordekaiser,48.9,3655 / 3814
Veigar,48.9,2794 / 2922
Orianna,48.9,2695 / 2817
Kai'Sa,48.8,11533 / 12079
Twitch,48.8,8193 / 8599
Jinx,48.8,5919 / 6207
Rek'Sai,48.8,3372 / 3543
Skarner,48.8,1214 / 1276
Blitzcrank,48.7,13435 / 14125
Kennen,48.7,4170 / 4385
Nocturne,48.7,1695 / 1783
Kayn,48.6,2002 / 2118
Sion,48.5,3120 / 3312
Rakan,48.4,24247 / 25901
Diana,48.4,5699 / 6064
Jarvan IV,48.3,10847 / 11628
Zoe,48.3,6307 / 6760
Ashe,48.2,5789 / 6228
Rengar,48.2,4138 / 4441
Tristana,48.2,2790 / 3001
Illaoi,48.2,492 / 528
Karma,48.1,8369 / 9032
Lee Sin,48.1,4139 / 4461
Singed,48.1,3708 / 4005
Kalista,48.1,3263 / 3526
Nasus,48.1,2176 / 2352
Yorick,48.1,988 / 1067
Alistar,48.0,4664 / 5046
Gragas,48.0,2675 / 2894
Urgot,48.0,2571 / 2780
Graves,47.9,2652 / 2882
Taliyah,47.9,1138 / 1237
Zac,47.8,5100 / 5570
Dr. Mundo,47.8,2670 / 2916
Teemo,47.8,2515 / 2748
Zilean,47.7,2796 / 3070
Taric,47.7,1312 / 1436
Corki,47.6,1378 / 1516
Darius,47.5,5916 / 6541
Aatrox,47.5,5804 / 6423
Kled,47.4,2864 / 3182
Sylas,47.3,2979 / 3323
Vladimir,47.0,4123 / 4641
Swain,46.9,3562 / 4038
Nidalee,46.8,2848 / 3234
Morgana,46.6,4420 / 5056
Vel'Koz,46.6,1427 / 1632
Twisted Fate,46.4,877 / 1015
Lux,46.1,992 / 1158
Lulu,46.0,12329 / 14482
Nami,45.8,3372 / 3984
Elise,45.8,2398 / 2835
Annie,45.8,1325 / 1569
Kayle,45.7,1147 / 1364
Master Yi,45.5,1401 / 1675
Jax,45.4,2619 / 3152
Zyra,45.4,1046 / 1257
Malzahar,45.1,807 / 984
Kha'Zix,44.3,1657 / 2084
Sona,44.1,2369 / 3002
Trundle,44.1,1877 / 2381
Soraka,43.5,2906 / 3767
Brand,43.1,999 / 1317
Fiddlesticks,42.8,1704 / 2280
Kindred,42.5,681 / 920
Shyvana,42.3,1519 / 2068
Olaf,41.5,1420 / 2001
Shaco,40.9,859 / 1239
Xin Zhao,37.6,390 / 647
