Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,6,6,1634,1319,0,0,49,51,4,7
Warwick,0,0,2272,1976,0,0,0,0,0,0
Ivern,0,0,950,774,0,0,0,0,0,0
Nunu,0,0,3370,2948,0,0,0,0,462,451
Zac,0,0,706,596,0,0,0,0,0,0
Volibear,8,5,1234,1134,0,0,0,0,0,0
Udyr,0,0,461,399,0,0,0,0,0,0
Leona,0,0,280,297,0,0,0,0,231,196
Sejuani,0,0,1280,1185,0,0,0,0,513,514
Poppy,619,574,204,193,0,0,0,0,201,153
Nautilus,0,0,1023,768,0,0,0,0,458,362
Morgana,0,0,0,0,0,0,0,0,412,355
Rakan,8,10,206,199,0,0,0,0,585,609
Thresh,0,0,0,0,0,0,0,0,306,284
Sett,1240,1126,69,71,137,125,0,0,52,57
Pyke,0,0,69,41,128,116,0,0,6041,4766
Soraka,0,0,0,0,0,0,0,0,44,52
Neeko,0,0,0,0,291,208,392,359,0,0
Kassadin,54,67,0,0,1333,1199,14,25,0,0
Karthus,18,16,295,256,3046,2532,1589,1278,0,0
Akali,0,0,0,0,85,102,0,0,0,0
Karma,273,237,0,0,112,115,0,0,74,109
Cho'Gath,86,95,0,0,485,405,93,74,0,0
Syndra,0,0,0,0,26,22,0,0,54,57
Yuumi,7,7,0,0,6,10,0,0,248,237
Kayn,0,0,90,101,7,4,0,0,0,0
Lulu,0,0,0,0,3,6,0,0,232,270
Rengar,0,0,154,127,211,179,0,0,0,0
Olaf,0,0,2,6,0,0,221,166,0,0
Ryze,1117,966,0,0,752,796,1,2,0,0
Kayle,25,22,0,0,30,50,54,45,0,0
Alistar,18,26,173,105,0,0,0,0,90,87
Gangplank,7,4,0,0,200,157,0,0,0,0
Shyvana,0,0,0,0,168,141,0,0,0,0
Diana,0,0,0,0,87,91,0,0,0,0
Illaoi,0,0,0,0,2,10,0,0,0,0
Vladimir,132,115,0,0,86,101,0,0,0,0
Singed,0,0,0,0,0,1,529,433,0,0
Blitzcrank,0,0,0,0,0,0,0,0,173,169
Braum,0,0,0,0,0,0,0,0,37,41
Renekton,4214,3659,0,0,0,0,0,0,3,1
Draven,0,0,0,0,0,0,156,93,0,0
Ahri,4,3,0,0,1594,1480,1491,1355,0,0
Camille,977,980,0,0,0,0,0,0,0,0
Malphite,200,209,0,0,0,0,0,0,0,0
Jayce,1680,1497,0,0,34,38,0,0,0,0
Sylas,109,121,0,0,21,26,0,0,0,0
Gnar,5,4,0,0,0,0,7,11,0,0
Aatrox,8,14,0,0,0,1,0,0,0,0
Ornn,1426,1302,0,0,65,56,58,53,24,25
Darius,578,566,0,0,0,0,0,0,0,0
Ekko,215,206,538,459,444,377,0,0,0,0
Kai'Sa,0,0,0,0,21,18,658,632,0,0
Aphelios,0,0,0,0,0,0,814,769,0,0
Xayah,0,0,0,0,0,0,743,705,0,0
Urgot,0,0,0,0,0,0,14,15,0,0
Dr. Mundo,10,11,0,0,0,0,5,5,0,0
Jarvan IV,9,9,2,4,0,0,0,0,0,0
Amumu,9,8,157,128,0,0,0,0,0,0
Caitlyn,0,0,0,0,0,0,129,112,0,0
Ezreal,0,0,0,0,110,104,1024,906,0,0
Miss Fortune,0,0,0,0,0,0,69,72,0,0
Sona,0,0,0,0,0,0,0,0,71,78
Bard,0,0,0,0,0,0,0,0,688,664
Pantheon,115,106,0,0,0,0,0,0,16,26
Nami,0,0,0,0,0,0,0,0,18,21
Zoe,0,0,0,0,619,576,1,3,111,126
Taliyah,0,0,0,0,0,0,0,0,16,15
Xerath,0,0,0,0,13,22,0,0,0,0
Veigar,0,0,0,0,4,1,0,0,0,0
Tryndamere,176,161,1,0,0,0,142,137,0,0
Irelia,10,20,0,0,0,0,86,100,0,0
Yorick,0,0,0,0,0,0,25,31,0,0
Skarner,0,0,7,15,0,0,28,27,0,0
Tristana,0,0,0,0,0,0,91,98,0,0
Jinx,0,0,0,0,0,0,327,308,0,0
Kog'Maw,0,0,0,0,0,0,715,619,0,0
LeBlanc,0,0,0,0,742,757,0,0,0,0
Talon,0,0,106,96,318,307,0,0,0,0
Lillia,6,17,337,327,78,77,0,0,0,0
Nasus,0,0,212,169,0,0,0,0,0,0
Swain,124,120,0,0,2,5,0,0,0,0
Evelynn,0,0,0,0,112,121,0,0,0,0
Galio,98,96,0,0,236,207,0,0,0,0
Vayne,0,0,0,0,0,0,141,115,0,0
Varus,0,0,0,0,0,0,131,122,0,0
Twitch,0,0,0,0,0,0,384,365,0,0
Vi,0,0,75,58,0,0,0,0,0,0
Taric,0,0,0,0,0,0,0,0,29,39
Janna,0,0,0,0,0,0,0,0,7,3
Zilean,282,247,0,0,0,0,0,0,0,2
Katarina,114,113,0,0,74,86,0,0,0,0
Lissandra,271,247,0,0,0,0,0,0,0,0
Quinn,418,380,0,0,0,0,0,0,0,0
Fiora,672,619,0,0,0,0,0,0,0,0
Lucian,107,118,0,0,0,0,0,0,0,0
Yasuo,0,0,0,0,641,668,87,83,0,0
Zed,117,86,0,0,178,177,0,0,0,0
Qiyana,175,163,20,26,497,452,0,0,0,0
Senna,0,0,0,0,0,0,0,0,98,100
Kalista,0,0,0,0,0,0,208,191,0,0
Shen,432,409,295,307,0,0,0,0,149,142
Garen,235,217,0,0,0,0,0,0,0,0
Tahm Kench,0,0,0,0,0,0,0,0,50,51
Trundle,0,0,1,2,0,0,0,0,267,261
Kled,2,5,0,0,0,0,0,0,0,0
Gragas,0,0,74,75,0,0,0,0,0,0
Rek'Sai,0,0,0,1,0,0,0,0,0,0
Azir,0,0,0,0,24,28,0,0,0,0
Fizz,0,0,0,0,98,91,0,0,0,0
Riven,389,418,0,0,146,159,0,0,0,0
Cassiopeia,4,6,0,0,74,68,0,0,0,0
Xin Zhao,0,0,3,2,0,0,0,0,0,0
Lee Sin,0,0,1,3,0,0,0,0,0,0
Hecarim,0,0,0,0,248,251,0,0,0,0
Orianna,0,0,0,0,65,69,0,0,0,0
Rumble,25,38,0,0,83,50,0,0,0,0
Sion,0,0,210,214,0,0,0,0,0,0
Jax,13,12,0,0,0,0,0,0,0,0
Wukong,0,0,0,0,267,237,0,0,0,0
Kennen,21,30,0,0,0,0,0,0,0,0
Viktor,0,0,0,0,3,2,0,0,0,0
