Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,6,5,2542,2087,0,0,49,51,4,7
Warwick,0,0,1902,1714,0,0,0,0,0,0
Ivern,0,0,1047,895,0,0,0,0,0,0
Nunu,0,0,2687,2233,4,4,0,0,417,419
Zac,0,0,698,592,0,0,0,0,0,0
Volibear,0,0,451,415,0,0,0,0,0,0
Udyr,0,0,412,359,0,0,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,406,309
Rakan,8,10,96,85,0,0,0,0,901,870
Sejuani,0,0,404,415,0,0,0,0,410,398
Sett,1065,945,69,71,198,172,0,0,171,180
Thresh,0,0,0,0,0,0,0,0,328,301
Pyke,0,0,34,36,126,108,0,0,5842,4507
Soraka,0,0,0,0,0,0,0,0,56,59
Blitzcrank,0,0,0,0,0,0,0,0,554,602
Braum,0,0,0,0,0,0,0,0,116,121
Renekton,2248,1901,0,0,79,76,0,0,3,1
Rengar,0,0,154,127,149,118,0,0,0,0
Kayn,0,0,146,157,7,4,0,0,0,0
Olaf,0,0,2,6,0,0,151,117,0,0
Kassadin,54,67,0,0,1165,1059,14,25,0,0
Neeko,0,0,0,0,237,167,375,350,0,0
Karthus,311,256,366,330,2810,2267,2086,1733,0,0
Akali,86,74,0,0,126,150,0,0,0,0
Karma,201,178,0,0,115,121,0,0,177,220
Cho'Gath,27,30,0,0,408,345,94,74,0,0
Syndra,0,0,0,0,26,22,0,0,54,57
Yuumi,0,0,0,0,673,639,0,0,273,263
Lulu,0,0,0,0,3,6,0,0,310,366
Ryze,990,857,0,0,595,604,0,1,0,0
Kayle,24,21,0,0,30,50,0,0,0,0
Gangplank,1,3,0,0,808,685,0,0,0,0
Shyvana,0,0,0,0,160,127,0,0,122,124
Diana,0,0,0,0,84,85,0,0,0,0
Illaoi,0,0,0,0,2,10,0,0,0,0
Vladimir,78,64,0,0,63,76,0,0,0,0
Singed,0,0,0,0,0,1,439,373,0,0
Nautilus,0,0,1003,806,0,0,0,0,605,518
Ahri,0,0,0,0,962,892,918,814,0,0
Caitlyn,0,0,0,0,0,0,37,20,0,0
Ezreal,0,0,0,0,186,196,401,353,0,0
Miss Fortune,0,0,0,0,0,0,57,66,0,0
Draven,0,0,0,0,0,0,68,45,0,0
Ekko,452,449,473,411,1033,930,110,108,0,0
Skarner,0,0,47,60,0,0,28,27,0,0
Camille,785,758,0,0,0,0,0,0,0,0
Malphite,199,207,0,0,0,0,0,0,0,0
Jayce,1203,1047,0,0,34,38,0,0,0,0
Alistar,18,26,122,73,0,0,0,0,153,142
Sylas,5,13,0,0,10,14,0,0,0,0
Gnar,5,4,0,0,0,0,7,11,0,0
Aatrox,8,14,0,0,0,1,0,0,0,0
Leona,0,0,0,0,0,0,0,0,215,202
Poppy,331,298,0,0,0,0,0,0,181,143
Xayah,0,0,0,0,0,0,888,828,0,0
Twitch,0,0,0,0,0,0,569,519,0,0
Jinx,0,0,0,0,0,0,330,313,0,0
Dr. Mundo,40,43,0,0,0,0,219,215,0,0
Zoe,0,0,0,0,559,546,1,3,86,99
Xerath,0,0,0,0,16,22,0,0,0,0
Sona,0,0,0,0,0,0,0,0,142,149
Bard,0,0,0,0,0,0,0,0,802,792
