Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 431 LP,62.7,89 / 53,Soraka
#2,Top,RNG Letme,Challenger - 196 LP,61.1,269 / 171,LPLAhri
#3,ADC,cryhard,Challenger - 152 LP,64.4,213 / 118,roysiggi
#4,Jungle,Poppey,Challenger - 76 LP,58.2,251 / 180,NAVI
#5,Mid,Arteros,Challenger - 71 LP,61.5,195 / 122,Anbeeld
#6,Jungle,Pyosik,Challenger - 55 LP,58.7,260 / 183,TheStriker9
#7,Mid,Frimmy23,Challenger - 55 LP,59.9,278 / 186,YoloMedic
#8,ADC,BöllerBusch,Challenger - 40 LP,62.9,139 / 82,Jungler1337
#9,Top,SmackyB,Challenger - 39 LP,56.8,191 / 145,Byumbi
#10,ADC,AJDG Angel,Challenger - 36 LP,59.7,184 / 124,Lightandhope
#11,Support,Katara,Challenger - 30 LP,55.9,222 / 175,Lior
#12,Support,Aqua,Challenger - 27 LP,57.3,323 / 241,Trindor
#13,Top,DoinB,Challenger - 6 LP,55.7,291 / 231,LordArtos
#14,ADC,Kadlin,Challenger - 0 LP,58.0,312 / 226,Jinxnator
#15,ADC,Jotaro Kujo,Diamond I - 89 LP,57.6,234 / 172,Ithirul
#16,Top,Dumbass,Diamond I - 79 LP,54.9,251 / 206,Key
#17,Support,Tiriana,Diamond I - 71 LP,55.8,261 / 207,Kythaela
#18,Mid,Frethborn,Diamond I - 70 LP,53.2,223 / 196,Jinxnator
#19,Support,Tratz,Diamond I - 67 LP,55.8,201 / 159,Tangil
#20,ADC,Geekymanxnlx,Diamond I - 67 LP,58.3,294 / 210,DitIsDonny
#21,Mid,Totoro the duck,Diamond I - 66 LP,56.0,186 / 146,Kuury
#22,Support,Jodini the GREAT,Diamond I - 65 LP,56.8,113 / 86,Hallend
#23,Support,Trick789,Diamond I - 65 LP,54.9,146 / 120,Landmeeuw
#24,Mid,BottleCaps,Diamond I - 63 LP,52.9,174 / 155,Phost
#25,Jungle,Dr4gg4r,Diamond I - 57 LP,54.7,170 / 141,DAYLlGHT
#26,Jungle,strawberry cat,Diamond I - 53 LP,54.8,153 / 126,annauwumarie
#27,Top,Salsa,Diamond I - 50 LP,62.6,186 / 111,YungYiga
#28,Mid,MidBot,Diamond I - 50 LP,51.6,160 / 150,TangilBOT
#29,Top,Aryze,Diamond I - 50 LP,52.4,186 / 169,sanchesmemo
#30,Jungle,Bilbo Waggins,Diamond I - 50 LP,54.9,163 / 134,ImagineBaggins
#31,ADC,Texe,Diamond I - 47 LP,54.1,172 / 146,TexeQ
#32,Top,Zuko,Diamond I - 45 LP,57.6,198 / 146,Lior
#33,Jungle,Zevton,Diamond I - 42 LP,55.5,161 / 129,polop900
#34,Mid,PepeCool,Diamond I - 42 LP,52.8,232 / 207,LS
#35,Jungle,jungle gap,Diamond I - 41 LP,51.8,142 / 132,crithitfail
#36,Top,Leonidas,Diamond I - 40 LP,56.5,166 / 128,Freezy
#37,Jungle,EDG Clearlove7,Diamond I - 40 LP,56.9,207 / 157,RNGFirefox
#38,ADC,Uma Jan monkaS,Diamond I - 40 LP,56.3,229 / 178,Phost
#39,Mid,Test3,Diamond I - 38 LP,52.3,150 / 137,test
#40,Mid,Person201,Diamond I - 38 LP,55.0,194 / 159,LumiFumi
#41,ADC,Sylmarae,Diamond I - 35 LP,50.7,207 / 201,Kythaela
#42,Support,strawberry cow,Diamond I - 34 LP,54.6,194 / 161,annauwumarie
#43,Mid,strawberry frog,Diamond I - 32 LP,54.0,191 / 163,annauwumarie
#44,Top,xxaznpuppy32xx,Diamond I - 31 LP,53.9,220 / 188,GamerGirls
#45,Top,Ezio,Diamond I - 28 LP,53.9,195 / 167,TexeQ
#46,Support,OTP SUP,Diamond I - 25 LP,54.0,167 / 142,hey1
#47,Jungle,Gnima,Diamond I - 24 LP,55.3,251 / 203,YoloMedic
#48,Jungle,Jinxnator,Diamond I - 23 LP,57.2,321 / 240,Jinxnator
#49,Top,Rywanna,Diamond I - 23 LP,53.0,176 / 156,Kythaela
#50,Mid,Caps,Diamond I - 22 LP,48.8,218 / 229,LordArtos
#51,Support,Egirl champs onl,Diamond I - 22 LP,53.3,226 / 198,Spooky
#52,Support,GeT OutFlayed,Diamond I - 20 LP,52.0,131 / 121,Mac
#53,Mid,Phantom,Diamond I - 20 LP,55.0,235 / 192,Kyzent
#54,Jungle,Pheoldre,Diamond I - 20 LP,52.9,190 / 169,Kythaela
#55,Jungle,EG Voutocu,Diamond I - 20 LP,54.6,195 / 162,EG Voutocu
#56,Jungle,Test2,Diamond I - 18 LP,52.2,155 / 142,test
#57,Support,Lambo Bambo,Diamond I - 18 LP,54.0,232 / 198,Byumbi
#58,Support,iEnygma,Diamond I - 16 LP,52.9,175 / 156,EG Voutocu
#59,Support,Maïwenn,Diamond I - 15 LP,52.3,170 / 155,DitIsDonny
#60,Support,Import Slot 1,Diamond I - 14 LP,53.1,195 / 172,CoachYouGen
#61,Top,Pepega,Diamond I - 14 LP,51.8,197 / 183,LS
#62,Top,Destructoid,Diamond I - 14 LP,53.5,214 / 186,YoloMedic
#63,ADC,Nero,Diamond I - 13 LP,53.0,168 / 149,Yzeerf
#64,Jungle,Blaze,Diamond I - 11 LP,56.7,195 / 149,Hit_Critical
#65,Mid,TES Jackeylove,Diamond I - 11 LP,54.8,132 / 109,Tokyo Smurfer
#66,Jungle,Ceasarna,Diamond I - 10 LP,53.4,155 / 135,iampvm
#67,Mid,I like trains,Diamond I - 9 LP,52.5,148 / 134,Foxxo
#68,Mid,kittyperry,Diamond I - 9 LP,54.1,190 / 161,GamerGirls
#69,Jungle,time,Diamond I - 8 LP,53.7,180 / 155,schlafen
#70,Mid,WoO0oW,Diamond I - 8 LP,52.2,121 / 111,Mac
#71,ADC,Test4,Diamond I - 8 LP,51.1,164 / 157,test
#72,Top,Kritz,Diamond I - 7 LP,57.6,198 / 146,polop900
#73,ADC,Vortex_c4,Diamond I - 5 LP,52.7,205 / 184,LumiFumi
#74,Support,E-girl,Diamond I - 5 LP,52.0,146 / 135,Dayspring
#75,Mid,Foxy,Diamond I - 4 LP,50.7,142 / 138,Foxy
#76,Jungle,MexicanPidgeon,Diamond I - 1 LP,49.8,119 / 120,LumiFumi
#77,Jungle,Hidden,Diamond I - 1 LP,52.4,143 / 130,SinderFox
#78,Support,Kutcher,Diamond I - 0 LP,55.8,230 / 182,Terra
#79,ADC,DoubleDouble,Diamond II - 99 LP,50.9,232 / 224,Player2225
#80,Top,Test1,Diamond II - 99 LP,52.6,143 / 129,test
#81,Jungle,Sparrow,Diamond II - 99 LP,50.6,170 / 166,Anbeeld
#82,ADC,Kudor88888882141,Diamond II - 99 LP,52.6,121 / 109,Mac
#83,Support,Sadex,Diamond II - 97 LP,52.2,180 / 165,Spezza
#84,Mid,creative mind,Diamond II - 96 LP,53.4,155 / 135,cabula
#85,Jungle,Dontgank,Diamond II - 96 LP,54.9,243 / 200,Key
#86,Support,Truth,Diamond II - 96 LP,51.5,224 / 211,Player2225
#87,Jungle,110110010011,Diamond II - 96 LP,50.8,120 / 116,110110010011
#88,Jungle,DanDy,Diamond II - 95 LP,52.5,168 / 152,minimike97
#89,Top,Raleigh Obelisk,Diamond II - 95 LP,48.8,127 / 133,Sinker
#90,Jungle,Bibi,Diamond II - 93 LP,54.3,172 / 145,Troeton
#91,Support,Test5,Diamond II - 92 LP,53.8,186 / 160,test
#92,Support,BoquitaCampeon,Diamond II - 89 LP,51.1,142 / 136,Jon_14
#93,Top,MrBochka,Diamond II - 88 LP,54.3,228 / 192,Anbeeld
#94,Top,Mr The Rat King,Diamond II - 87 LP,52.0,118 / 109,DangerousMolerat
#95,Mid,Flame,Diamond II - 87 LP,51.8,146 / 136,Hit_Critical
#96,Top,Jodko,Diamond II - 86 LP,51.9,202 / 187,Jinxnator
#97,Jungle,Superb,Diamond II - 86 LP,49.4,155 / 159,Spezza
#98,Mid,Salt,Diamond II - 84 LP,52.4,172 / 156,JMENDOZA
#99,Mid,do you have dad,Diamond II - 82 LP,51.4,147 / 139,schlafen2
#100,ADC,Gwyn,Diamond II - 78 LP,52.1,182 / 167,Fells
