Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Top,RNG Letme,Challenger - 315 LP,69.2,128 / 57,LPLAhri
#2,ADC,cryhard,Challenger - 214 LP,62.9,127 / 75,roysiggi
#3,Mid,Frimmy23,Challenger - 143 LP,61.6,146 / 91,YoloMedic
#4,Jungle,Poppey,Challenger - 73 LP,58.4,163 / 116,NAVI
#5,ADC,T1 T1,Challenger - 71 LP,58.9,63 / 44,Soraka
#6,Support,Sadex,Challenger - 3 LP,56.1,110 / 86,Spezza
#7,Support,Aqua,Challenger - 3 LP,52.3,147 / 134,Trindor
#8,Jungle,EDG Clearlove7,Diamond I - 96 LP,53.3,144 / 126,RNGFirefox
#9,Jungle,Pyosik,Diamond I - 92 LP,60.1,122 / 81,TheStriker9
#10,Jungle,Jinxnator,Diamond I - 78 LP,53.7,180 / 155,Jinxnator
#11,Top,Zuko,Diamond I - 72 LP,54.1,124 / 105,Lior
#12,Top,SmackyB,Diamond I - 69 LP,56.3,169 / 131,Byumbi
#13,Jungle,Bibi,Diamond I - 66 LP,53.4,132 / 115,Troeton
#14,Mid,Flame,Diamond I - 64 LP,53.6,119 / 103,Hit_Critical
#15,Mid,PepeCool,Diamond I - 61 LP,56.2,194 / 151,LS
#16,Mid,TES Jackeylove,Diamond I - 59 LP,52.3,127 / 116,Tokyo Smurfer
#17,Jungle,Superb,Diamond I - 56 LP,50.8,96 / 93,Spezza
#18,Top,DoinB,Diamond I - 52 LP,56.8,235 / 179,LordArtos
#19,Jungle,DanDy,Diamond I - 51 LP,55.5,106 / 85,minimike97
#20,Support,Tiriana,Diamond I - 51 LP,55.3,176 / 142,Kythaela
#21,ADC,Kadlin,Diamond I - 48 LP,55.7,165 / 131,Jinxnator
#22,ADC,TPOPIS,Diamond I - 41 LP,51.3,139 / 132,Byumbi
#23,Top,Ezio,Diamond I - 40 LP,55.0,105 / 86,TexeQ
#24,Top,Kritz,Diamond I - 40 LP,49.5,103 / 105,polop900
#25,ADC,Kali,Diamond I - 39 LP,52.9,118 / 105,YoloMedic
#26,Jungle,Blaze,Diamond I - 37 LP,52.5,126 / 114,Hit_Critical
#27,ADC,Deft,Diamond I - 33 LP,55.2,144 / 117,TheStriker9
#28,ADC,Jotaro Kujo,Diamond I - 32 LP,54.5,127 / 106,Ithirul
#29,Support,BoquitaCampeon,Diamond I - 30 LP,54.8,132 / 109,Jon_14
#30,Top,Top,Diamond I - 29 LP,56.9,99 / 75,jksad
#31,Mid,I like trains,Diamond I - 26 LP,54.1,113 / 96,Foxxo
#32,Top,Destructoid,Diamond I - 24 LP,51.8,130 / 121,YoloMedic
#33,Mid,Phantom,Diamond I - 22 LP,52.4,122 / 111,Kyzent
#34,ADC,Texe,Diamond I - 22 LP,55.9,143 / 113,TexeQ
#35,Mid,Caps,Diamond I - 20 LP,48.1,165 / 178,LordArtos
#36,Jungle,strawberry cat,Diamond I - 20 LP,54.5,138 / 115,annauwumarie
#37,ADC,Geekymanxnlx,Diamond I - 17 LP,50.9,147 / 142,DitIsDonny
#38,Support,Tratz,Diamond I - 17 LP,53.9,131 / 112,Tangil
#39,Mid,MidBot,Diamond I - 16 LP,51.2,128 / 122,TangilBOT
#40,ADC,Vortex_c4,Diamond I - 16 LP,53.6,142 / 123,LumiFumi
#41,Support,Katara,Diamond I - 15 LP,54.6,142 / 118,Lior
#42,Support,strawberry cow,Diamond I - 15 LP,49.6,120 / 122,annauwumarie
#43,Mid,Arteros,Diamond I - 15 LP,55.8,150 / 119,Anbeeld
#44,Support,Help,Diamond I - 13 LP,56.5,147 / 113,Key
#45,Top,Dumbass,Diamond I - 12 LP,49.4,124 / 127,Key
#46,Jungle,Sparrow,Diamond I - 12 LP,53.7,139 / 120,Anbeeld
#47,Mid,Galio,Diamond I - 11 LP,54.1,100 / 85,UNR Tokyo
#48,Support,Anbeeld,Diamond I - 11 LP,50.5,112 / 110,Anbeeld
