Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 467 LP,63.5,94 / 54,Soraka
#2,Top,RNG Letme,Challenger - 219 LP,61.7,285 / 177,LPLAhri
#3,ADC,cryhard,Challenger - 158 LP,64.5,223 / 123,roysiggi
#4,Mid,Frimmy23,Challenger - 149 LP,60.9,305 / 196,YoloMedic
#5,Jungle,Poppey,Challenger - 96 LP,58.6,270 / 191,NAVI
#6,Support,Katara,Challenger - 70 LP,56.5,238 / 183,Lior
#7,Mid,Arteros,Challenger - 56 LP,60.6,211 / 137,Anbeeld
#8,Top,SmackyB,Challenger - 37 LP,56.4,203 / 157,Byumbi
#9,ADC,BöllerBusch,Challenger - 21 LP,61.7,148 / 92,Jungler1337
#10,Top,Leonidas,Challenger - 16 LP,57.6,179 / 132,Freezy
#11,ADC,Test4,Challenger - 13 LP,53.2,185 / 163,test
#12,Support,Lambo Bambo,Challenger - 4 LP,54.5,247 / 206,Byumbi
#13,Support,strawberry cow,Challenger - 0 LP,55.6,213 / 170,annauwumarie
#14,ADC,Kadlin,Diamond I - 98 LP,57.9,326 / 237,Jinxnator
#15,Support,Tratz,Diamond I - 97 LP,56.2,213 / 166,Tangil
#16,ADC,Geekymanxnlx,Diamond I - 97 LP,58.8,313 / 219,DitIsDonny
#17,ADC,AJDG Angel,Diamond I - 97 LP,58.6,195 / 138,Lightandhope
#18,Jungle,Pyosik,Diamond I - 90 LP,58.3,284 / 203,TheStriker9
#19,Top,DoinB,Diamond I - 89 LP,55.5,309 / 248,LordArtos
#20,Top,Destructoid,Diamond I - 78 LP,54.1,231 / 196,YoloMedic
#21,Jungle,EDG Clearlove7,Diamond I - 71 LP,57.3,219 / 163,RNGFirefox
#22,Top,Dumbass,Diamond I - 69 LP,54.8,264 / 218,Key
#23,Mid,WoO0oW,Diamond I - 65 LP,53.6,134 / 116,Mac
#24,Top,Aryze,Diamond I - 63 LP,52.9,200 / 178,sanchesmemo
#25,ADC,Uma Jan monkaS,Diamond I - 62 LP,56.5,240 / 185,Phost
#26,Mid,Frethborn,Diamond I - 62 LP,53.1,232 / 205,Jinxnator
#27,ADC,Sylmarae,Diamond I - 58 LP,51.3,221 / 210,Kythaela
#28,Mid,kittyperry,Diamond I - 55 LP,54.3,202 / 170,GamerGirls
#29,Jungle,Gnima,Diamond I - 52 LP,55.3,262 / 212,YoloMedic
#30,Top,Salsa,Diamond I - 49 LP,62.4,196 / 118,YungYiga
#31,Support,Egirl champs onl,Diamond I - 48 LP,53.6,232 / 201,Spooky
#32,Jungle,Dr4gg4r,Diamond I - 47 LP,54.5,176 / 147,DAYLlGHT
#33,Mid,I like trains,Diamond I - 47 LP,53.1,156 / 138,Foxxo
#34,Top,Zuko,Diamond I - 45 LP,57.7,207 / 152,Lior
#35,Mid,Foxy,Diamond I - 43 LP,51.7,152 / 142,Foxy
#36,Mid,TES Jackeylove,Diamond I - 43 LP,55.5,151 / 121,Tokyo Smurfer
#37,Support,Tiriana,Diamond I - 41 LP,55.8,276 / 219,Kythaela
#38,ADC,Jotaro Kujo,Diamond I - 39 LP,57.0,244 / 184,Ithirul
#39,Jungle,Jinxnator,Diamond I - 38 LP,57.3,329 / 245,Jinxnator
#40,Jungle,Pheoldre,Diamond I - 37 LP,52.4,200 / 182,Kythaela
#41,Jungle,Sparrow,Diamond I - 36 LP,51.1,188 / 180,Anbeeld
#42,Top,xxaznpuppy32xx,Diamond I - 35 LP,53.8,232 / 199,GamerGirls
#43,Mid,Salt,Diamond I - 34 LP,52.9,181 / 161,JMENDOZA
#44,Jungle,strawberry cat,Diamond I - 32 LP,54.5,162 / 135,annauwumarie
#45,Support,Truth,Diamond I - 29 LP,51.8,240 / 223,Player2225
#46,Support,Test5,Diamond I - 27 LP,54.1,191 / 162,test
#47,Jungle,time,Diamond I - 26 LP,53.7,188 / 162,schlafen
#48,Mid,Phantom,Diamond I - 25 LP,54.9,239 / 196,Kyzent
#49,Support,R.Leg of Cauw,Diamond I - 25 LP,50.5,209 / 205,BooCauwMoo
#50,Jungle,Bibi,Diamond I - 24 LP,54.7,181 / 150,Troeton
#51,Jungle,Ceasarna,Diamond I - 23 LP,53.7,159 / 137,iampvm
#52,ADC,Kali,Diamond I - 22 LP,50.8,211 / 204,YoloMedic
#53,Support,Import Slot 1,Diamond I - 21 LP,53.3,200 / 175,CoachYouGen
#54,Jungle,Test2,Diamond I - 21 LP,52.2,165 / 151,test
#55,Top,Ezio,Diamond I - 21 LP,53.7,203 / 175,TexeQ
#56,Support,Maïwenn,Diamond I - 19 LP,51.9,179 / 166,DitIsDonny
#57,Support,BoquitaCampeon,Diamond I - 19 LP,51.2,150 / 143,Jon_14
#58,Jungle,Hidden,Diamond I - 19 LP,52.8,150 / 134,SinderFox
#59,Mid,Totoro the duck,Diamond I - 19 LP,55.7,199 / 158,Kuury
#60,ADC,Vortex_c4,Diamond I - 18 LP,52.8,214 / 191,LumiFumi
#61,Mid,Caps,Diamond I - 16 LP,49.0,228 / 237,LordArtos
#62,ADC,strawberry dog,Diamond I - 14 LP,51.4,198 / 187,annauwumarie
#63,Support,GeT OutFlayed,Diamond I - 13 LP,51.5,140 / 132,Mac
#64,Jungle,Zevton,Diamond I - 12 LP,54.6,167 / 139,polop900
#65,ADC,TPOPIS,Diamond I - 11 LP,52.9,213 / 190,Byumbi
#66,Top,Pepega,Diamond I - 11 LP,51.5,205 / 193,LS
#67,Top,Test1,Diamond I - 11 LP,52.3,149 / 136,test
#68,Jungle,Superb,Diamond I - 11 LP,49.7,162 / 164,Spezza
#69,Mid,strawberry frog,Diamond I - 10 LP,53.5,197 / 171,annauwumarie
#70,Top,Kritz,Diamond I - 9 LP,57.4,205 / 152,polop900
#71,Jungle,EG Voutocu,Diamond I - 9 LP,54.5,201 / 168,EG Voutocu
#72,Jungle,Blaze,Diamond I - 9 LP,56.4,202 / 156,Hit_Critical
#73,Top,Randomsmeker1234,Diamond I - 8 LP,50.4,140 / 138,Mac
#74,Mid,Person201,Diamond I - 8 LP,54.5,199 / 166,LumiFumi
#75,Support,E-girl,Diamond I - 8 LP,51.9,151 / 140,Dayspring
#76,ADC,DoubleDouble,Diamond I - 7 LP,51.0,248 / 238,Player2225
#77,Support,Jodini the GREAT,Diamond I - 7 LP,55.1,114 / 93,Hallend
#78,ADC,Texe,Diamond I - 6 LP,53.4,179 / 156,TexeQ
#79,Jungle,jungle gap,Diamond I - 6 LP,51.2,147 / 140,crithitfail
#80,Support,Kutcher,Diamond I - 6 LP,55.5,237 / 190,Terra
#81,Mid,creative mind,Diamond I - 6 LP,53.3,160 / 140,cabula
#82,Jungle,Bilbo Waggins,Diamond I - 4 LP,53.8,168 / 144,ImagineBaggins
#83,Support,iEnygma,Diamond I - 3 LP,52.4,185 / 168,EG Voutocu
#84,Jungle,MexicanPidgeon,Diamond I - 3 LP,49.4,130 / 133,LumiFumi
#85,Support,LuluOTP,Diamond I - 1 LP,53.2,166 / 146,LuvLetter
#86,Mid,Ne0,Diamond I - 0 LP,51.8,184 / 171,DAYLlGHT
#87,Jungle,DanDy,Diamond I - 0 LP,52.1,174 / 160,minimike97
#88,Top,revolutionsaxe,Diamond I - 0 LP,54.8,131 / 108,revolutionsaxe
#89,Top,Chrusher,Diamond II - 97 LP,53.1,173 / 153,Spezza
#90,Support,Aqua,Diamond II - 97 LP,56.2,334 / 260,Trindor
#91,Mid,PepeCool,Diamond II - 95 LP,52.3,239 / 218,LS
#92,Mid,MidBot,Diamond II - 93 LP,50.6,165 / 161,TangilBOT
#93,Mid,BottleCaps,Diamond II - 90 LP,51.8,177 / 165,Phost
#94,Mid,Flame,Diamond II - 86 LP,51.7,152 / 142,Hit_Critical
#95,Jungle,110110010011,Diamond II - 85 LP,50.4,123 / 121,110110010011
#96,Support,OTP SUP,Diamond II - 84 LP,53.3,171 / 150,hey1
#97,Top,DangerousMolerat,Diamond II - 83 LP,49.4,134 / 137,Blade1284
#98,Mid,Test3,Diamond II - 82 LP,51.0,153 / 147,test
#99,Mid,do you have dad,Diamond II - 81 LP,51.0,155 / 149,schlafen2
#100,Jungle,Dontgank,Diamond II - 80 LP,54.6,248 / 206,Key
