Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 602 LP,65.9,145 / 75,Soraka
#2,Top,RNG Letme,Challenger - 350 LP,63.7,406 / 231,LPLAhri
#3,ADC,cryhard,Challenger - 336 LP,65.5,363 / 191,roysiggi
#4,Mid,Arteros,Challenger - 269 LP,62.3,325 / 197,Anbeeld
#5,Jungle,Pyosik,Challenger - 233 LP,58.8,443 / 310,TheStriker9
#6,Support,Kutcher,Challenger - 119 LP,56.9,327 / 248,Terra
#7,Mid,Frimmy23,Challenger - 108 LP,60.9,422 / 271,YoloMedic
#8,Jungle,EDG Clearlove7,Challenger - 61 LP,57.3,317 / 236,RNGFirefox
#9,Mid,Flame,Challenger - 58 LP,54.3,250 / 210,Hit_Critical
#10,Support,Katara,Challenger - 56 LP,56.2,323 / 252,Lior
#11,Support,Keria,Challenger - 55 LP,53.1,356 / 314,TheStriker9
#12,Support,strawberry cow,Challenger - 29 LP,55.4,307 / 247,annauwumarie
#13,Top,Salsa,Challenger - 18 LP,60.6,302 / 196,YungYiga
#14,Top,Doran,Challenger - 14 LP,51.4,240 / 227,TheStriker9
#15,ADC,Kadlin,Challenger - 9 LP,57.5,429 / 317,Jinxnator
#16,Jungle,Jinxnator,Challenger - 7 LP,57.5,432 / 319,Jinxnator
#17,ADC,BöllerBusch,Challenger - 7 LP,59.2,247 / 170,Jungler1337
#18,Mid,Seirilyvia,Challenger - 7 LP,53.8,287 / 246,Kythaela
#19,Support,Abasaka,Challenger - 4 LP,53.8,211 / 181,Navnexx
#20,ADC,Deft,Diamond I - 96 LP,51.1,256 / 245,TheStriker9
#21,Mid,Phantom,Diamond I - 94 LP,55.7,347 / 276,Kyzent
#22,Top,Zuko,Diamond I - 93 LP,56.9,295 / 223,Lior
#23,ADC,Geekymanxnlx,Diamond I - 87 LP,57.8,454 / 331,DitIsDonny
#24,Top,Dumbass,Diamond I - 79 LP,54.7,373 / 309,Key
#25,Mid,Frethborn,Diamond I - 74 LP,54.0,324 / 276,Jinxnator
#26,Support,Tratz,Diamond I - 74 LP,55.5,304 / 244,Tangil
#27,Mid,Person201,Diamond I - 71 LP,54.8,283 / 233,LumiFumi
#28,ADC,F,Diamond I - 71 LP,52.8,168 / 150,Masquerade
#29,Jungle,Bibi,Diamond I - 68 LP,55.5,262 / 210,Troeton
#30,Top,TopBot,Diamond I - 66 LP,51.2,237 / 226,TangilBOT
#31,ADC,AJDG Angel,Diamond I - 66 LP,57.4,280 / 208,Lightandhope
#32,Support,Aqua,Diamond I - 64 LP,57.0,470 / 354,Trindor
#33,Top,Test1,Diamond I - 62 LP,52.7,225 / 202,test
#34,Jungle,Gnima,Diamond I - 60 LP,54.5,365 / 305,YoloMedic
#35,Top,Ezio,Diamond I - 56 LP,54.3,265 / 223,TexeQ
#36,Support,SEXY TAHM,Diamond I - 55 LP,50.4,192 / 189,HailOfBladesTahm
#37,Mid,kittyperry,Diamond I - 55 LP,54.4,299 / 251,GamerGirls
#38,Top,Jodko,Diamond I - 50 LP,50.5,279 / 273,Jinxnator
#39,Top,Kritz,Diamond I - 48 LP,55.9,268 / 211,polop900
#40,ADC,Gwyn,Diamond I - 46 LP,51.5,265 / 250,Fells
#41,Jungle,Poppey,Diamond I - 45 LP,57.1,395 / 297,NAVI
#42,Top,Raleigh Obelisk,Diamond I - 44 LP,48.4,186 / 198,Sinker
#43,Support,Fells,Diamond I - 42 LP,50.6,219 / 214,Fells
#44,Support,Egirl champs onl,Diamond I - 42 LP,52.4,292 / 265,Spooky
#45,Top,DoinB,Diamond I - 40 LP,54.9,382 / 314,LordArtos
#46,Mid,Totoro the duck,Diamond I - 37 LP,55.6,274 / 219,Kuury
#47,ADC,DoubleDouble,Diamond I - 37 LP,52.7,407 / 365,Player2225
#48,Jungle,woope,Diamond I - 36 LP,50.8,241 / 233,sanchesmemo
#49,Jungle,110110010011,Diamond I - 36 LP,51.2,189 / 180,110110010011
#50,Top,MrBochka,Diamond I - 36 LP,52.6,322 / 290,Anbeeld
#51,Top,Randomsmeker1234,Diamond I - 36 LP,50.0,195 / 195,Mac
#52,ADC,Texe,Diamond I - 33 LP,53.8,271 / 233,TexeQ
#53,Jungle,Superb,Diamond I - 33 LP,49.2,224 / 231,Spezza
#54,Top,DangerousMolerat,Diamond I - 30 LP,50.3,196 / 194,Blade1284
#55,Jungle,EG Voutocu,Diamond I - 29 LP,53.4,260 / 227,EG Voutocu
#56,Jungle,HLE Viper,Diamond I - 29 LP,50.6,204 / 199,Tokyo Smurfer
#57,Mid,I like trains,Diamond I - 28 LP,51.8,216 / 201,Foxxo
#58,Jungle,cblol00002,Diamond I - 27 LP,51.0,234 / 225,cblol
#59,Support,GeT OutFlayed,Diamond I - 27 LP,51.9,210 / 195,Mac
