Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 573 LP,65.4,117 / 62,Soraka
#2,Top,RNG Letme,Challenger - 243 LP,62.2,338 / 205,LPLAhri
#3,ADC,cryhard,Challenger - 142 LP,63.9,288 / 163,roysiggi
#4,Mid,Frimmy23,Challenger - 120 LP,60.8,359 / 231,YoloMedic
#5,Support,Katara,Challenger - 91 LP,56.6,276 / 212,Lior
#6,Top,Salsa,Challenger - 90 LP,63.1,258 / 151,YungYiga
#7,Mid,Arteros,Challenger - 89 LP,61.1,264 / 168,Anbeeld
#8,Support,Aqua,Challenger - 51 LP,57.1,402 / 302,Trindor
#9,Jungle,Jinxnator,Challenger - 51 LP,58.1,378 / 273,Jinxnator
#10,Jungle,EDG Clearlove7,Challenger - 20 LP,57.4,271 / 201,RNGFirefox
#11,Mid,Flame,Challenger - 19 LP,54.0,202 / 172,Hit_Critical
#12,ADC,DoubleDouble,Challenger - 7 LP,52.9,326 / 290,Player2225
#13,Support,strawberry cow,Challenger - 6 LP,55.4,260 / 209,annauwumarie
#14,Top,Zuko,Challenger - 6 LP,57.9,248 / 180,Lior
#15,Top,Destructoid,Challenger - 3 LP,54.2,291 / 246,YoloMedic
#16,ADC,BöllerBusch,Diamond I - 97 LP,60.0,198 / 132,Jungler1337
#17,ADC,AJDG Angel,Diamond I - 96 LP,58.1,233 / 168,Lightandhope
#18,Support,Kutcher,Diamond I - 96 LP,55.9,281 / 222,Terra
#19,ADC,Geekymanxnlx,Diamond I - 91 LP,58.4,385 / 274,DitIsDonny
#20,ADC,Kadlin,Diamond I - 91 LP,57.7,368 / 270,Jinxnator
#21,Jungle,jungle gap,Diamond I - 86 LP,52.8,189 / 169,crithitfail
#22,Mid,kittyperry,Diamond I - 82 LP,54.5,249 / 208,GamerGirls
#23,Top,Dumbass,Diamond I - 80 LP,55.0,305 / 250,Key
#24,Jungle,Poppey,Diamond I - 80 LP,58.4,330 / 235,NAVI
#25,Support,E-girl,Diamond I - 77 LP,53.9,202 / 173,Dayspring
#26,Support,Truth,Diamond I - 75 LP,52.3,313 / 285,Player2225
#27,Mid,Totoro the duck,Diamond I - 72 LP,56.3,242 / 188,Kuury
#28,Jungle,Pyosik,Diamond I - 72 LP,57.6,374 / 275,TheStriker9
#29,Support,Tratz,Diamond I - 71 LP,55.4,250 / 201,Tangil
#30,Mid,WoO0oW,Diamond I - 69 LP,53.9,167 / 143,Mac
#31,Jungle,Dr4gg4r,Diamond I - 65 LP,54.3,220 / 185,DAYLlGHT
#32,Mid,Seirilyvia,Diamond I - 64 LP,53.5,240 / 209,Kythaela
#33,ADC,Sylmarae,Diamond I - 59 LP,52.1,288 / 265,Kythaela
#34,Jungle,Gnima,Diamond I - 59 LP,54.5,320 / 267,YoloMedic
#35,Top,Doran,Diamond I - 59 LP,50.3,186 / 184,TheStriker9
#36,Top,Hewkii,Diamond I - 59 LP,53.4,135 / 118,Toa
#37,Jungle,MexicanPidgeon,Diamond I - 56 LP,49.7,159 / 161,LumiFumi
#38,Top,Ezio,Diamond I - 53 LP,54.2,233 / 197,TexeQ
#39,Mid,MidBot,Diamond I - 45 LP,51.4,203 / 192,TangilBOT
#40,Top,Rywanna,Diamond I - 45 LP,52.2,230 / 211,Kythaela
#41,Jungle,Blaze,Diamond I - 42 LP,56.0,239 / 188,Hit_Critical
#42,Jungle,Bibi,Diamond I - 41 LP,54.9,217 / 178,Troeton
#43,Mid,BottleCaps,Diamond I - 40 LP,51.6,210 / 197,Phost
#44,Support,iEnygma,Diamond I - 37 LP,53.3,228 / 200,EG Voutocu
#45,Jungle,Bilbo Waggins,Diamond I - 37 LP,54.0,195 / 166,ImagineBaggins
#46,Mid,PepeCool,Diamond I - 36 LP,52.8,297 / 265,LS
#47,Top,revolutionsaxe,Diamond I - 35 LP,54.1,160 / 136,revolutionsaxe
#48,Top,Bilbo Saggins,Diamond I - 34 LP,50.5,184 / 180,ImagineBaggins
#49,Mid,RunningDown,Diamond I - 33 LP,53.2,193 / 170,Freezy
#50,Jungle,Kongu,Diamond I - 32 LP,53.4,155 / 135,Toa
#51,Support,Trick789,Diamond I - 31 LP,52.9,185 / 165,Landmeeuw
#52,Support,Abasaka,Diamond I - 31 LP,53.2,175 / 154,Navnexx
#53,Top,Rio,Diamond I - 29 LP,50.8,165 / 160,azure43
#54,Jungle,Dontgank,Diamond I - 28 LP,54.2,277 / 234,Key
#55,ADC,Uma Jan monkaS,Diamond I - 27 LP,56.2,283 / 221,Phost
#56,Jungle,Sparrow,Diamond I - 26 LP,51.7,234 / 219,Anbeeld
#57,ADC,Nero,Diamond I - 26 LP,51.6,211 / 198,Yzeerf
#58,ADC,Jotaro Kujo,Diamond I - 22 LP,55.9,281 / 222,Ithirul
#59,ADC,Texe,Diamond I - 22 LP,53.3,226 / 198,TexeQ
#60,Support,Tiriana,Diamond I - 22 LP,55.6,322 / 257,Kythaela
#61,Jungle,time,Diamond I - 21 LP,53.8,234 / 201,schlafen
#62,Mid,Byumbert,Diamond I - 20 LP,52.1,221 / 203,Byumbi
#63,Mid,Coach,Diamond I - 19 LP,53.4,157 / 137,CrispTen
#64,Support,LuluOTP,Diamond I - 16 LP,52.5,200 / 181,LuvLetter
#65,Mid,Person201,Diamond I - 16 LP,54.2,234 / 198,LumiFumi
#66,Support,Test5,Diamond I - 14 LP,53.1,224 / 198,test
#67,Top,Aryze,Diamond I - 13 LP,53.0,240 / 213,sanchesmemo
#68,Mid,DOINB RYZE HACK,Diamond I - 13 LP,50.0,204 / 204,wiksonix
#69,Support,Maïwenn,Diamond I - 12 LP,52.2,233 / 213,DitIsDonny
#70,Mid,Frethborn,Diamond I - 11 LP,52.7,264 / 237,Jinxnator
#71,Jungle,EG Voutocu,Diamond I - 10 LP,53.8,229 / 197,EG Voutocu
#72,Jungle,110110010011,Diamond I - 10 LP,51.1,162 / 155,110110010011
#73,ADC,Test4,Diamond I - 10 LP,52.2,215 / 197,test
#74,Top,Mr The Rat King,Diamond I - 10 LP,51.5,151 / 142,DangerousMolerat
#75,Top,DoinB,Diamond I - 9 LP,54.4,343 / 287,LordArtos
#76,Support,Kapp Wampie,Diamond I - 9 LP,51.5,175 / 165,Plankuaa
#77,Top,TopBot,Diamond I - 7 LP,50.0,189 / 189,TangilBOT
#78,Top,MrBochka,Diamond I - 6 LP,53.2,283 / 249,Anbeeld
#79,Support,GeT OutFlayed,Diamond I - 5 LP,51.2,170 / 162,Mac
#80,Support,BoquitaCampeon,Diamond I - 4 LP,49.9,179 / 180,Jon_14
#81,Mid,TES Jackeylove,Diamond I - 0 LP,54.5,188 / 157,Tokyo Smurfer
#82,Jungle,HLE Viper,Diamond I - 0 LP,50.2,161 / 160,Tokyo Smurfer
#83,Support,Egirl champs onl,Diamond II - 97 LP,52.5,258 / 233,Spooky
#84,Jungle,Test2,Diamond II - 95 LP,50.6,196 / 191,test
#85,Top,SmackyB,Diamond II - 95 LP,54.9,242 / 199,Byumbi
#86,ADC,Kali,Diamond II - 94 LP,50.5,260 / 255,YoloMedic
#87,Jungle,Ceasarna,Diamond II - 94 LP,52.8,188 / 168,iampvm
#88,Top,xxaznpuppy32xx,Diamond II - 93 LP,53.5,274 / 238,GamerGirls
#89,ADC,Marzo,Diamond II - 92 LP,53.1,128 / 113,Marzo
#90,Mid,Test3,Diamond II - 91 LP,49.9,180 / 181,test
#91,Support,Fells,Diamond II - 91 LP,50.0,181 / 181,Fells
#92,Mid,I like trains,Diamond II - 90 LP,51.4,179 / 169,Foxxo
#93,Support,R.Leg of Cauw,Diamond II - 89 LP,50.2,242 / 240,BooCauwMoo
#94,Top,迈特晒,Diamond II - 88 LP,52.7,173 / 155,sayluca
#95,Mid,Salt,Diamond II - 88 LP,52.3,217 / 198,JMENDOZA
#96,Top,Sparda,Diamond II - 87 LP,56.9,149 / 113,Yzeerf
#97,ADC,Vortex_c4,Diamond II - 86 LP,51.9,245 / 227,LumiFumi
#98,Support,Deontic,Diamond II - 86 LP,51.2,198 / 189,TheRelic4411
#99,Mid,strawberry frog,Diamond II - 85 LP,52.6,232 / 209,annauwumarie
#100,Mid,Zero Mechanics,Diamond II - 84 LP,52.7,156 / 140,PlaysRengarSupp
