Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1265 LP,70.5,634 / 265,Choi
#2,Jungle,tarzaned,Challenger - 1116 LP,63.9,407 / 230,Tyler1
#3,ADC,Impx,Challenger - 1045 LP,62.3,779 / 472,Choi
#4,Jungle,Aela ,Challenger - 824 LP,58.1,810 / 583,MolscarZX
#5,Support,HelpingX,Challenger - 757 LP,60.3,719 / 474,Felixxx
#6,Jungle,AttSeeker,Challenger - 661 LP,58.9,620 / 432,PaxVan
#7,Mid,Jarl Mid,Challenger - 630 LP,59.5,662 / 450,Jarl
#8,Mid,Etosh,Challenger - 629 LP,56.3,690 / 535,Etosh
#9,Jungle,sandbox5,Challenger - 625 LP,57.3,660 / 492,
#10,Mid,PawNx,Challenger - 612 LP,60.7,699 / 453,Choi
#11,Top,TopBot,Challenger - 586 LP,54.7,1009 / 837,TangilBOT
#12,Jungle,Shitfeather,Challenger - 556 LP,59.3,692 / 474,hiroli
#13,Support,SupBot,Challenger - 509 LP,54.9,906 / 744,TangilBOT
#14,Support,Keria,Challenger - 504 LP,53.6,808 / 699,TheStriker9
#15,Support,unicornpetpetuwu,Challenger - 496 LP,54.5,861 / 719,GamerGirls
#16,Jungle,junglekek,Challenger - 490 LP,54.1,632 / 537,redeemer
#17,Top,Salsa,Challenger - 490 LP,52.7,1138 / 1022,YungYiga
#18,Mid,Choky,Challenger - 489 LP,54.4,777 / 652,Key
#19,Jungle,Wakes,Challenger - 485 LP,58.0,1120 / 811,alim
#20,Support,Rookie,Challenger - 476 LP,55.5,709 / 569,LordArtos
#21,Jungle,Stupid Jungler,Challenger - 459 LP,60.6,697 / 454,PooPooPeePee
#22,Mid,Chovy,Challenger - 439 LP,55.8,759 / 600,TheStriker9
#23,Top,Ooga,Challenger - 436 LP,56.6,793 / 609,Poggersnation
#24,Mid,LeSnek,Challenger - 433 LP,53.2,756 / 665,LS
#25,Jungle,Kaltch,Challenger - 427 LP,56.0,642 / 505,Princess
#26,Top,Human Tornado,Challenger - 419 LP,52.3,725 / 661,Etosh
#27,ADC,Ree-ason,Challenger - 413 LP,52.8,954 / 854,hmphree
#28,Top,Craq,Challenger - 401 LP,53.9,2199 / 1877,moxir
#29,Jungle,Prime Bengi,Challenger - 387 LP,61.3,524 / 331,LDK
#30,Mid,SrqUe,Challenger - 382 LP,52.7,973 / 875,moxir
#31,ADC,botkek,Challenger - 375 LP,53.4,955 / 834,redeemer
#32,Support,supkek,Challenger - 367 LP,51.0,815 / 783,redeemer
#33,ADC,Teal,Challenger - 360 LP,53.1,753 / 666,cmoney847
#34,Top,Ayu,Challenger - 357 LP,52.5,784 / 710,Bitesized
#35,Mid,The_Ghost16,Challenger - 357 LP,54.9,590 / 484,Sb1
#36,Top,Dumbass,Challenger - 353 LP,52.3,937 / 856,Key
#37,Jungle,SmelliElli,Challenger - 342 LP,59.2,552 / 381,bigjon
#38,Jungle,Shard,Challenger - 341 LP,52.7,892 / 801,Memersticks
#39,Jungle,Freja,Challenger - 334 LP,55.7,600 / 477,ornstein123
