Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1361 LP,70.7,650 / 269,Choi
#2,ADC,Impx,Challenger - 1169 LP,62.7,830 / 493,Choi
#3,Jungle,tarzaned,Challenger - 1110 LP,63.6,411 / 235,Tyler1
#4,Jungle,Aela ,Challenger - 799 LP,57.7,832 / 611,MolscarZX
#5,Jungle,AttSeeker,Challenger - 765 LP,58.9,679 / 474,PaxVan
#6,Support,HelpingX,Challenger - 754 LP,60.0,791 / 527,Felixxx
#7,Mid,Jarl Mid,Challenger - 674 LP,59.8,721 / 485,Jarl
#8,Jungle,sandbox5,Challenger - 629 LP,57.3,681 / 508,
#9,Top,TopBot,Challenger - 581 LP,54.4,1087 / 913,TangilBOT
#10,Support,Keria,Challenger - 580 LP,53.7,852 / 735,TheStriker9
#11,Mid,PawNx,Challenger - 577 LP,59.8,753 / 506,Choi
#12,Mid,Etosh,Challenger - 566 LP,55.7,758 / 602,Etosh
#13,Jungle,Shitfeather,Challenger - 548 LP,58.9,736 / 514,hiroli
#14,Support,SupBot,Challenger - 507 LP,54.6,944 / 784,TangilBOT
#15,Top,Salsa,Challenger - 496 LP,52.5,1209 / 1095,YungYiga
#16,Jungle,Wakes,Challenger - 490 LP,57.8,1151 / 840,alim
#17,Support,unicornpetpetuwu,Challenger - 485 LP,54.2,899 / 759,GamerGirls
#18,Jungle,Stupid Jungler,Challenger - 471 LP,60.3,737 / 485,PooPooPeePee
#19,Jungle,junglekek,Challenger - 456 LP,54.0,705 / 601,redeemer
#20,Mid,Chovy,Challenger - 455 LP,55.7,803 / 638,TheStriker9
#21,Jungle,Kaltch,Challenger - 444 LP,56.2,689 / 538,Princess
#22,Support,Rookie,Challenger - 444 LP,54.7,747 / 618,LordArtos
#23,Jungle,Canyon,Challenger - 436 LP,58.4,813 / 578,YamatoCannon
#24,ADC,NewMeta,Challenger - 431 LP,53.6,1264 / 1094,moxir
#25,Mid,Choky,Challenger - 427 LP,54.3,848 / 715,Key
#26,Mid,LeSnek,Challenger - 415 LP,52.9,787 / 700,LS
#27,Top,Human Tornado,Challenger - 412 LP,51.9,776 / 718,Etosh
#28,Top,Dumbass,Challenger - 404 LP,52.8,1009 / 901,Key
#29,Mid,Mephisto,Challenger - 403 LP,55.4,805 / 648,Zettohail
#30,Jungle,Prime Bengi,Challenger - 403 LP,61.2,558 / 354,LDK
#31,Top,Ooga,Challenger - 393 LP,55.7,838 / 667,Poggersnation
#32,ADC,Ree-ason,Challenger - 377 LP,52.3,1009 / 920,hmphree
#33,Jungle,Shard,Challenger - 371 LP,52.9,946 / 842,Memersticks
#34,Jungle,Freja,Challenger - 369 LP,55.9,637 / 503,ornstein123
#35,Support,supkek,Challenger - 368 LP,51.4,916 / 867,redeemer
#36,Top,JollyGiant,Challenger - 364 LP,52.5,712 / 645,[email protected]
#37,Jungle,SmelliElli,Challenger - 362 LP,59.2,578 / 398,bigjon
#38,ADC,SasukeyLove,Challenger - 352 LP,53.6,916 / 792,kcheng6996
#39,ADC,Teal,Challenger - 347 LP,52.9,810 / 720,cmoney847
#40,Support,Wilde,Challenger - 344 LP,53.4,971 / 847,Wealth_and_Taste
#41,Mid,The_Ghost16,Challenger - 342 LP,54.6,614 / 510,Sb1
#42,ADC,Cryhard II,Challenger - 332 LP,54.9,682 / 560,roysiggi
#43,Top,Doesnt,Challenger - 330 LP,52.1,791 / 727,Princess
#44,Top,Ayu,Challenger - 327 LP,52.1,812 / 746,Bitesized
#45,Support,Emwues24,Challenger - 323 LP,55.5,585 / 470,Jinxnator
#46,Jungle,KC Akabane,Challenger - 315 LP,54.1,689 / 584,kcorp
#47,Support,Dibbs,Challenger - 314 LP,53.3,686 / 602,MaverickG
#48,Support,Princess,Challenger - 312 LP,53.0,765 / 678,Princess
#49,ADC,Puki style23,Challenger - 311 LP,54.7,615 / 509,Klorellv4
#50,Mid,SrqUe,Challenger - 311 LP,52.5,1033 / 934,moxir
#51,Mid,sandbox10,Grandmaster - 310 LP,53.4,771 / 674,
#52,ADC,Pokimane,Grandmaster - 309 LP,52.8,944 / 844,Simp
#53,Support,JoseJose,Grandmaster - 302 LP,52.5,835 / 754,tytn
#54,Support,DieFliegendeKuh,Grandmaster - 300 LP,54.9,732 / 601,doofboy13
#55,Support,Fekker,Grandmaster - 300 LP,54.5,804 / 670,Key
#56,Jungle,DoperThanDopa,Grandmaster - 298 LP,55.4,801 / 646,yukioken
#57,Top,Heimerdonger,Grandmaster - 294 LP,55.3,767 / 620,TimoMacDonut
#58,ADC,DoubleDouble,Grandmaster - 293 LP,52.5,995 / 902,Player2225
#59,Top,Craq,Grandmaster - 292 LP,54.0,2318 / 1977,moxir
#60,Jungle,Rain,Grandmaster - 290 LP,52.7,751 / 674,cmoney847
#61,Top,pulsion,Grandmaster - 287 LP,54.0,944 / 805,garbz
