Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1550 LP,57.8,1232 / 900,MolscarZX
#3,ADC,Impx,Challenger - 1355 LP,60.1,1568 / 1041,Choi
#4,Top,Heimerdonger,Challenger - 1105 LP,56.3,2052 / 1592,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 1007 LP,59.3,533 / 366,Tyler1
#6,Support,HelpingX,Challenger - 908 LP,58.1,1402 / 1010,Felixxx
#7,Mid,Jarl Mid,Challenger - 881 LP,58.7,1408 / 990,Jarl
#8,Jungle,Prime Bengi,Challenger - 813 LP,60.3,1187 / 783,LDK
#9,Jungle,AttSeeker,Challenger - 765 LP,56.4,1066 / 823,PaxVan
#10,Mid,Etosh,Challenger - 745 LP,54.4,1676 / 1406,Etosh
#11,Jungle,sandbox5,Challenger - 730 LP,56.4,1197 / 926,
#12,Support,unicornpetpetuwu,Challenger - 683 LP,54.0,1729 / 1472,GamerGirls
#13,ADC,Cryhard II,Challenger - 682 LP,53.8,1945 / 1669,roysiggi
#14,Jungle,Stupid Jungler,Challenger - 673 LP,58.9,1318 / 920,PooPooPeePee
#15,Jungle,Wakes,Challenger - 637 LP,57.3,1675 / 1250,alim
#16,Top,Bijou,Challenger - 635 LP,51.9,2363 / 2190,EMFyels
#17,Jungle,Nunu V2,Challenger - 625 LP,56.5,1261 / 972,willchung1024
#18,Jungle,Sanga,Challenger - 619 LP,54.7,2593 / 2150,EMFyels
#19,Mid,PawNx,Challenger - 609 LP,54.0,1771 / 1508,Choi
#20,Jungle,Shitfeather,Challenger - 598 LP,56.7,1361 / 1040,hiroli
#21,Mid,EMFyels,Challenger - 570 LP,53.7,2329 / 2009,EMFyels
#22,Jungle,Umbral,Challenger - 563 LP,54.9,1451 / 1193,Indoraps
#23,Mid,Chovy,Challenger - 559 LP,54.8,1570 / 1294,TheStriker9
#24,Jungle,Canyon,Challenger - 557 LP,57.2,1544 / 1154,YamatoCannon
#25,Mid,Choky,Challenger - 552 LP,54.1,1778 / 1506,Key
#26,Support,Princess,Challenger - 546 LP,52.8,2192 / 1958,Princess
#27,Top,Diablo,Challenger - 539 LP,53.3,2209 / 1936,Kyzent
#28,Jungle,QQ Nino,Challenger - 525 LP,54.4,1791 / 1502,Futaro
#29,Top,Salsa,Challenger - 525 LP,51.9,2543 / 2355,YungYiga
#30,Support,xplayz4dayz,Challenger - 519 LP,56.2,1282 / 1000,froggen
#31,Support,Aeryn,Challenger - 518 LP,53.9,1620 / 1387,WildChoas
#32,Support,Fekker,Challenger - 517 LP,53.7,1761 / 1517,Key
#33,ADC,Puki style23,Challenger - 513 LP,53.2,1648 / 1447,Klorellv4
#34,Support,DieFliegendeKuh,Challenger - 513 LP,54.0,1671 / 1423,doofboy13
#35,Mid,Bournoff,Challenger - 507 LP,51.2,1502 / 1430,reaganhau
#36,Top,Finch,Challenger - 504 LP,52.7,1399 / 1258,LumiFumi
#37,ADC,botkek,Challenger - 497 LP,52.9,2272 / 2025,redeemer
#38,Top,sandbox0,Challenger - 496 LP,54.0,1538 / 1312,
#39,Support,ReaganHau,Challenger - 494 LP,51.7,1433 / 1338,reaganhau
#40,Mid,midkek,Challenger - 493 LP,52.2,1849 / 1692,redeemer
#41,Support,Keria,Challenger - 485 LP,52.5,1564 / 1416,TheStriker9
#42,Mid,Snek,Challenger - 482 LP,52.7,1554 / 1393,prophetofvoid
#43,Support,Dibbs,Challenger - 477 LP,53.8,1444 / 1240,MaverickG
#44,Mid,sandbox10,Challenger - 473 LP,53.7,1472 / 1268,
#45,ADC,NewMeta,Challenger - 473 LP,52.7,2316 / 2076,moxir
#46,Jungle,junglekek,Challenger - 469 LP,54.5,1606 / 1343,redeemer
