Champion name,Win rate(%),Wins / losses
Ivern,55.5,17519 / 14028
Ahri,54.5,33854 / 28247
Neeko,54.1,16652 / 14143
Sett,53.7,18275 / 15771
Senna,53.7,8396 / 7252
Rakan,53.5,18721 / 16301
Sejuani,53.4,11309 / 9868
Lillia,53.4,4175 / 3645
Aphelios,53.2,12131 / 10676
Jarvan IV,53.1,7365 / 6509
Aurelion Sol,53.0,3391 / 3008
Ryze,52.9,5744 / 5118
Lulu,52.7,10854 / 9741
Pantheon,52.7,7069 / 6357
Qiyana,52.6,6212 / 5591
Nautilus,52.4,19814 / 18002
Karma,52.3,7169 / 6545
Garen,52.2,5864 / 5375
Soraka,52.0,2721 / 2509
Swain,51.9,3542 / 3283
Shen,51.6,9051 / 8504
Cho'Gath,51.6,6451 / 6055
Kog'Maw,51.4,4634 / 4380
Fiora,51.4,2928 / 2768
Camille,51.3,6838 / 6481
Galio,51.1,6907 / 6602
Akali,51.1,5824 / 5582
Cassiopeia,51.1,2742 / 2622
Xayah,51.0,14698 / 14100
Maokai,51.0,13843 / 13315
Diana,51.0,2873 / 2755
Janna,50.9,3875 / 3741
Poppy,50.8,8717 / 8437
Zoe,50.8,4157 / 4024
Talon,50.8,3184 / 3087
Irelia,50.7,3209 / 3116
Miss Fortune,50.6,4516 / 4402
Ornn,50.5,10479 / 10262
Katarina,50.5,3071 / 3008
Quinn,50.5,2797 / 2742
Blitzcrank,50.4,9660 / 9524
Thresh,50.4,4997 / 4917
Pyke,50.3,22555 / 22254
Hecarim,50.3,1467 / 1448
Heimerdinger,50.3,1365 / 1350
Riven,50.1,4021 / 4005
Renekton,50.0,24174 / 24222
Yasuo,50.0,8880 / 8895
Sona,50.0,3349 / 3349
Fizz,50.0,2852 / 2855
Vi,50.0,2138 / 2135
Kassadin,49.9,7198 / 7230
Wukong,49.9,4683 / 4698
Urgot,49.9,2004 / 2011
Tryndamere,49.8,1464 / 1476
Taric,49.8,1044 / 1053
Ekko,49.7,18097 / 18280
Caitlyn,49.7,5054 / 5124
Zed,49.7,3875 / 3921
Kled,49.7,1234 / 1249
Amumu,49.6,2939 / 2990
Elise,49.6,1770 / 1800
Bard,49.5,16961 / 17293
Evelynn,49.5,2198 / 2241
Darius,49.4,3230 / 3303
Zilean,49.3,1338 / 1374
LeBlanc,49.2,5442 / 5623
Nidalee,49.1,2188 / 2265
Kai'Sa,49.0,7348 / 7639
Jinx,49.0,5049 / 5249
Lee Sin,49.0,3495 / 3643
Tahm Kench,49.0,2523 / 2627
Vayne,48.9,3444 / 3592
Taliyah,48.9,741 / 773
Rammus,48.8,1872 / 1966
Leona,48.7,4032 / 4251
Nasus,48.7,1911 / 2011
Draven,48.6,3425 / 3617
Sivir,48.6,1843 / 1946
Lucian,48.4,3822 / 4068
Jhin,48.3,3243 / 3473
Twitch,48.2,6567 / 7057
Morgana,48.2,3235 / 3476
Ziggs,48.2,1293 / 1390
Nami,48.1,2756 / 2968
Jax,48.1,1503 / 1624
Anivia,48.0,794 / 860
Dr. Mundo,47.9,2741 / 2983
Azir,47.9,1504 / 1636
Ezreal,47.8,6391 / 6971
Gangplank,47.7,2151 / 2363
Aatrox,47.6,4061 / 4475
Varus,47.6,2816 / 3099
Corki,47.6,1386 / 1523
Volibear,47.5,8614 / 9534
Gragas,47.3,1542 / 1719
Nunu,47.2,9330 / 10434
Rek'Sai,46.9,1927 / 2186
Rengar,46.9,1596 / 1809
Shaco,46.9,831 / 942
Kayn,46.7,2741 / 3129
Malphite,46.7,2163 / 2467
Gnar,46.5,909 / 1047
Graves,46.3,1885 / 2187
Orianna,46.3,1340 / 1552
Yuumi,46.2,3077 / 3584
Udyr,46.1,1675 / 1960
Nocturne,46.1,1310 / 1529
Rumble,46.1,1140 / 1332
Braum,46.0,2349 / 2763
Sylas,45.9,2330 / 2751
Veigar,45.9,2045 / 2406
Tristana,45.9,1959 / 2306
Mordekaiser,45.8,2562 / 3027
Kindred,45.7,831 / 986
Singed,45.6,2514 / 3004
Shyvana,45.5,1545 / 1854
Ashe,45.4,3408 / 4096
Vladimir,45.4,3079 / 3703
Sion,45.4,1554 / 1869
Warwick,45.3,3790 / 4570
Yorick,45.2,911 / 1105
Illaoi,45.2,505 / 613
Kennen,45.1,819 / 998
Viktor,45.0,1468 / 1793
Xerath,44.9,752 / 922
Trundle,44.8,1673 / 2064
Jayce,44.7,1827 / 2258
Alistar,44.6,2626 / 3260
Zyra,44.6,816 / 1013
Skarner,44.6,522 / 648
Kha'Zix,44.4,1033 / 1294
Syndra,44.3,2438 / 3068
Kalista,44.1,2027 / 2573
Olaf,44.1,1315 / 1664
Brand,44.0,1159 / 1477
Malzahar,43.9,686 / 877
Zac,43.4,2835 / 3696
Fiddlesticks,43.3,1495 / 1961
Annie,42.8,1348 / 1803
Master Yi,42.8,1131 / 1510
Vel'Koz,42.7,1315 / 1762
Karthus,41.8,18568 / 25875
Teemo,41.5,1091 / 1535
Kayle,40.9,595 / 860
Twisted Fate,39.5,786 / 1205
Lux,39.5,720 / 1102
Lissandra,39.2,284 / 441
Xin Zhao,39.0,435 / 680
