Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xayah,0,0,0,0,0,0,1271,1119,0,0
Twitch,0,0,5,10,0,0,957,798,0,0
Jinx,0,0,0,0,0,0,648,595,0,0
Kog'Maw,0,0,0,0,0,0,799,639,0,0
Senna,25,12,0,0,383,308,1032,651,468,351
Kalista,0,0,0,0,0,0,246,286,0,0
Varus,32,31,0,0,0,0,6,9,8,14
Ezreal,0,0,0,0,117,100,223,223,0,0
Aphelios,0,0,0,0,0,0,2340,1746,0,0
Caitlyn,0,0,0,0,0,0,596,539,0,0
Jarvan IV,0,0,1865,1338,817,632,0,0,2,2
Nunu,0,0,435,494,0,0,0,0,63,70
Vi,39,40,122,118,0,0,0,0,0,0
Sona,472,295,0,0,0,0,7,8,49,56
Lulu,326,152,0,0,13,12,0,0,1360,1155
Nidalee,0,0,121,105,297,209,0,0,0,0
Aurelion Sol,0,0,0,0,304,225,0,0,0,0
Qiyana,159,166,16,15,1311,1182,0,0,0,0
Ahri,0,0,0,0,1251,1078,127,109,0,0
Zoe,0,0,0,0,15,15,0,0,46,39
Xerath,0,0,0,0,1,5,0,0,0,0
Galio,216,179,0,0,610,358,0,0,0,0
Cho'Gath,387,280,0,0,836,642,96,63,0,0
Lillia,106,84,357,386,102,87,80,69,0,0
Singed,0,1,0,0,0,0,104,153,0,0
Kai'Sa,0,0,0,0,0,0,197,176,0,0
Bard,0,0,0,0,0,0,0,0,795,547
Pyke,0,0,166,105,59,37,0,0,1824,1571
Blitzcrank,0,0,0,0,0,0,0,0,43,61
Camille,1335,1081,0,0,0,0,174,117,0,0
Jayce,283,347,0,0,59,59,0,0,0,0
Lucian,165,161,0,0,293,272,64,87,0,0
Renekton,1152,922,0,0,4,5,0,0,0,0
Ryze,567,499,0,0,701,613,0,0,0,0
Ekko,129,122,64,57,1400,1168,28,33,0,0
Malphite,0,0,0,0,2,1,0,0,0,0
Olaf,0,0,0,0,0,0,49,39,0,0
Yasuo,795,643,0,0,1447,1291,385,373,0,0
Braum,0,0,0,0,0,0,46,57,44,52
Udyr,0,0,154,190,0,0,0,0,0,0
Tryndamere,243,248,120,87,179,202,0,0,0,0
Nautilus,0,0,1861,1589,0,0,0,0,524,387
Volibear,45,46,456,446,0,0,0,0,0,0
