Champion name,Win rate(%),Wins / losses
Malphite,57.8,1240 / 906
Illaoi,56.8,797 / 605
Garen,55.1,92 / 75
Brand,55.0,532 / 435
Karma,54.7,8916 / 7385
Zac,54.0,3723 / 3167
Pyke,53.4,4941 / 4307
Skarner,53.3,2146 / 1879
Malzahar,53.3,479 / 419
Nunu,53.2,907 / 797
Karthus,53.0,7365 / 6532
Udyr,52.8,4681 / 4189
Galio,52.7,2189 / 1968
Shen,52.5,2060 / 1861
Poppy,52.5,569 / 515
Rakan,52.1,6095 / 5596
Aphelios,52.0,3857 / 3559
Warwick,52.0,971 / 895
Sejuani,52.0,655 / 605
Volibear,51.9,1094 / 1014
Alistar,51.9,896 / 830
Ashe,51.7,1667 / 1559
Sona,51.4,3557 / 3369
Rumble,51.4,222 / 210
Senna,51.2,5990 / 5720
Hecarim,51.2,870 / 829
Dr. Mundo,51.0,846 / 813
Graves,50.8,2518 / 2440
Lee Sin,50.8,1277 / 1235
Syndra,50.8,579 / 561
Zyra,50.8,231 / 224
Ornn,50.6,1560 / 1526
Orianna,50.6,835 / 814
Vi,50.6,169 / 165
Irelia,50.5,3702 / 3633
Yasuo,50.5,2860 / 2806
Rammus,50.5,256 / 251
Nidalee,50.4,572 / 564
Trundle,50.4,411 / 404
Blitzcrank,50.3,986 / 975
Yorick,50.3,299 / 296
Thresh,50.2,1069 / 1060
Gragas,50.2,274 / 272
Caitlyn,50.1,962 / 960
Rek'Sai,50.1,607 / 605
Nasus,50.0,542 / 542
Ivern,49.9,1090 / 1096
Xayah,49.7,2364 / 2395
Bard,49.7,1649 / 1669
Nautilus,49.7,1113 / 1125
Aurelion Sol,49.5,508 / 519
Nocturne,49.4,846 / 867
Ryze,49.4,765 / 785
Kayle,49.4,273 / 280
Singed,49.3,1514 / 1557
Jinx,49.3,496 / 510
Fiddlesticks,49.1,598 / 620
Corki,49.1,169 / 175
Ahri,49.0,1111 / 1156
Tryndamere,48.8,1347 / 1411
Janna,48.8,993 / 1041
Draven,48.7,828 / 871
Sion,48.7,494 / 521
Leona,48.5,584 / 619
Urgot,48.5,271 / 288
Mordekaiser,48.3,544 / 583
Gnar,48.3,384 / 411
Ziggs,48.3,195 / 209
Master Yi,48.2,1033 / 1110
Camille,48.0,1354 / 1468
Wukong,48.0,550 / 596
Zilean,48.0,504 / 546
Renekton,48.0,214 / 232
Tristana,47.8,375 / 410
Amumu,47.8,218 / 238
Pantheon,47.6,657 / 724
Jarvan IV,47.4,388 / 430
Braum,47.3,928 / 1033
Lucian,47.3,448 / 500
Kassadin,47.3,426 / 474
Ekko,47.3,327 / 364
Vel'Koz,47.2,254 / 284
Elise,47.2,240 / 269
Miss Fortune,47.1,964 / 1083
Maokai,47.1,351 / 394
Kai'Sa,47.0,611 / 689
Katarina,47.0,255 / 287
Kalista,47.0,79 / 89
Riven,46.8,844 / 958
Lux,46.6,135 / 155
Evelynn,46.5,466 / 536
Kog'Maw,46.5,323 / 371
Teemo,46.5,251 / 289
Fizz,46.2,165 / 192
Anivia,46.1,490 / 573
Varus,45.9,586 / 690
LeBlanc,45.8,292 / 346
Kindred,45.8,282 / 334
Olaf,45.6,377 / 450
Sett,45.5,820 / 981
Sylas,45.4,573 / 689
Nami,45.4,431 / 519
Heimerdinger,45.4,226 / 272
Kennen,45.2,606 / 735
Vladimir,45.1,246 / 300
Yuumi,45.0,1016 / 1240
Tahm Kench,45.0,264 / 323
Neeko,45.0,153 / 187
Diana,45.0,113 / 138
Aatrox,44.9,708 / 868
Jhin,44.9,249 / 306
Zoe,44.7,409 / 505
Kha'Zix,44.6,517 / 642
Ezreal,44.5,1188 / 1480
Swain,44.5,240 / 299
Cassiopeia,44.4,375 / 469
Jayce,44.4,284 / 355
Shaco,44.4,247 / 309
Shyvana,44.3,74 / 93
Kled,44.2,167 / 211
Cho'Gath,44.1,194 / 246
Rengar,44.1,52 / 66
Jax,43.6,133 / 172
Xerath,43.5,1132 / 1472
Sivir,43.3,215 / 281
Zed,43.2,303 / 399
Xin Zhao,43.1,154 / 203
Gangplank,42.9,387 / 516
Twitch,42.6,277 / 373
Akali,42.4,659 / 896
Lulu,42.4,212 / 288
Morgana,42.4,122 / 166
Soraka,42.3,121 / 165
Darius,42.2,336 / 460
Fiora,42.1,449 / 617
Azir,42.1,351 / 482
Talon,42.1,301 / 414
Annie,42.1,188 / 259
Vayne,41.9,624 / 866
Veigar,41.8,441 / 615
Quinn,41.6,209 / 294
Viktor,41.4,99 / 140
Qiyana,40.5,137 / 201
Twisted Fate,39.3,190 / 293
Lissandra,36.4,67 / 117
Taliyah,35.1,73 / 135
Taric,32.6,629 / 1299
