Champion name,Win rate(%),Wins / losses
Malphite,58.1,2075 / 1495
Illaoi,56.7,1143 / 874
Karma,54.5,10581 / 8822
Brand,54.2,729 / 615
Garen,54.1,111 / 94
Zac,53.6,4332 / 3747
Pyke,53.2,5812 / 5107
Karthus,53.1,8962 / 7931
Skarner,53.0,2567 / 2274
Galio,52.9,3026 / 2695
Nunu,52.9,1105 / 984
Shen,52.8,2600 / 2321
Udyr,52.6,5546 / 4997
Malzahar,52.6,587 / 529
Aphelios,52.2,4522 / 4145
Warwick,52.2,1126 / 1030
Volibear,52.0,1246 / 1149
Sejuani,51.9,863 / 801
Rakan,51.8,7075 / 6580
Zyra,51.8,310 / 288
Dr. Mundo,51.7,1076 / 1007
Ashe,51.6,2014 / 1890
Poppy,51.5,668 / 630
Senna,51.2,7140 / 6815
Graves,51.1,2955 / 2830
Hecarim,51.1,1046 / 1002
Rammus,50.9,334 / 322
Sona,50.8,4167 / 4030
Alistar,50.8,1069 / 1037
Urgot,50.8,396 / 383
Lee Sin,50.7,1485 / 1442
Blitzcrank,50.6,1166 / 1137
Trundle,50.6,531 / 518
Nidalee,50.5,725 / 710
Irelia,50.3,4337 / 4278
Yasuo,50.3,3290 / 3247
Ornn,50.3,1890 / 1866
Nautilus,50.2,1372 / 1363
Orianna,50.2,991 / 984
Thresh,50.0,1260 / 1261
Corki,50.0,189 / 189
Tryndamere,49.8,1694 / 1708
Yorick,49.8,353 / 356
Aurelion Sol,49.7,559 / 566
Rek'Sai,49.6,711 / 722
Syndra,49.6,659 / 669
Xayah,49.5,2781 / 2839
Ivern,49.5,1280 / 1304
Kayle,49.4,286 / 293
Gragas,49.4,285 / 292
Rumble,49.4,272 / 279
Bard,49.3,1902 / 1958
Ryze,49.3,889 / 916
Gnar,49.3,468 / 482
Caitlyn,49.2,1129 / 1164
Singed,49.1,1739 / 1804
Nasus,49.1,641 / 664
Vi,49.1,197 / 204
Ahri,48.8,1272 / 1335
Nocturne,48.8,997 / 1047
Fiddlesticks,48.7,674 / 709
Leona,48.6,679 / 717
Jinx,48.6,587 / 622
Draven,48.5,934 / 991
Renekton,48.5,263 / 279
Master Yi,48.4,1194 / 1275
Camille,48.3,1629 / 1747
Maokai,48.3,426 / 456
Janna,48.2,1138 / 1224
Ziggs,48.2,218 / 234
Kai'Sa,48.1,719 / 777
Mordekaiser,48.1,642 / 693
Braum,47.9,1119 / 1215
Pantheon,47.9,793 / 864
Zilean,47.9,615 / 669
Sion,47.8,592 / 646
Kassadin,47.8,506 / 552
Tristana,47.8,451 / 492
Ekko,47.8,388 / 424
Wukong,47.7,650 / 712
Vel'Koz,47.4,302 / 335
Miss Fortune,47.3,1101 / 1227
Lucian,47.3,535 / 596
Amumu,47.2,253 / 283
Rengar,47.2,103 / 115
Evelynn,47.1,568 / 638
Riven,46.7,958 / 1095
Neeko,46.6,184 / 211
Jarvan IV,46.5,461 / 530
Kalista,46.5,99 / 114
Varus,46.4,769 / 888
Elise,46.4,266 / 307
Sett,46.2,1022 / 1191
Nami,46.2,490 / 570
Katarina,46.2,306 / 357
Lux,46.2,162 / 189
Fizz,46.1,194 / 227
Kog'Maw,45.5,359 / 430
Sylas,45.4,671 / 807
Jhin,45.4,303 / 364
Tahm Kench,45.3,310 / 374
Vladimir,45.2,285 / 345
Swain,45.2,264 / 320
Diana,45.2,135 / 164
Anivia,45.1,563 / 685
Kindred,45.1,310 / 377
Teemo,45.1,273 / 332
Kled,45.1,212 / 258
Aatrox,45.0,805 / 984
LeBlanc,45.0,392 / 479
Kha'Zix,44.9,602 / 738
Zoe,44.9,476 / 585
Kennen,44.8,673 / 829
Olaf,44.7,438 / 541
Ezreal,44.6,1358 / 1689
Cassiopeia,44.6,435 / 540
Yuumi,44.5,1191 / 1484
Heimerdinger,44.5,282 / 351
Jayce,44.2,307 / 387
Shyvana,44.0,80 / 102
Shaco,43.9,271 / 347
Lulu,43.8,260 / 334
Jax,43.8,156 / 200
Cho'Gath,43.7,223 / 287
Xerath,43.5,1274 / 1657
Morgana,42.9,154 / 205
Zed,42.8,348 / 466
Soraka,42.8,157 / 210
Twitch,42.6,324 / 436
Darius,42.5,395 / 535
Gangplank,42.4,448 / 608
Akali,42.2,757 / 1035
Qiyana,42.2,163 / 223
Talon,42.1,337 / 463
Sivir,42.1,238 / 327
Fiora,42.0,517 / 713
Annie,42.0,224 / 309
Vayne,41.8,730 / 1017
Veigar,41.8,506 / 704
Azir,41.8,390 / 544
Quinn,41.7,230 / 322
Xin Zhao,41.4,168 / 238
Viktor,41.3,114 / 162
Twisted Fate,39.3,225 / 347
Lissandra,36.1,69 / 122
Taliyah,35.3,79 / 145
Taric,34.9,796 / 1487
