Champion name,Win rate(%),Wins / losses
Malphite,56.1,2444 / 1912
Morgana,55.9,104 / 82
Xerath,55.1,798 / 650
Urgot,54.8,706 / 582
Nunu,54.8,652 / 538
Volibear,54.2,469 / 397
Ekko,53.8,252 / 216
Lee Sin,53.7,597 / 515
Jarvan IV,53.7,161 / 139
Zac,53.2,2227 / 1957
Yorick,53.2,59 / 52
Syndra,53.1,214 / 189
Heimerdinger,52.9,73 / 65
Brand,52.8,423 / 378
Aphelios,52.7,2007 / 1800
Corki,52.7,39 / 35
Hecarim,52.3,414 / 378
Shen,52.2,1299 / 1189
Poppy,52.2,365 / 334
Pyke,52.1,2635 / 2424
Skarner,52.1,1218 / 1122
Viktor,52.0,157 / 145
Nidalee,51.9,773 / 716
Senna,51.8,2276 / 2114
Udyr,51.7,1728 / 1615
Illaoi,51.6,762 / 716
Jayce,51.4,126 / 119
Talon,51.4,76 / 72
Rumble,51.3,134 / 127
Pantheon,51.2,275 / 262
Jhin,51.2,146 / 139
Karthus,51.1,2726 / 2604
Rakan,51.1,2283 / 2182
Nautilus,51.0,704 / 676
Galio,50.9,2208 / 2128
Dr. Mundo,50.8,433 / 420
Karma,50.7,2257 / 2193
Rek'Sai,50.7,344 / 335
Sona,50.5,992 / 971
Warwick,50.5,278 / 273
Lissandra,50.5,53 / 52
Kassadin,50.4,203 / 200
Miss Fortune,50.3,575 / 568
Sion,50.2,317 / 315
Sylas,50.1,217 / 216
Sivir,50.0,85 / 85
Gragas,50.0,56 / 56
Ornn,49.8,646 / 650
Zilean,49.8,298 / 300
Janna,49.7,435 / 440
Vel'Koz,49.7,86 / 87
Irelia,49.6,1413 / 1433
Anivia,49.6,116 / 118
Rammus,49.6,112 / 114
Riven,49.5,439 / 447
Trundle,49.5,262 / 267
Wukong,49.5,218 / 222
Caitlyn,49.3,667 / 685
Ahri,49.3,404 / 415
Nami,49.3,139 / 143
Blitzcrank,49.1,444 / 461
Xayah,49.0,868 / 904
Fiddlesticks,49.0,277 / 288
Thresh,48.8,615 / 646
Orianna,48.8,440 / 461
Amumu,48.8,184 / 193
Ashe,48.7,652 / 686
Ryze,48.7,346 / 364
Malzahar,48.7,291 / 306
Rengar,48.7,164 / 173
Twisted Fate,48.7,74 / 78
Aurelion Sol,48.6,106 / 112
Fizz,48.5,49 / 52
Quinn,48.4,77 / 82
Alistar,48.3,280 / 300
Swain,48.3,73 / 78
Maokai,48.2,174 / 187
Garen,48.2,55 / 59
Braum,48.1,389 / 419
Tryndamere,48.0,501 / 542
Renekton,48.0,110 / 119
Sejuani,47.9,518 / 563
Mordekaiser,47.9,215 / 234
Darius,47.9,169 / 184
LeBlanc,47.9,101 / 110
Graves,47.8,963 / 1050
Bard,47.7,496 / 544
Vi,47.5,58 / 64
Aatrox,47.4,217 / 241
Ezreal,47.0,363 / 410
Leona,47.0,221 / 249
Kai'Sa,47.0,159 / 179
Zyra,47.0,85 / 96
Yasuo,46.9,819 / 928
Ivern,46.9,457 / 518
Neeko,46.7,143 / 163
Cassiopeia,46.6,109 / 125
Fiora,46.5,238 / 274
Singed,46.2,487 / 567
Sett,46.2,374 / 435
Katarina,46.2,90 / 105
Vladimir,46.2,80 / 93
Elise,46.2,43 / 50
Yuumi,46.0,557 / 654
Veigar,46.0,334 / 392
Gnar,46.0,148 / 174
Annie,45.9,146 / 172
Kayle,45.9,28 / 33
Jinx,45.8,256 / 303
Cho'Gath,45.8,44 / 52
Evelynn,45.7,238 / 283
Lulu,45.7,105 / 125
Shaco,45.6,83 / 99
Qiyana,45.6,57 / 68
Nasus,45.5,215 / 258
Kennen,45.4,148 / 178
Zoe,45.3,232 / 280
Zed,45.3,126 / 152
Taric,45.1,341 / 415
Varus,45.0,243 / 297
Camille,44.9,428 / 525
Diana,44.8,73 / 90
Vayne,44.7,318 / 394
Draven,44.7,230 / 285
Akali,44.0,229 / 291
Azir,44.0,220 / 280
Gangplank,43.5,107 / 139
Shyvana,43.3,65 / 85
Teemo,43.2,82 / 108
Kalista,42.8,77 / 103
Master Yi,42.6,318 / 428
Ziggs,42.6,52 / 70
Twitch,42.4,101 / 137
Lux,42.3,60 / 82
Kha'Zix,42.1,159 / 219
Nocturne,41.9,179 / 248
Kled,41.7,65 / 91
Jax,41.5,49 / 69
Olaf,41.3,155 / 220
Kindred,40.6,69 / 101
Tristana,39.5,131 / 201
Kog'Maw,39.4,52 / 80
Xin Zhao,37.3,31 / 52
Soraka,36.9,97 / 166
Lucian,35.6,106 / 192
Taliyah,34.7,17 / 32
Tahm Kench,30.9,25 / 56
