Champion name,Win rate(%),Wins / losses
Malphite,58.1,1945 / 1402
Illaoi,56.9,1086 / 824
Karma,54.6,10377 / 8642
Brand,54.0,696 / 593
Garen,53.8,107 / 92
Zac,53.5,4234 / 3674
Pyke,53.2,5695 / 5000
Karthus,53.0,8751 / 7750
Skarner,52.9,2491 / 2219
Nunu,52.9,1086 / 967
Galio,52.8,2911 / 2604
Udyr,52.7,5432 / 4868
Shen,52.7,2518 / 2261
Malzahar,52.6,565 / 509
Volibear,52.3,1231 / 1123
Warwick,52.2,1096 / 1003
Aphelios,52.1,4435 / 4076
Rakan,51.9,6952 / 6445
Sejuani,51.7,834 / 778
Ashe,51.6,1961 / 1837
Poppy,51.5,650 / 613
Zyra,51.5,298 / 281
Dr. Mundo,51.3,1040 / 988
Graves,51.2,2902 / 2771
Senna,51.1,6969 / 6664
Alistar,51.0,1043 / 1001
Sona,50.9,4094 / 3950
Trundle,50.9,517 / 499
Lee Sin,50.7,1458 / 1419
Blitzcrank,50.7,1144 / 1112
Hecarim,50.7,1010 / 982
Urgot,50.7,374 / 363
Rammus,50.6,321 / 313
Yasuo,50.5,3240 / 3182
Ornn,50.5,1857 / 1821
Nidalee,50.5,703 / 689
Irelia,50.4,4260 / 4189
Nautilus,50.3,1340 / 1324
Orianna,50.3,965 / 955
Thresh,50.0,1230 / 1232
Corki,49.9,188 / 189
Rek'Sai,49.8,697 / 703
Yorick,49.8,345 / 348
Syndra,49.7,644 / 653
Ivern,49.6,1259 / 1277
Xayah,49.5,2725 / 2775
Bard,49.5,1881 / 1919
Tryndamere,49.5,1632 / 1668
Aurelion Sol,49.5,549 / 561
Caitlyn,49.4,1106 / 1132
Rumble,49.4,267 / 274
Ryze,49.3,878 / 902
Nasus,49.3,630 / 649
Kayle,49.3,284 / 292
Gnar,49.2,461 / 476
Gragas,49.2,283 / 292
Singed,49.1,1714 / 1780
Nocturne,49.1,982 / 1018
Vi,49.0,191 / 199
Jinx,48.9,578 / 604
Fiddlesticks,48.7,667 / 702
Ahri,48.6,1243 / 1314
Draven,48.6,925 / 979
Leona,48.6,666 / 703
Mordekaiser,48.4,636 / 679
Zilean,48.4,604 / 643
Janna,48.3,1123 / 1202
Camille,48.2,1594 / 1715
Master Yi,48.1,1167 / 1257
Maokai,48.1,415 / 448
Ekko,48.1,384 / 414
Ziggs,48.1,215 / 232
Braum,48.0,1101 / 1194
Kassadin,48.0,498 / 539
Renekton,48.0,251 / 272
Kai'Sa,47.8,700 / 763
Rengar,47.8,97 / 106
Wukong,47.7,637 / 698
Sion,47.7,576 / 631
Tristana,47.7,440 / 482
Pantheon,47.6,768 / 844
Miss Fortune,47.3,1082 / 1206
Lucian,47.1,520 / 585
Vel'Koz,47.1,292 / 328
Evelynn,47.0,550 / 620
Varus,46.8,756 / 858
Amumu,46.8,248 / 282
Neeko,46.8,180 / 205
Riven,46.7,946 / 1079
Katarina,46.5,303 / 349
Jarvan IV,46.3,450 / 522
Elise,46.3,263 / 305
Fizz,46.3,189 / 219
Kalista,46.3,95 / 110
Sett,46.2,996 / 1161
Nami,46.1,485 / 566
Lux,46.0,157 / 184
Sylas,45.7,663 / 788
Kog'Maw,45.5,355 / 425
Kindred,45.3,308 / 372
Tahm Kench,45.3,304 / 367
Jhin,45.3,297 / 359
Teemo,45.3,271 / 327
Anivia,45.2,559 / 678
Vladimir,45.2,281 / 341
Swain,45.2,263 / 319
Aatrox,45.1,793 / 966
Kha'Zix,45.1,597 / 726
LeBlanc,45.1,380 / 463
Kennen,44.9,665 / 815
Zoe,44.9,466 / 573
Kled,44.9,206 / 253
Ezreal,44.8,1339 / 1653
Cassiopeia,44.7,431 / 534
Olaf,44.7,430 / 532
Diana,44.7,131 / 162
Heimerdinger,44.6,278 / 345
Yuumi,44.5,1173 / 1461
Jayce,44.3,306 / 384
Shyvana,44.2,80 / 101
Jax,44.1,152 / 193
Shaco,44.0,270 / 343
Lulu,43.9,255 / 326
Cho'Gath,43.8,217 / 279
Xerath,43.4,1257 / 1638
Twitch,42.9,319 / 425
Zed,42.8,342 / 457
Darius,42.6,391 / 527
Morgana,42.6,150 / 202
Qiyana,42.3,160 / 218
Soraka,42.3,149 / 203
Akali,42.2,744 / 1019
Gangplank,42.2,443 / 606
Fiora,42.1,510 / 700
Sivir,42.1,236 / 325
Veigar,41.9,504 / 698
Talon,41.9,332 / 460
Vayne,41.8,716 / 996
Azir,41.7,384 / 537
Quinn,41.7,230 / 321
Annie,41.7,219 / 306
Xin Zhao,41.7,165 / 231
Viktor,41.5,113 / 159
Twisted Fate,39.6,221 / 337
Lissandra,36.1,69 / 122
Taliyah,35.4,79 / 144
Taric,34.6,781 / 1477
