Champion name,Win rate(%),Wins / losses
Yorick,59.0,36 / 25
Morgana,58.3,60 / 43
Xerath,57.7,391 / 287
Lee Sin,56.3,360 / 279
Sivir,56.1,55 / 43
Ekko,56.0,149 / 117
Nunu,55.5,371 / 298
Malphite,55.3,1409 / 1137
Nidalee,55.3,445 / 360
Volibear,54.8,247 / 204
Skarner,54.4,754 / 633
Lissandra,54.2,32 / 27
Pyke,53.8,1617 / 1386
Zac,53.5,1294 / 1125
Miss Fortune,53.4,374 / 327
Talon,53.3,56 / 49
Nami,53.2,92 / 81
Aphelios,53.0,1254 / 1114
Urgot,52.7,221 / 198
Rakan,52.5,1422 / 1285
Galio,52.5,1380 / 1250
Jayce,52.4,54 / 49
Shen,52.3,797 / 726
Illaoi,52.3,474 / 433
Vel'Koz,52.3,57 / 52
Senna,52.2,1383 / 1265
Heimerdinger,52.2,48 / 44
Riven,52.1,287 / 264
Rammus,52.1,76 / 70
Corki,52.1,25 / 23
Rek'Sai,52.0,198 / 183
Poppy,51.8,212 / 197
Amumu,51.7,123 / 115
Hecarim,51.6,254 / 238
Cho'Gath,51.6,33 / 31
Brand,51.5,244 / 230
Sona,51.4,636 / 602
Jarvan IV,51.3,102 / 97
Karthus,51.0,1631 / 1568
Malzahar,51.0,176 / 169
Warwick,51.0,173 / 166
Aurelion Sol,50.8,67 / 65
Udyr,50.6,1140 / 1112
Jhin,50.5,100 / 98
Kassadin,50.4,127 / 125
Twisted Fate,50.4,59 / 58
Sion,50.3,187 / 185
Leona,50.3,175 / 173
Rumble,50.3,85 / 84
Karma,50.2,1407 / 1398
Irelia,50.2,908 / 901
Nautilus,50.2,423 / 420
Ahri,50.0,259 / 259
Zilean,50.0,178 / 178
Orianna,49.8,321 / 323
Aatrox,49.7,154 / 156
Pantheon,49.5,162 / 165
Syndra,49.3,133 / 137
Caitlyn,49.1,433 / 448
Ornn,49.1,416 / 431
Blitzcrank,49.1,286 / 297
Gragas,49.1,28 / 29
Rengar,49.0,96 / 100
Swain,49.0,50 / 52
Quinn,49.0,50 / 52
Ashe,48.9,418 / 436
Ryze,48.9,236 / 247
Trundle,48.7,152 / 160
Bard,48.5,348 / 369
Darius,48.3,100 / 107
Renekton,48.3,72 / 77
Fiddlesticks,48.2,173 / 186
Garen,48.2,41 / 44
Vi,48.2,41 / 44
Graves,48.1,622 / 671
Janna,48.1,287 / 310
Sylas,48.1,143 / 154
Mordekaiser,48.1,139 / 150
Qiyana,48.1,37 / 40
Anivia,48.0,83 / 90
Xayah,47.8,552 / 602
Vladimir,47.8,54 / 59
Thresh,47.7,355 / 390
Dr. Mundo,47.7,208 / 228
Sejuani,47.5,339 / 374
Zed,47.3,98 / 109
Tryndamere,47.2,332 / 371
Sett,47.2,255 / 285
Ezreal,47.1,240 / 270
Ziggs,47.0,31 / 35
Yasuo,46.9,566 / 641
Veigar,46.9,204 / 231
Alistar,46.9,189 / 214
Evelynn,46.9,169 / 191
Wukong,46.8,124 / 141
Ivern,46.5,283 / 326
Jinx,46.4,173 / 200
Akali,46.2,150 / 175
Maokai,46.1,105 / 123
Kai'Sa,45.8,115 / 136
Viktor,45.8,65 / 77
Taric,45.6,216 / 258
Kog'Maw,45.6,41 / 49
Yuumi,45.5,354 / 424
Singed,45.5,336 / 402
Nasus,45.5,157 / 188
Fiora,45.4,171 / 206
Draven,45.4,163 / 196
Kled,45.4,49 / 59
Kalista,45.3,62 / 75
Jax,45.3,39 / 47
Katarina,45.2,61 / 74
Braum,45.1,237 / 288
Varus,45.1,171 / 208
Kennen,45.1,102 / 124
Shyvana,45.1,41 / 50
Elise,44.8,30 / 37
Kayle,44.6,25 / 31
Lux,44.4,40 / 50
Gnar,44.3,94 / 118
Vayne,44.2,226 / 285
Kha'Zix,44.2,121 / 153
LeBlanc,44.2,73 / 92
Teemo,44.0,73 / 93
Gangplank,43.9,79 / 101
Azir,43.6,159 / 206
Lulu,43.6,65 / 84
Camille,43.5,277 / 360
Zyra,43.5,50 / 65
Kindred,43.4,53 / 69
Neeko,43.2,86 / 113
Shaco,43.2,51 / 67
Zoe,43.0,150 / 199
Cassiopeia,41.7,53 / 74
Tristana,41.5,98 / 138
Nocturne,41.2,124 / 177
Annie,40.9,76 / 110
Olaf,40.5,92 / 135
Master Yi,40.4,198 / 292
Twitch,39.6,65 / 99
Diana,38.0,30 / 49
Fizz,37.5,24 / 40
Xin Zhao,37.5,21 / 35
Lucian,35.6,85 / 154
Soraka,34.4,62 / 118
Taliyah,32.0,8 / 17
Tahm Kench,28.8,17 / 42
