Champion name,Win rate(%),Wins / losses
Shyvana,64.7,11 / 6
Lee Sin,57.9,234 / 170
Xerath,57.6,181 / 133
Hecarim,56.7,170 / 130
Ekko,56.5,95 / 73
Malphite,56.1,882 / 689
Rammus,55.7,54 / 43
Nunu,55.3,228 / 184
Zac,54.6,839 / 697
Nidalee,54.5,259 / 216
Nami,54.5,60 / 50
Pyke,54.4,1038 / 870
Ziggs,54.3,25 / 21
Skarner,54.1,501 / 425
Aphelios,53.9,865 / 741
Aatrox,53.8,106 / 91
Senna,53.7,962 / 828
Shen,53.5,526 / 457
Yorick,53.5,23 / 20
Jhin,53.2,67 / 59
Jarvan IV,53.1,68 / 60
Poppy,52.7,135 / 121
Rakan,52.6,938 / 845
Sivir,52.5,31 / 28
Riven,52.4,182 / 165
Galio,52.2,909 / 831
Miss Fortune,52.2,247 / 226
Vel'Koz,52.2,36 / 33
Twisted Fate,52.1,49 / 45
Illaoi,52.0,337 / 311
Volibear,52.0,129 / 119
Sion,52.0,116 / 107
Rumble,52.0,64 / 59
Nautilus,51.8,278 / 259
Corki,51.7,15 / 14
Urgot,51.6,130 / 122
Amumu,51.6,82 / 77
Malzahar,51.5,104 / 98
Brand,51.4,186 / 176
Lissandra,51.4,19 / 18
Sona,51.0,390 / 374
Jax,50.8,30 / 29
Udyr,50.7,780 / 757
Orianna,50.6,219 / 214
Kha'Zix,50.6,91 / 89
Kassadin,50.6,79 / 77
Karthus,50.4,1072 / 1055
Jinx,50.4,113 / 111
Blitzcrank,50.3,196 / 194
Rek'Sai,50.2,116 / 115
Warwick,50.0,120 / 120
Trundle,50.0,101 / 101
Rengar,50.0,52 / 52
Talon,50.0,37 / 37
Graves,49.9,427 / 428
Leona,49.8,121 / 122
Ryze,49.7,150 / 152
Yasuo,49.6,406 / 413
Anivia,49.6,60 / 61
Irelia,49.5,599 / 611
Karma,49.4,938 / 960
Sett,49.1,171 / 177
Morgana,49.1,26 / 27
Caitlyn,49.0,279 / 290
Dr. Mundo,48.9,132 / 138
Zilean,48.8,106 / 111
Darius,48.8,60 / 63
Aurelion Sol,48.8,41 / 43
Kai'Sa,48.6,90 / 95
Maokai,48.5,65 / 69
Sylas,48.4,92 / 98
Bard,48.3,235 / 252
Swain,48.3,28 / 30
Sejuani,48.2,232 / 249
Garen,48.1,26 / 28
Tryndamere,48.0,240 / 260
Janna,48.0,192 / 208
Nasus,48.0,94 / 102
Syndra,48.0,84 / 91
Ornn,47.8,274 / 299
Singed,47.7,227 / 249
Qiyana,47.7,21 / 23
Quinn,47.7,21 / 23
Xayah,47.4,367 / 407
Ashe,47.1,275 / 309
Draven,47.1,112 / 126
Alistar,46.9,137 / 155
Mordekaiser,46.5,86 / 99
Kennen,46.4,71 / 82
Yuumi,46.3,249 / 289
Ivern,46.3,195 / 226
Evelynn,46.3,114 / 132
Akali,46.3,100 / 116
Kayle,46.3,25 / 29
Heimerdinger,46.3,25 / 29
Thresh,46.2,228 / 265
Lux,46.2,24 / 28
Ezreal,46.0,168 / 197
Ahri,45.8,154 / 182
Viktor,45.7,37 / 44
Nocturne,45.6,93 / 111
Zed,45.6,57 / 68
Jayce,45.6,26 / 31
Neeko,45.2,61 / 74
Vladimir,44.9,35 / 43
Fiddlesticks,44.8,99 / 122
Fiora,44.7,110 / 136
Katarina,44.7,42 / 52
Wukong,44.6,75 / 93
Varus,44.3,120 / 151
Zyra,44.2,34 / 43
Pantheon,44.0,95 / 121
Elise,44.0,22 / 28
Cho'Gath,43.9,18 / 23
Zoe,43.8,110 / 141
Gangplank,43.8,57 / 73
Renekton,43.6,41 / 53
Teemo,43.5,57 / 74
Annie,43.5,47 / 61
Vayne,43.4,157 / 205
Twitch,43.4,43 / 56
Braum,43.3,145 / 190
Taric,43.2,146 / 192
Gragas,43.2,19 / 25
Veigar,43.1,115 / 152
Vi,43.1,25 / 33
Kalista,42.7,41 / 55
Kindred,42.7,35 / 47
Xin Zhao,42.5,17 / 23
Azir,42.4,114 / 155
Lulu,42.0,42 / 58
LeBlanc,41.5,49 / 69
Taliyah,41.2,7 / 10
Gnar,41.0,57 / 82
Camille,40.9,170 / 246
Tristana,40.6,67 / 98
Kled,39.7,29 / 44
Kog'Maw,39.7,25 / 38
Master Yi,39.6,125 / 191
Olaf,39.5,60 / 92
Fizz,39.1,18 / 28
Lucian,38.9,70 / 110
Shaco,37.3,28 / 47
Cassiopeia,35.2,32 / 59
Diana,34.2,13 / 25
Soraka,31.9,44 / 94
Tahm Kench,26.1,12 / 34
