Champion name,Win rate(%),Wins / losses
Shyvana,76.9,10 / 3
Lissandra,59.1,13 / 9
Nami,58.5,38 / 27
Nidalee,58.2,146 / 105
Aatrox,58.1,75 / 54
Ekko,57.1,64 / 48
Ziggs,57.1,16 / 12
Corki,57.1,8 / 6
Sivir,56.8,21 / 16
Jinx,56.7,72 / 55
Pyke,56.5,696 / 536
Twisted Fate,55.9,33 / 26
Lee Sin,55.8,148 / 117
Vel'Koz,55.6,25 / 20
Aphelios,54.6,578 / 481
Zac,54.5,560 / 468
Shen,54.0,349 / 297
Skarner,54.0,331 / 282
Malphite,53.8,527 / 452
Rumble,53.8,42 / 36
Garen,53.8,14 / 12
Talon,53.7,22 / 19
Jhin,53.6,37 / 32
Xerath,53.5,108 / 94
Nunu,53.3,144 / 126
Morgana,53.3,16 / 14
Senna,53.0,663 / 587
Nautilus,53.0,179 / 159
Jarvan IV,53.0,44 / 39
Urgot,52.8,85 / 76
Rakan,52.6,650 / 585
Amumu,52.6,61 / 55
Caitlyn,52.3,201 / 183
Sett,52.3,115 / 105
Draven,52.3,80 / 73
Brand,52.0,130 / 120
Galio,51.9,582 / 539
Tryndamere,51.9,179 / 166
Riven,51.9,124 / 115
Ryze,51.9,95 / 88
Poppy,51.9,84 / 78
Illaoi,51.8,249 / 232
Graves,51.7,316 / 295
Kha'Zix,51.7,62 / 58
Syndra,51.3,60 / 57
Blitzcrank,51.2,129 / 123
Udyr,51.0,521 / 501
Hecarim,51.0,101 / 97
Miss Fortune,50.9,171 / 165
Akali,50.7,75 / 73
Trundle,50.4,67 / 66
Orianna,50.3,151 / 149
Leona,50.0,89 / 89
Nasus,50.0,63 / 63
Yorick,50.0,15 / 15
Quinn,50.0,10 / 10
Sona,49.8,266 / 268
Bard,49.8,160 / 161
Ahri,49.8,120 / 121
Yasuo,49.7,275 / 278
Dr. Mundo,49.7,93 / 94
Zed,49.4,42 / 43
Darius,49.4,39 / 40
Kai'Sa,49.3,68 / 70
Irelia,49.2,402 / 415
Karthus,49.1,724 / 750
Kassadin,49.1,53 / 55
Kennen,49.0,49 / 51
Rammus,49.0,25 / 26
Mordekaiser,48.8,63 / 66
Karma,48.6,632 / 668
Singed,48.6,158 / 167
Rengar,48.6,17 / 18
Zilean,48.4,76 / 81
Fiddlesticks,48.4,74 / 79
Malzahar,48.4,60 / 64
Renekton,48.4,30 / 32
Viktor,48.3,14 / 15
Qiyana,48.1,13 / 14
Kayle,48.0,24 / 26
Azir,47.9,92 / 100
Rek'Sai,47.7,72 / 79
Neeko,47.7,41 / 45
Jayce,47.7,21 / 23
Nocturne,47.6,70 / 77
Sion,47.6,69 / 76
Ornn,47.5,180 / 199
Xayah,47.2,243 / 272
Ashe,47.2,197 / 220
Ezreal,47.2,118 / 132
Thresh,47.1,154 / 173
Veigar,46.7,79 / 90
Wukong,46.7,50 / 57
Volibear,46.6,76 / 87
Warwick,46.3,76 / 88
Ivern,46.2,129 / 150
Alistar,46.2,98 / 114
Heimerdinger,46.2,18 / 21
Pantheon,46.0,63 / 74
Janna,45.9,123 / 145
Jax,45.9,17 / 20
Swain,45.8,22 / 26
Sejuani,45.7,138 / 164
Vayne,45.7,121 / 144
Kindred,45.2,28 / 34
Evelynn,45.1,74 / 90
Vi,45.0,18 / 22
Sylas,44.7,55 / 68
Maokai,44.6,37 / 46
Teemo,44.4,44 / 55
Katarina,44.4,28 / 35
Vladimir,44.2,23 / 29
Kled,44.0,22 / 28
Aurelion Sol,43.9,25 / 32
Braum,43.6,96 / 124
Olaf,43.3,42 / 55
Anivia,43.3,39 / 51
Elise,43.3,13 / 17
Taric,43.2,105 / 138
Yuumi,43.0,164 / 217
Zoe,42.7,73 / 98
Fiora,42.6,81 / 109
Lulu,42.1,24 / 33
Varus,42.0,76 / 105
Camille,41.9,121 / 168
Tristana,41.9,52 / 72
Twitch,41.7,30 / 42
Taliyah,41.7,5 / 7
Cho'Gath,41.4,12 / 17
Lucian,41.1,51 / 73
Annie,41.0,25 / 36
Gnar,40.4,42 / 62
Zyra,40.0,26 / 39
Lux,40.0,14 / 21
LeBlanc,39.8,33 / 50
Master Yi,38.9,81 / 127
Cassiopeia,38.3,23 / 37
Fizz,38.2,13 / 21
Diana,37.9,11 / 18
Gragas,37.5,9 / 15
Gangplank,37.0,30 / 51
Xin Zhao,37.0,10 / 17
Kog'Maw,35.7,15 / 27
Kalista,34.6,18 / 34
Soraka,32.7,34 / 70
Shaco,30.4,14 / 32
Tahm Kench,28.9,11 / 27
