Champion name,Win rate(%),Wins / losses
Yorick,58.3,28 / 20
Lee Sin,56.7,264 / 202
Nunu,56.4,279 / 216
Malphite,56.2,1054 / 821
Xerath,56.2,245 / 191
Hecarim,55.9,199 / 157
Ekko,55.3,109 / 88
Talon,54.8,46 / 38
Shyvana,54.5,18 / 15
Zac,54.4,989 / 830
Volibear,54.4,172 / 144
Skarner,54.1,585 / 497
Nidalee,54.1,305 / 259
Sivir,54.1,40 / 34
Pyke,53.8,1226 / 1051
Nami,53.7,73 / 63
Aphelios,53.6,987 / 853
Sion,53.6,141 / 122
Twisted Fate,53.5,53 / 46
Senna,53.4,1097 / 957
Aatrox,53.2,123 / 108
Morgana,53.2,33 / 29
Cho'Gath,53.1,26 / 23
Jarvan IV,53.0,80 / 71
Rakan,52.8,1089 / 973
Riven,52.7,226 / 203
Urgot,52.7,156 / 140
Shen,52.5,603 / 545
Poppy,52.5,157 / 142
Miss Fortune,52.2,286 / 262
Galio,52.1,1064 / 979
Illaoi,51.9,380 / 352
Rengar,51.9,67 / 62
Kassadin,51.8,100 / 93
Nautilus,51.7,328 / 307
Orianna,51.2,266 / 254
Lissandra,51.2,22 / 21
Amumu,51.1,92 / 88
Udyr,51.0,902 / 868
Karthus,50.9,1245 / 1202
Sona,50.9,459 / 442
Ziggs,50.9,28 / 27
Brand,50.8,201 / 195
Trundle,50.4,125 / 123
Rumble,50.4,71 / 70
Blitzcrank,50.3,224 / 221
Rek'Sai,50.2,141 / 140
Leona,50.2,139 / 138
Graves,50.1,496 / 494
Malzahar,50.0,118 / 118
Jhin,50.0,73 / 73
Vel'Koz,50.0,39 / 39
Swain,50.0,32 / 32
Corki,50.0,17 / 17
Zilean,49.8,132 / 133
Anivia,49.6,68 / 69
Karma,49.5,1080 / 1100
Irelia,49.5,694 / 708
Darius,49.3,72 / 74
Ryze,49.1,173 / 179
Maokai,49.1,82 / 85
Bard,49.0,277 / 288
Warwick,48.9,133 / 139
Jinx,48.7,130 / 137
Rammus,48.7,57 / 60
Caitlyn,48.6,320 / 339
Ornn,48.6,320 / 338
Kha'Zix,48.6,104 / 110
Quinn,48.6,35 / 37
Syndra,48.4,93 / 99
Heimerdinger,48.4,31 / 33
Sett,48.3,200 / 214
Yasuo,48.1,454 / 489
Tryndamere,48.0,275 / 298
Ezreal,48.0,199 / 216
Ahri,48.0,189 / 205
Sylas,48.0,110 / 119
Aurelion Sol,47.9,46 / 50
Ashe,47.8,321 / 350
Garen,47.8,33 / 36
Janna,47.7,221 / 242
Kai'Sa,47.7,103 / 113
Xayah,47.6,422 / 464
Thresh,47.6,269 / 296
Dr. Mundo,47.6,150 / 165
Zed,47.5,75 / 83
Jayce,47.5,29 / 32
Mordekaiser,47.4,101 / 112
Gragas,46.9,23 / 26
Sejuani,46.8,263 / 299
Singed,46.8,259 / 295
Zyra,46.7,42 / 48
Ivern,46.5,229 / 263
Vladimir,46.5,40 / 46
Jax,46.5,33 / 38
Kayle,46.3,25 / 29
Yuumi,46.1,281 / 328
Alistar,46.1,149 / 174
Akali,46.0,115 / 135
Kennen,45.9,83 / 98
Evelynn,45.8,127 / 150
Veigar,45.4,139 / 167
Viktor,45.4,44 / 53
Fiora,45.3,125 / 151
Pantheon,45.3,115 / 139
Draven,45.2,132 / 160
Wukong,45.2,90 / 109
Nasus,45.0,113 / 138
Renekton,44.9,48 / 59
Lux,44.9,31 / 38
Fiddlesticks,44.8,112 / 138
Katarina,44.3,51 / 64
Nocturne,44.2,110 / 139
Elise,44.1,26 / 33
Annie,44.0,59 / 75
Neeko,43.9,69 / 88
Teemo,43.9,61 / 78
Qiyana,43.9,25 / 32
Vayne,43.8,182 / 234
Braum,43.8,174 / 223
Taric,43.8,173 / 222
Varus,43.7,139 / 179
Camille,43.4,218 / 284
Gnar,43.2,70 / 92
Azir,43.1,131 / 173
Kindred,42.9,39 / 52
Zoe,42.8,122 / 163
Vi,42.6,29 / 39
Gangplank,42.0,63 / 87
LeBlanc,42.0,55 / 76
Kog'Maw,41.9,31 / 43
Lulu,41.7,50 / 70
Kalista,41.6,47 / 66
Master Yi,41.0,150 / 216
Twitch,40.9,52 / 75
Tristana,40.1,73 / 109
Fizz,40.0,20 / 30
Taliyah,40.0,8 / 12
Olaf,39.7,71 / 108
Kled,39.5,34 / 52
Xin Zhao,38.0,19 / 31
Shaco,37.9,33 / 54
Diana,37.3,19 / 32
Lucian,36.8,74 / 127
Cassiopeia,36.3,37 / 65
Soraka,32.5,49 / 102
Tahm Kench,26.0,13 / 37
