Champion name,Win rate(%),Wins / losses
Morgana,58.3,95 / 68
Yorick,57.3,47 / 35
Malphite,56.1,2168 / 1696
Nunu,55.7,556 / 442
Xerath,55.4,662 / 533
Volibear,54.4,411 / 345
Lee Sin,54.2,530 / 447
Ekko,54.2,231 / 195
Urgot,54.0,518 / 442
Jarvan IV,53.2,142 / 125
Zac,53.0,1926 / 1707
Shen,52.8,1179 / 1054
Aphelios,52.7,1783 / 1602
Brand,52.6,368 / 332
Poppy,52.6,327 / 295
Skarner,52.5,1092 / 989
Jayce,52.3,123 / 112
Pyke,52.2,2327 / 2129
Senna,52.1,2021 / 1855
Hecarim,52.1,370 / 340
Rek'Sai,52.1,306 / 281
Pantheon,52.1,246 / 226
Syndra,52.0,186 / 172
Nidalee,51.8,687 / 638
Sivir,51.7,77 / 72
Vel'Koz,51.7,74 / 69
Illaoi,51.6,693 / 651
Viktor,51.5,124 / 117
Miss Fortune,51.3,523 / 497
Dr. Mundo,51.3,351 / 333
Rakan,51.2,2016 / 1919
Galio,51.2,1966 / 1872
Udyr,51.2,1529 / 1456
Karthus,51.1,2403 / 2296
Sona,51.1,902 / 863
Talon,51.1,69 / 66
Riven,50.9,406 / 391
Rumble,50.9,114 / 110
Jhin,50.8,135 / 131
Sion,50.7,283 / 275
Kassadin,50.7,176 / 171
Rammus,50.7,106 / 103
Corki,50.7,35 / 34
Gragas,50.6,44 / 43
Nautilus,50.5,616 / 604
Ahri,50.5,374 / 366
Karma,50.4,2020 / 1988
Warwick,50.4,251 / 247
Aurelion Sol,50.0,96 / 96
Heimerdinger,50.0,62 / 62
Garen,50.0,51 / 51
Nami,49.8,126 / 127
Twisted Fate,49.7,74 / 75
Malzahar,49.6,264 / 268
Irelia,49.5,1269 / 1294
Zilean,49.4,252 / 258
Amumu,49.4,167 / 171
Ornn,49.3,569 / 584
Wukong,49.3,183 / 188
Anivia,49.3,105 / 108
Orianna,49.2,415 / 429
Fiddlesticks,49.2,258 / 266
Janna,49.1,391 / 406
Ashe,48.9,589 / 615
Caitlyn,48.8,596 / 626
Blitzcrank,48.8,396 / 415
Ryze,48.7,314 / 331
Trundle,48.7,220 / 232
Rengar,48.7,151 / 159
Sylas,48.5,188 / 200
Maokai,48.4,151 / 161
Lissandra,48.4,46 / 49
Tryndamere,48.3,446 / 478
Braum,48.3,352 / 377
Alistar,48.3,254 / 272
Renekton,48.3,101 / 108
Elise,48.3,42 / 45
Graves,48.2,870 / 935
Xayah,48.2,771 / 830
Cho'Gath,48.2,41 / 44
Darius,48.0,147 / 159
Thresh,47.9,537 / 584
Sejuani,47.8,466 / 509
Bard,47.8,451 / 492
Swain,47.5,66 / 73
Ezreal,47.4,325 / 361
Mordekaiser,47.4,190 / 211
Quinn,47.3,70 / 78
Vi,47.3,53 / 59
Fizz,47.3,43 / 48
Leona,47.2,209 / 234
Aatrox,47.2,191 / 214
Vladimir,47.2,75 / 84
Kennen,47.1,140 / 157
Zyra,46.8,73 / 83
Ivern,46.7,394 / 450
Fiora,46.5,224 / 258
Yasuo,46.4,727 / 841
Veigar,46.3,294 / 341
Jinx,46.3,232 / 269
Nasus,46.3,204 / 237
Evelynn,46.2,216 / 252
LeBlanc,46.2,91 / 106
Yuumi,46.1,494 / 578
Taric,46.1,316 / 369
Kai'Sa,46.1,146 / 171
Katarina,46.1,82 / 96
Sett,46.0,332 / 389
Neeko,46.0,126 / 148
Kayle,45.9,28 / 33
Annie,45.7,121 / 144
Singed,45.6,434 / 518
Varus,45.5,224 / 268
Gnar,45.4,129 / 155
Qiyana,45.2,52 / 63
Draven,45.0,205 / 251
Gangplank,45.0,100 / 122
Cassiopeia,45.0,91 / 111
Shaco,45.0,72 / 88
Camille,44.9,375 / 460
Vayne,44.8,295 / 364
Zed,44.6,116 / 144
Zoe,44.4,210 / 263
Lulu,44.4,92 / 115
Akali,44.0,200 / 255
Ziggs,44.0,44 / 56
Kalista,43.6,75 / 97
Azir,43.4,199 / 260
Shyvana,43.4,59 / 77
Kled,43.3,61 / 80
Teemo,43.1,78 / 103
Lux,42.7,53 / 71
Master Yi,42.6,286 / 385
Kha'Zix,42.6,147 / 198
Diana,42.5,62 / 84
Jax,42.5,48 / 65
Nocturne,41.3,157 / 223
Tristana,41.0,128 / 184
Olaf,40.7,132 / 192
Kindred,40.6,65 / 95
Twitch,40.5,85 / 125
Kog'Maw,38.9,49 / 77
Taliyah,37.8,14 / 23
Xin Zhao,36.6,26 / 45
Lucian,35.1,99 / 183
Soraka,34.6,80 / 151
Tahm Kench,29.7,22 / 52
