Champion name,Win rate(%),Wins / losses
Morgana,58.0,101 / 73
Malphite,56.0,2289 / 1795
Nunu,55.1,599 / 488
Yorick,55.1,49 / 40
Xerath,54.9,717 / 588
Volibear,54.6,441 / 366
Urgot,54.5,600 / 501
Ekko,54.1,238 / 202
Lee Sin,53.8,560 / 481
Jarvan IV,53.8,150 / 129
Zac,53.2,2057 / 1810
Brand,53.0,394 / 350
Aphelios,52.8,1881 / 1683
Syndra,52.8,199 / 178
Skarner,52.7,1156 / 1036
Shen,52.6,1230 / 1108
Poppy,52.6,345 / 311
Hecarim,52.3,392 / 357
Pyke,52.2,2471 / 2262
Senna,51.9,2125 / 1966
Sivir,51.9,81 / 75
Nidalee,51.8,717 / 668
Pantheon,51.5,257 / 242
Jayce,51.5,123 / 116
Udyr,51.4,1613 / 1526
Illaoi,51.4,721 / 681
Jhin,51.3,142 / 135
Viktor,51.3,136 / 129
Karthus,51.2,2535 / 2421
Dr. Mundo,51.2,391 / 373
Talon,51.1,72 / 69
Rakan,51.0,2118 / 2035
Rek'Sai,51.0,317 / 305
Galio,50.9,2067 / 1993
Sion,50.8,295 / 286
Heimerdinger,50.8,64 / 62
Miss Fortune,50.7,543 / 529
Riven,50.7,424 / 413
Corki,50.7,36 / 35
Karma,50.6,2125 / 2073
Nautilus,50.6,651 / 635
Rumble,50.6,119 / 116
Sona,50.5,938 / 918
Zilean,50.1,273 / 272
Kassadin,50.0,186 / 186
Nami,50.0,131 / 131
Rammus,50.0,108 / 108
Ornn,49.8,610 / 614
Warwick,49.8,259 / 261
Ahri,49.7,387 / 391
Vel'Koz,49.7,79 / 80
Irelia,49.6,1333 / 1354
Anivia,49.6,111 / 113
Gragas,49.5,48 / 49
Lissandra,49.5,48 / 49
Janna,49.3,413 / 424
Caitlyn,49.2,628 / 648
Rengar,49.2,158 / 163
Sylas,49.1,200 / 207
Orianna,49.0,428 / 445
Blitzcrank,49.0,418 / 435
Quinn,49.0,76 / 79
Twisted Fate,49.0,74 / 77
Garen,49.0,51 / 53
Fiddlesticks,48.9,264 / 276
Amumu,48.9,173 / 181
Malzahar,48.8,273 / 287
Xayah,48.7,811 / 856
Ryze,48.7,331 / 348
Trundle,48.7,235 / 248
Swain,48.6,69 / 73
Thresh,48.5,576 / 611
Aurelion Sol,48.5,98 / 104
Ashe,48.4,614 / 655
Wukong,48.4,194 / 207
Graves,48.1,920 / 994
Braum,48.1,367 / 396
Ezreal,48.1,347 / 374
Alistar,48.1,266 / 287
Bard,48.0,476 / 515
Maokai,48.0,158 / 171
Tryndamere,47.9,463 / 503
Renekton,47.9,103 / 112
Vi,47.9,56 / 61
Mordekaiser,47.8,202 / 221
Sejuani,47.7,492 / 540
Vladimir,47.5,77 / 85
Cho'Gath,47.3,44 / 49
Fizz,47.3,43 / 48
Kennen,47.2,145 / 162
Ivern,47.1,425 / 477
Leona,47.0,213 / 240
Aatrox,47.0,204 / 230
Darius,47.0,155 / 175
Neeko,46.9,135 / 153
Yasuo,46.7,769 / 878
Fiora,46.7,230 / 263
Annie,46.7,133 / 152
Elise,46.7,42 / 48
LeBlanc,46.5,93 / 107
Yuumi,46.3,525 / 609
Kai'Sa,46.3,152 / 176
Veigar,46.2,312 / 363
Gnar,46.2,138 / 161
Singed,46.1,459 / 536
Evelynn,46.1,228 / 267
Zyra,46.1,77 / 90
Varus,45.9,236 / 278
Kayle,45.9,28 / 33
Nasus,45.8,209 / 247
Cassiopeia,45.8,97 / 115
Jinx,45.7,242 / 287
Shaco,45.7,79 / 94
Sett,45.5,345 / 413
Taric,45.5,326 / 391
Katarina,45.4,84 / 101
Camille,45.3,400 / 483
Gangplank,45.2,104 / 126
Qiyana,45.1,55 / 67
Vayne,45.0,308 / 377
Zoe,45.0,223 / 273
Draven,45.0,219 / 268
Lulu,44.7,98 / 121
Akali,44.5,217 / 271
Ziggs,44.5,49 / 61
Zed,44.4,118 / 148
Azir,43.8,210 / 270
Diana,43.6,68 / 88
Teemo,43.5,81 / 105
Kalista,43.4,76 / 99
Shyvana,43.1,62 / 82
Master Yi,42.6,299 / 403
Twitch,42.4,95 / 129
Kha'Zix,42.2,152 / 208
Lux,42.1,56 / 77
Nocturne,42.0,169 / 233
Kled,41.6,62 / 87
Jax,41.4,48 / 68
Olaf,40.9,142 / 205
Tristana,40.0,128 / 192
Kog'Maw,39.5,51 / 78
Kindred,39.4,65 / 100
Taliyah,36.2,17 / 30
Xin Zhao,35.9,28 / 50
Soraka,35.8,87 / 156
Lucian,34.5,100 / 190
Tahm Kench,29.9,23 / 54
