Champion name,Win rate(%),Wins / losses
Malphite,58.1,1819 / 1312
Illaoi,56.7,1036 / 791
Garen,55.2,107 / 87
Karma,54.7,10176 / 8435
Brand,54.2,676 / 571
Zac,53.7,4165 / 3592
Pyke,53.3,5580 / 4895
Malzahar,53.2,551 / 485
Karthus,53.0,8528 / 7553
Skarner,52.9,2434 / 2169
Udyr,52.8,5313 / 4749
Galio,52.8,2796 / 2503
Shen,52.7,2438 / 2185
Nunu,52.5,1045 / 944
Warwick,52.2,1080 / 987
Volibear,52.1,1209 / 1111
Aphelios,52.0,4346 / 4007
Rakan,51.9,6816 / 6317
Ashe,51.9,1918 / 1781
Dr. Mundo,51.8,1018 / 949
Sejuani,51.7,805 / 753
Zyra,51.7,290 / 271
Poppy,51.5,638 / 602
Alistar,51.2,1023 / 977
Senna,51.1,6808 / 6526
Sona,51.1,4020 / 3850
Graves,51.1,2841 / 2719
Trundle,50.9,501 / 484
Rammus,50.9,311 / 300
Hecarim,50.8,988 / 956
Lee Sin,50.6,1429 / 1396
Blitzcrank,50.6,1109 / 1084
Irelia,50.5,4167 / 4083
Urgot,50.5,352 / 345
Yasuo,50.4,3185 / 3131
Orianna,50.4,949 / 934
Nidalee,50.4,678 / 667
Ornn,50.3,1803 / 1782
Nautilus,50.2,1312 / 1300
Rek'Sai,50.1,681 / 678
Rumble,50.0,261 / 261
Thresh,49.9,1195 / 1200
Nasus,49.9,617 / 620
Yorick,49.9,339 / 340
Corki,49.9,185 / 186
Syndra,49.8,634 / 639
Ivern,49.7,1230 / 1244
Xayah,49.6,2670 / 2712
Bard,49.6,1843 / 1876
Gragas,49.5,283 / 289
Tryndamere,49.2,1586 / 1640
Nocturne,49.2,966 / 997
Ryze,49.2,856 / 884
Aurelion Sol,49.2,540 / 557
Singed,49.1,1683 / 1747
Caitlyn,49.1,1076 / 1114
Gnar,49.1,450 / 466
Kayle,49.1,282 / 292
Vi,49.1,186 / 193
Jinx,48.9,566 / 592
Leona,48.7,658 / 692
Rengar,48.7,95 / 100
Fiddlesticks,48.6,654 / 692
Zilean,48.5,594 / 631
Ahri,48.4,1216 / 1298
Janna,48.4,1108 / 1183
Draven,48.4,905 / 965
Mordekaiser,48.4,620 / 662
Renekton,48.3,247 / 264
Camille,48.1,1557 / 1677
Master Yi,48.1,1147 / 1239
Braum,48.1,1074 / 1160
Ziggs,48.1,211 / 228
Sion,48.0,565 / 612
Kai'Sa,47.8,683 / 746
Ekko,47.8,374 / 408
Wukong,47.7,621 / 682
Maokai,47.7,403 / 441
Tristana,47.6,428 / 472
Pantheon,47.5,747 / 827
Kassadin,47.5,480 / 530
Evelynn,47.2,538 / 601
Miss Fortune,47.0,1055 / 1189
Varus,47.0,735 / 828
Lucian,47.0,510 / 574
Katarina,46.9,297 / 336
Vel'Koz,46.9,287 / 325
Riven,46.7,923 / 1053
Amumu,46.4,242 / 279
Lux,46.4,154 / 178
Sett,46.3,974 / 1130
Neeko,46.3,174 / 202
Kalista,46.3,93 / 108
Elise,46.2,260 / 303
Fizz,46.1,182 / 213
Jarvan IV,46.0,437 / 512
Nami,45.8,473 / 560
Kog'Maw,45.8,352 / 416
Sylas,45.6,649 / 773
Jhin,45.5,291 / 349
Teemo,45.5,270 / 323
Tahm Kench,45.4,299 / 360
Anivia,45.3,555 / 670
Kindred,45.2,304 / 368
Vladimir,45.2,277 / 336
Swain,45.2,258 / 313
Kha'Zix,45.1,581 / 708
Kled,45.1,203 / 247
Aatrox,45.0,781 / 954
Kennen,45.0,658 / 803
LeBlanc,45.0,365 / 446
Zoe,44.8,457 / 563
Heimerdinger,44.8,274 / 337
Diana,44.8,128 / 158
Olaf,44.7,426 / 526
Shyvana,44.7,80 / 99
Ezreal,44.6,1303 / 1619
Cassiopeia,44.5,423 / 528
Jayce,44.5,304 / 379
Yuumi,44.3,1144 / 1441
Shaco,44.2,269 / 339
Lulu,44.1,250 / 317
Cho'Gath,44.1,215 / 272
Jax,43.9,150 / 192
Xerath,43.4,1233 / 1609
Twitch,43.0,315 / 417
Morgana,42.9,146 / 194
Zed,42.8,335 / 447
Darius,42.6,386 / 520
Qiyana,42.5,159 / 215
Gangplank,42.4,433 / 588
Sivir,42.3,234 / 319
Fiora,42.2,503 / 688
Akali,42.0,728 / 1006
Vayne,42.0,704 / 973
Veigar,41.9,494 / 685
Talon,41.9,328 / 454
Annie,41.9,216 / 299
Quinn,41.7,229 / 320
Soraka,41.7,143 / 200
Viktor,41.7,110 / 154
Azir,41.6,379 / 531
Xin Zhao,41.5,163 / 230
Twisted Fate,39.8,217 / 328
Lissandra,36.0,68 / 121
Taliyah,35.4,79 / 144
Taric,34.3,757 / 1447
