Champion name,Win rate(%),Wins / losses
Morgana,60.3,79 / 52
Yorick,59.2,45 / 31
Xerath,56.8,526 / 400
Malphite,55.9,1818 / 1433
Nunu,55.1,459 / 374
Lee Sin,55.0,440 / 360
Jayce,54.7,93 / 77
Ekko,54.4,191 / 160
Volibear,54.3,322 / 271
Poppy,53.5,276 / 240
Skarner,53.4,944 / 825
Corki,53.4,31 / 27
Zac,52.9,1610 / 1435
Shen,52.8,1012 / 904
Jarvan IV,52.8,121 / 108
Heimerdinger,52.8,56 / 50
Senna,52.7,1729 / 1553
Pyke,52.5,1983 / 1793
Aphelios,52.4,1496 / 1360
Brand,52.4,308 / 280
Illaoi,52.3,612 / 559
Rakan,52.2,1741 / 1592
Rumble,52.2,106 / 97
Riven,52.1,351 / 323
Talon,52.1,63 / 58
Hecarim,52.0,316 / 292
Sivir,52.0,64 / 59
Nidalee,51.9,584 / 542
Sona,51.8,792 / 738
Urgot,51.6,331 / 310
Warwick,51.3,224 / 213
Aurelion Sol,51.3,82 / 78
Galio,51.2,1682 / 1600
Karthus,51.1,2034 / 1948
Rek'Sai,51.1,245 / 234
Miss Fortune,51.0,443 / 425
Kassadin,51.0,156 / 150
Syndra,50.8,158 / 153
Viktor,50.8,97 / 94
Vel'Koz,50.8,64 / 62
Sion,50.7,238 / 231
Twisted Fate,50.7,68 / 66
Karma,50.6,1750 / 1708
Lissandra,50.6,39 / 38
Amumu,50.5,149 / 146
Udyr,50.4,1330 / 1311
Irelia,50.2,1109 / 1100
Ahri,50.2,321 / 318
Nami,50.2,109 / 108
Dr. Mundo,50.1,289 / 288
Trundle,50.1,189 / 188
Nautilus,50.0,512 / 513
Pantheon,50.0,199 / 199
Jhin,50.0,115 / 115
Rammus,50.0,92 / 92
Blitzcrank,49.7,344 / 348
Orianna,49.6,370 / 376
Caitlyn,49.5,522 / 532
Ryze,49.5,278 / 284
Malzahar,49.3,221 / 227
Ornn,49.2,492 / 508
Swain,49.2,58 / 60
Zilean,49.1,212 / 220
Fiddlesticks,49.0,229 / 238
Aatrox,49.0,174 / 181
Anivia,49.0,96 / 100
Ashe,48.9,506 / 528
Janna,48.9,353 / 369
Vladimir,48.9,66 / 69
Quinn,48.8,61 / 64
Darius,48.6,123 / 130
Graves,48.2,751 / 807
Xayah,48.2,667 / 717
Tryndamere,48.1,392 / 423
Vi,48.1,50 / 54
Sejuani,48.0,401 / 434
Mordekaiser,48.0,170 / 184
Sylas,48.0,165 / 179
Rengar,48.0,121 / 131
Renekton,48.0,85 / 92
Leona,47.9,194 / 211
Maokai,47.7,126 / 138
Elise,47.6,39 / 43
Thresh,47.5,442 / 489
Bard,47.5,395 / 437
Ezreal,47.5,282 / 312
Garen,47.3,44 / 49
Ivern,47.2,337 / 377
Alistar,47.1,211 / 237
Zyra,47.1,66 / 74
Veigar,47.0,254 / 286
Evelynn,46.9,194 / 220
Wukong,46.9,143 / 162
Braum,46.8,290 / 329
Sett,46.6,291 / 334
Kai'Sa,46.5,133 / 153
Gragas,46.5,33 / 38
Yuumi,46.3,429 / 498
Yasuo,46.2,641 / 747
Taric,46.0,275 / 323
Varus,45.9,198 / 233
Draven,45.9,186 / 219
Kayle,45.8,27 / 32
Singed,45.6,382 / 455
Zed,45.6,108 / 129
Fizz,45.6,36 / 43
Ziggs,45.6,36 / 43
Cho'Gath,45.6,36 / 43
Kennen,45.5,115 / 138
Akali,45.4,177 / 213
LeBlanc,45.4,83 / 100
Nasus,45.2,179 / 217
Neeko,45.2,109 / 132
Fiora,45.1,194 / 236
Jinx,45.0,199 / 243
Lux,45.0,49 / 60
Katarina,44.7,71 / 88
Kled,44.6,54 / 67
Kalista,44.5,69 / 86
Cassiopeia,44.5,69 / 86
Zoe,44.4,180 / 225
Gnar,44.4,107 / 134
Camille,44.0,325 / 414
Shaco,44.0,62 / 79
Qiyana,43.9,43 / 55
Vayne,43.6,252 / 326
Teemo,43.6,75 / 97
Lulu,43.5,77 / 100
Kha'Zix,43.4,135 / 176
Annie,43.4,98 / 128
Azir,43.3,179 / 234
Gangplank,43.1,87 / 115
Master Yi,42.9,252 / 335
Shyvana,42.6,49 / 66
Jax,42.2,43 / 59
Tristana,42.0,115 / 159
Kog'Maw,41.7,45 / 63
Twitch,41.1,78 / 112
Kindred,41.0,59 / 85
Nocturne,40.6,140 / 205
Olaf,40.4,110 / 162
Xin Zhao,38.8,26 / 41
Diana,37.7,43 / 71
Lucian,35.4,92 / 168
Taliyah,35.3,12 / 22
Soraka,33.3,68 / 136
Tahm Kench,31.9,22 / 47
