Champion name,Win rate(%),Wins / losses
Malphite,57.6,1324 / 973
Illaoi,57.0,839 / 632
Garen,55.4,93 / 75
Brand,55.2,567 / 461
Karma,54.8,9187 / 7572
Zac,54.0,3813 / 3253
Pyke,53.4,5061 / 4419
Malzahar,53.4,489 / 427
Skarner,53.2,2205 / 1941
Nunu,53.2,928 / 818
Karthus,52.9,7576 / 6757
Udyr,52.8,4818 / 4313
Galio,52.6,2307 / 2079
Shen,52.6,2137 / 1929
Warwick,52.2,991 / 908
Poppy,52.2,583 / 533
Rakan,52.1,6242 / 5750
Aphelios,52.1,3974 / 3654
Volibear,52.0,1126 / 1038
Alistar,51.8,916 / 851
Sejuani,51.8,691 / 643
Sona,51.4,3666 / 3463
Ashe,51.4,1699 / 1604
Senna,51.1,6164 / 5887
Hecarim,51.1,893 / 853
Rammus,51.1,268 / 256
Zyra,51.1,241 / 231
Syndra,50.9,594 / 573
Dr. Mundo,50.8,868 / 839
Graves,50.7,2573 / 2499
Lee Sin,50.7,1304 / 1267
Irelia,50.6,3804 / 3720
Trundle,50.6,422 / 412
Yasuo,50.5,2933 / 2876
Orianna,50.5,858 / 841
Ornn,50.4,1602 / 1575
Nidalee,50.4,593 / 584
Blitzcrank,50.3,1008 / 995
Rek'Sai,50.3,621 / 614
Vi,50.3,171 / 169
Thresh,50.2,1097 / 1087
Rumble,50.2,225 / 223
Caitlyn,50.1,987 / 982
Nasus,50.0,563 / 563
Nautilus,49.9,1146 / 1152
Yorick,49.9,302 / 303
Gragas,49.9,275 / 276
Ivern,49.7,1113 / 1128
Xayah,49.6,2420 / 2458
Bard,49.6,1692 / 1722
Aurelion Sol,49.4,514 / 526
Corki,49.4,171 / 175
Nocturne,49.3,864 / 887
Singed,49.2,1545 / 1594
Ryze,49.1,780 / 808
Kayle,49.1,274 / 284
Janna,49.0,1026 / 1070
Sion,49.0,510 / 531
Urgot,49.0,283 / 294
Jinx,48.9,504 / 527
Tryndamere,48.8,1392 / 1458
Ahri,48.8,1136 / 1191
Fiddlesticks,48.8,604 / 634
Draven,48.7,842 / 886
Leona,48.7,598 / 630
Mordekaiser,48.4,560 / 597
Gnar,48.4,398 / 424
Master Yi,48.3,1053 / 1129
Camille,48.1,1396 / 1509
Renekton,48.1,220 / 237
Ziggs,48.1,195 / 210
Amumu,48.0,225 / 244
Wukong,47.7,566 / 620
Zilean,47.7,516 / 565
Kassadin,47.7,439 / 481
Tristana,47.7,386 / 423
Vel'Koz,47.6,263 / 290
Braum,47.3,952 / 1059
Jarvan IV,47.3,399 / 445
Ekko,47.3,339 / 378
Maokai,47.2,362 / 405
Pantheon,47.1,669 / 751
Elise,47.1,244 / 274
Miss Fortune,47.0,985 / 1110
Lucian,47.0,460 / 519
Kai'Sa,46.9,618 / 701
Katarina,46.9,265 / 300
Riven,46.8,854 / 972
Lux,46.7,140 / 160
Kog'Maw,46.5,327 / 376
Evelynn,46.4,474 / 548
Teemo,46.4,255 / 294
Fizz,46.3,169 / 196
Varus,46.2,617 / 718
Nami,46.0,449 / 528
Anivia,45.8,501 / 592
Kindred,45.8,289 / 342
Kalista,45.8,81 / 96
Sett,45.7,853 / 1015
LeBlanc,45.7,310 / 368
Rengar,45.7,63 / 75
Kennen,45.4,621 / 746
Sylas,45.4,588 / 706
Tahm Kench,45.4,273 / 328
Vladimir,45.3,254 / 307
Neeko,45.3,156 / 188
Olaf,45.2,387 / 469
Jhin,45.2,258 / 313
Heimerdinger,45.2,235 / 285
Diana,45.1,116 / 141
Yuumi,44.9,1038 / 1273
Aatrox,44.9,724 / 888
Kha'Zix,44.9,533 / 654
Zoe,44.9,417 / 511
Jayce,44.8,291 / 358
Shyvana,44.8,77 / 95
Ezreal,44.5,1208 / 1505
Swain,44.5,240 / 299
Shaco,44.4,249 / 312
Kled,44.4,175 / 219
Cassiopeia,44.3,381 / 480
Cho'Gath,44.3,202 / 254
Jax,43.9,138 / 176
Xerath,43.3,1153 / 1511
Gangplank,43.3,397 / 519
Xin Zhao,43.1,157 / 207
Zed,42.9,304 / 405
Sivir,42.9,217 / 289
Soraka,42.9,126 / 168
Twitch,42.6,285 / 384
Lulu,42.5,217 / 294
Darius,42.4,346 / 471
Viktor,42.4,104 / 141
Akali,42.2,673 / 921
Talon,42.2,306 / 419
Annie,42.2,196 / 268
Morgana,42.2,125 / 171
Azir,42.1,363 / 500
Vayne,41.9,638 / 885
Fiora,41.8,455 / 633
Veigar,41.7,450 / 629
Quinn,41.6,211 / 296
Qiyana,40.6,138 / 202
Twisted Fate,40.0,199 / 298
Lissandra,36.8,68 / 117
Taliyah,35.1,73 / 135
Taric,32.9,649 / 1321
