Champion name,Win rate(%),Wins / losses
Malphite,57.9,1703 / 1237
Illaoi,56.6,988 / 757
Garen,55.7,107 / 85
Karma,54.7,9949 / 8254
Brand,54.3,656 / 553
Zac,53.7,4084 / 3522
Malzahar,53.6,542 / 470
Pyke,53.3,5471 / 4796
Karthus,53.1,8335 / 7376
Skarner,53.0,2401 / 2128
Udyr,52.8,5205 / 4650
Galio,52.7,2696 / 2421
Shen,52.7,2373 / 2127
Nunu,52.5,1018 / 922
Aphelios,52.1,4282 / 3931
Volibear,52.1,1193 / 1095
Warwick,52.1,1059 / 973
Zyra,52.0,283 / 261
Rakan,51.9,6695 / 6198
Ashe,51.7,1865 / 1742
Sejuani,51.7,787 / 736
Poppy,51.7,627 / 585
Dr. Mundo,51.6,977 / 917
Trundle,51.3,485 / 460
Sona,51.1,3944 / 3779
Alistar,51.1,1002 / 957
Rammus,51.1,305 / 292
Graves,51.0,2780 / 2666
Senna,50.9,6657 / 6410
Hecarim,50.7,966 / 940
Lee Sin,50.6,1402 / 1369
Irelia,50.5,4097 / 4016
Yasuo,50.5,3138 / 3078
Nautilus,50.5,1278 / 1255
Blitzcrank,50.5,1091 / 1070
Nidalee,50.5,667 / 654
Orianna,50.4,931 / 916
Syndra,50.4,630 / 619
Rek'Sai,50.3,667 / 660
Ornn,50.1,1757 / 1750
Nasus,50.1,609 / 606
Urgot,50.1,337 / 336
Corki,50.0,183 / 183
Ivern,49.8,1205 / 1217
Yorick,49.8,330 / 332
Xayah,49.7,2616 / 2652
Thresh,49.7,1167 / 1179
Rumble,49.6,252 / 256
Vi,49.6,186 / 189
Bard,49.5,1810 / 1846
Aurelion Sol,49.5,535 / 546
Gragas,49.5,279 / 285
Caitlyn,49.4,1060 / 1085
Nocturne,49.3,943 / 970
Ryze,49.3,836 / 861
Singed,49.1,1654 / 1716
Gnar,49.1,439 / 455
Kayle,49.1,280 / 290
Tryndamere,49.0,1540 / 1604
Leona,48.7,638 / 673
Jinx,48.7,550 / 580
Fiddlesticks,48.6,643 / 681
Ahri,48.5,1201 / 1275
Camille,48.4,1530 / 1634
Janna,48.4,1093 / 1163
Draven,48.4,894 / 955
Mordekaiser,48.2,606 / 651
Rengar,48.2,92 / 99
Master Yi,48.1,1122 / 1210
Braum,48.0,1047 / 1134
Zilean,48.0,576 / 624
Sion,48.0,554 / 599
Wukong,47.9,612 / 666
Maokai,47.8,394 / 431
Ekko,47.8,364 / 398
Renekton,47.7,237 / 260
Ziggs,47.7,205 / 225
Kai'Sa,47.6,670 / 737
Tristana,47.5,421 / 465
Pantheon,47.4,731 / 811
Kassadin,47.3,465 / 518
Vel'Koz,47.3,284 / 317
Evelynn,47.2,529 / 591
Katarina,47.2,293 / 328
Miss Fortune,47.0,1041 / 1175
Varus,46.9,711 / 805
Lucian,46.9,500 / 565
Riven,46.8,914 / 1037
Lux,46.8,152 / 173
Jarvan IV,46.5,428 / 493
Amumu,46.5,236 / 272
Neeko,46.5,171 / 197
Fizz,46.4,180 / 208
Elise,46.2,257 / 299
Sett,46.1,949 / 1110
Nami,45.9,468 / 551
Kog'Maw,45.7,347 / 412
Teemo,45.7,268 / 318
Kalista,45.7,90 / 107
Kindred,45.6,304 / 363
Sylas,45.5,636 / 761
Anivia,45.5,546 / 653
Jhin,45.5,284 / 340
Vladimir,45.5,275 / 330
Kha'Zix,45.4,573 / 690
Kennen,45.3,650 / 786
Tahm Kench,45.2,293 / 355
Swain,45.2,253 / 307
Aatrox,45.1,768 / 936
Ezreal,44.9,1289 / 1582
Zoe,44.9,449 / 552
LeBlanc,44.8,352 / 434
Diana,44.8,126 / 155
Cassiopeia,44.7,419 / 519
Olaf,44.7,418 / 518
Kled,44.7,198 / 245
Shyvana,44.7,80 / 99
Heimerdinger,44.6,261 / 324
Jayce,44.5,300 / 374
Shaco,44.3,264 / 332
Yuumi,44.2,1121 / 1415
Cho'Gath,44.2,212 / 268
Jax,44.0,148 / 188
Lulu,43.8,245 / 315
Xerath,43.5,1226 / 1591
Zed,43.0,330 / 438
Twitch,43.0,309 / 409
Darius,42.7,380 / 509
Qiyana,42.7,157 / 211
Gangplank,42.6,427 / 575
Sivir,42.6,233 / 314
Morgana,42.6,140 / 189
Akali,42.1,717 / 988
Vayne,42.1,696 / 957
Soraka,42.1,142 / 195
Veigar,42.0,488 / 673
Fiora,42.0,486 / 671
Annie,41.9,215 / 298
Viktor,41.9,108 / 150
Azir,41.8,375 / 523
Quinn,41.7,228 / 319
Xin Zhao,41.7,163 / 228
Talon,41.6,319 / 447
Twisted Fate,39.6,213 / 325
Lissandra,36.0,68 / 121
Taliyah,35.2,77 / 142
Taric,34.3,742 / 1424
