Champion name,Win rate(%),Wins / losses
Shyvana,62.5,10 / 6
Nami,59.3,54 / 37
Nidalee,57.4,224 / 166
Ziggs,57.1,20 / 15
Corki,57.1,12 / 9
Ekko,56.9,82 / 62
Lee Sin,56.8,189 / 144
Talon,55.9,33 / 26
Zac,55.7,702 / 559
Morgana,55.6,20 / 16
Malphite,55.3,701 / 567
Aatrox,55.3,94 / 76
Pyke,54.8,860 / 708
Lissandra,54.8,17 / 14
Jarvan IV,54.6,59 / 49
Rumble,54.3,50 / 42
Skarner,54.2,415 / 351
Xerath,54.2,136 / 115
Hecarim,54.1,133 / 113
Jhin,54.0,47 / 40
Nunu,53.8,190 / 163
Quinn,53.6,15 / 13
Senna,53.4,807 / 704
Aphelios,53.3,719 / 629
Twisted Fate,53.1,43 / 38
Shen,53.0,427 / 378
Nautilus,53.0,235 / 208
Rakan,52.9,804 / 717
Urgot,52.8,105 / 94
Miss Fortune,52.4,216 / 196
Galio,52.2,731 / 670
Sivir,52.1,25 / 23
Illaoi,52.0,296 / 273
Jinx,52.0,89 / 82
Poppy,51.9,112 / 104
Blitzcrank,51.7,164 / 153
Trundle,51.7,89 / 83
Ryze,51.4,129 / 122
Amumu,51.4,71 / 67
Yorick,51.4,19 / 18
Rammus,51.3,39 / 37
Riven,51.2,151 / 144
Kha'Zix,51.0,78 / 75
Caitlyn,50.8,243 / 235
Brand,50.8,152 / 147
Graves,50.6,377 / 368
Orianna,50.6,181 / 177
Udyr,50.5,647 / 633
Sion,50.5,95 / 93
Sona,50.4,326 / 321
Karthus,50.3,906 / 894
Tryndamere,50.2,215 / 213
Sett,50.2,147 / 146
Malzahar,50.0,84 / 84
Nasus,50.0,76 / 76
Vel'Koz,50.0,31 / 31
Kai'Sa,49.7,81 / 82
Syndra,49.6,70 / 71
Kassadin,49.6,65 / 66
Bard,49.5,196 / 200
Sylas,49.3,75 / 77
Leona,49.1,105 / 109
Karma,49.0,785 / 817
Zilean,48.9,93 / 97
Heimerdinger,48.9,22 / 23
Irelia,48.7,496 / 522
Yasuo,48.7,338 / 356
Ornn,48.7,233 / 245
Rek'Sai,48.7,97 / 102
Qiyana,48.6,17 / 18
Anivia,48.5,50 / 53
Warwick,48.3,97 / 104
Maokai,48.2,54 / 58
Dr. Mundo,48.0,109 / 118
Darius,48.0,49 / 53
Garen,47.9,23 / 25
Thresh,47.8,200 / 218
Aurelion Sol,47.8,33 / 36
Singed,47.7,188 / 206
Volibear,47.7,95 / 104
Draven,47.7,94 / 103
Zed,47.6,50 / 55
Ahri,47.4,137 / 152
Akali,47.2,84 / 94
Jayce,47.2,25 / 28
Sejuani,47.1,179 / 201
Xayah,47.0,309 / 348
Ivern,47.0,165 / 186
Yuumi,46.9,218 / 247
Veigar,46.8,102 / 116
Jax,46.8,22 / 25
Alistar,46.6,123 / 141
Mordekaiser,46.6,76 / 87
Nocturne,46.5,80 / 92
Ashe,46.4,228 / 263
Viktor,46.4,26 / 30
Evelynn,46.3,95 / 110
Pantheon,46.3,82 / 95
Kayle,46.2,24 / 28
Janna,46.0,151 / 177
Swain,46.0,23 / 27
Ezreal,45.9,147 / 173
Fiddlesticks,45.5,87 / 104
Varus,45.4,104 / 125
Kennen,45.2,57 / 69
Lux,45.2,19 / 23
Rengar,45.1,32 / 39
Wukong,44.9,62 / 76
Renekton,44.9,35 / 43
Vladimir,44.8,30 / 37
Annie,44.7,38 / 47
Zoe,44.6,91 / 113
Vayne,44.3,140 / 176
Gragas,44.1,15 / 19
Azir,44.0,102 / 130
Neeko,43.9,50 / 64
Teemo,43.4,56 / 73
Kindred,43.2,32 / 42
Taric,43.0,126 / 167
Camille,42.9,151 / 201
Fiora,42.9,93 / 124
Taliyah,42.9,6 / 8
Lulu,42.5,34 / 46
Twitch,42.4,36 / 49
Katarina,42.0,34 / 47
Braum,41.8,114 / 159
Gangplank,41.8,46 / 64
Zyra,41.7,30 / 42
Lucian,41.3,64 / 91
Gnar,40.7,50 / 73
Xin Zhao,40.6,13 / 19
Elise,40.5,17 / 25
Master Yi,40.4,105 / 155
Olaf,40.0,52 / 78
Vi,40.0,20 / 30
Tristana,39.6,55 / 84
LeBlanc,39.6,42 / 64
Fizz,39.5,17 / 26
Kalista,39.4,28 / 43
Kled,39.1,25 / 39
Cho'Gath,37.5,12 / 20
Kog'Maw,37.3,19 / 32
Diana,36.7,11 / 19
Cassiopeia,36.0,27 / 48
Shaco,34.4,21 / 40
Soraka,30.8,37 / 83
Tahm Kench,27.3,12 / 32
