Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Healslut,Diamond I - 21 LP,66.2,215 / 110,roysiggi
#2,ADC,Pokimane,Diamond III - 99 LP,60.9,386 / 248,Simp
#3,ADC,Rem-chan,Diamond III - 0 LP,65.3,343 / 182,Kuurys
#4,Top,WoodenInternet,Diamond IV - 97 LP,64.6,204 / 112,TheShruik2
#5,Mid,Factor,Diamond IV - 86 LP,62.1,264 / 161,thefactor7
#6,Jungle,Canyon,Diamond IV - 80 LP,62.9,387 / 228,YamatoCannon
#7,Support,unicornpetpetuwu,Diamond IV - 49 LP,53.9,542 / 463,GamerGirls
#8,ADC,Uzi,Diamond IV - 46 LP,59.3,480 / 329,RNGFirefox
#9,Top,Kawax,Diamond IV - 12 LP,59.4,296 / 202,Wormy -iwtd-
#10,Top,Amouranth,Diamond IV - 12 LP,54.1,497 / 421,Simp
#11,Support,Layzrone,Platinum I - 92 LP,57.7,371 / 272,Wormy -iwtd-
#12,Support,Truth,Platinum I - 92 LP,52.4,481 / 437,Player2225
#13,Jungle,Mlxg,Platinum I - 92 LP,55.0,475 / 388,RNGFirefox
#14,Top,Copyright,Platinum I - 79 LP,58.7,266 / 187,SimonzeMK
#15,Top,Funn1k,Platinum I - 74 LP,48.5,513 / 544,NAVI
#16,Top,Nauth3r,Platinum I - 71 LP,58.1,279 / 201,Nauth3r_nioMe
#17,Top,Letme,Platinum I - 66 LP,53.4,446 / 389,RNGFirefox
#18,Top,DoinB,Platinum I - 63 LP,60.6,351 / 228,LordArtos
#19,ADC,🔫,Platinum I - 62 LP,58.3,422 / 302,Phost
#20,Support,BeryL,Platinum I - 58 LP,56.5,362 / 279,YamatoCannon
#21,ADC,Ghost,Platinum I - 54 LP,53.7,372 / 321,YamatoCannon
#22,Mid,Chovy,Platinum I - 35 LP,57.5,498 / 368,TheStriker9
#23,Mid,Drone,Platinum I - 34 LP,63.6,168 / 96,verzsen
#24,Jungle,Liability,Platinum I - 30 LP,57.7,305 / 224,Ocean
#25,Mid,Ciri,Platinum I - 27 LP,60.6,261 / 170,warmi024
#26,Jungle,TarzanFaker,Platinum I - 26 LP,57.2,414 / 310,Phost
#27,Mid,Xiaohu,Platinum I - 20 LP,54.4,466 / 390,RNGFirefox
#28,Mid,ShowStopper,Platinum I - 17 LP,54.2,397 / 336,Player2225
#29,Support,😍,Platinum I - 16 LP,52.3,436 / 398,Phost
#30,Jungle,Methodz,Platinum I - 10 LP,56.1,592 / 463,Trindor
#31,Top,Khalysto,Platinum I - 3 LP,61.1,196 / 125,verzsen
#32,ADC,Yu Shuang,Platinum I - 3 LP,55.9,414 / 327,LPLAhri
#33,Mid,Cringe player,Platinum I - 1 LP,58.9,405 / 283,roysiggi
#34,Jungle,Yellow,Platinum I - 0 LP,48.6,447 / 473,PowerRangers
#35,Support,Kirsche,Platinum II - 98 LP,52.7,562 / 504,Trindor
#36,ADC,yasuomain420,Platinum II - 97 LP,66.0,221 / 114,tghammer136
#37,Jungle,life is pain ,Platinum II - 94 LP,60.7,239 / 155,GrilledCheese420
#38,Support,Genos,Platinum II - 93 LP,52.1,444 / 408,OnePunch
#39,Jungle,Prowl,Platinum II - 91 LP,61.5,158 / 99,Deilor
#40,Top,SmackyB,Platinum II - 90 LP,49.7,447 / 453,Byumbi
#41,Support,Sancho,Platinum II - 86 LP,53.2,458 / 403,Mac
#42,Mid,Zer,Platinum II - 85 LP,70.2,139 / 59,cmoney847
#43,Jungle,Tarzaning,Platinum II - 85 LP,54.6,482 / 401,Player2225
#44,Top,SiphoningStrike,Platinum II - 83 LP,58.3,256 / 183,Dehkari
#45,Support,Keria,Platinum II - 82 LP,54.5,465 / 388,TheStriker9
#46,ADC,Macky,Platinum II - 82 LP,56.2,450 / 351,Mac
#47,ADC,Hanus,Platinum II - 76 LP,57.1,336 / 252,Mollybelle
#48,ADC,Saitama,Platinum II - 74 LP,55.6,473 / 377,OnePunch
#49,Top,GuppyMilk,Platinum II - 74 LP,65.8,121 / 63,gespenst
#50,Mid,Piols,Platinum II - 67 LP,66.2,237 / 121,Piols
#51,Mid,Redox,Platinum II - 66 LP,51.8,430 / 400,Anonymous
#52,Jungle,Kong,Platinum II - 66 LP,63.8,206 / 117,YungYiga
#53,ADC,MichaelReeves,Platinum II - 63 LP,47.2,429 / 479,OfflineTV
#54,Mid,Zer0,Platinum II - 60 LP,55.5,511 / 410,Trindor
#55,Support,Artos,Platinum II - 60 LP,52.9,426 / 380,Anonymous
#56,Support,demo5_NZ69YRha,Platinum II - 55 LP,61.2,307 / 195,demouserNZ69YRha
#57,Top,1adrianaries1,Platinum II - 55 LP,48.9,459 / 479,Tyler1
#58,Jungle,Cuzz,Platinum II - 55 LP,55.2,396 / 321,Kim
#59,Jungle,demo2_DtwIBuy3,Platinum II - 53 LP,60.2,373 / 247,demouserDtwIBuy3
#60,Top,MJay,Platinum II - 53 LP,54.5,535 / 447,Tangil
#61,Support,Lambo Bambo,Platinum II - 51 LP,52.8,431 / 386,Byumbi
#62,Jungle,Pyosik,Platinum II - 50 LP,57.4,422 / 313,TheStriker9
#63,Support,Ming,Platinum II - 50 LP,48.3,492 / 527,RNGFirefox
#64,ADC,Stan,Platinum II - 49 LP,54.9,419 / 344,SouthPark
#65,Mid,Red,Platinum II - 49 LP,48.5,475 / 504,PowerRangers
#66,Top,demo1_zlR6JhLQ,Platinum II - 43 LP,64.2,292 / 163,demouserzlR6JhLQ
#67,Jungle,JayPL,Platinum II - 42 LP,57.1,210 / 158,grifblof
#68,Mid,LeSnek,Platinum II - 41 LP,50.3,552 / 545,LS
#69,Mid,Kuury test 3,Platinum II - 41 LP,51.9,435 / 403,Kuury test
