Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Cho'Gath,2772,2208,0,0,510,388,1925,1212,0,0
Xayah,0,0,0,0,0,0,2501,2210,0,0
Twitch,0,0,0,0,0,0,1549,1386,0,0
Jinx,0,0,0,0,0,0,1553,1489,0,0
Kog'Maw,0,0,0,0,0,0,493,365,0,0
Ahri,149,111,0,0,2428,2073,1279,1015,0,0
Kalista,0,0,0,0,0,0,94,70,0,0
Ezreal,0,0,0,0,214,181,266,249,0,0
Caitlyn,0,0,0,0,0,0,1122,980,0,0
Senna,156,91,0,0,2015,1385,2458,1883,796,560
Lulu,1213,730,0,0,4,9,0,0,1321,1035
Sona,824,559,0,0,0,0,7,8,0,0
Yone,127,71,0,0,952,875,74,68,0,0
Camille,2189,2083,0,0,106,69,0,0,0,0
Yasuo,488,419,0,0,2124,1886,248,280,0,0
Aurelion Sol,0,0,0,0,1156,857,0,0,0,0
Qiyana,182,188,1,0,678,553,0,0,0,0
Nidalee,0,0,108,91,498,433,0,0,0,0
Orianna,0,0,0,0,48,20,0,0,0,0
Kennen,275,292,0,0,41,20,0,0,0,0
Zoe,0,0,0,0,6,6,0,0,0,0
Xerath,0,0,0,0,1,5,3,1,0,0
Jarvan IV,185,155,4375,3237,2004,1644,0,0,58,35
Nunu,0,0,638,702,0,0,0,0,83,91
Vi,60,71,146,135,0,0,0,0,0,0
Rakan,0,0,482,410,0,0,0,0,5121,4334
Pyke,0,0,230,154,137,112,0,0,5077,4530
Poppy,122,144,279,227,0,0,0,0,91,71
Sejuani,48,50,2623,2200,0,0,0,0,130,149
Morgana,0,0,0,0,0,0,0,0,147,134
Thresh,0,0,0,0,0,0,0,0,323,293
Varus,32,32,0,0,0,0,0,0,8,14
Ivern,0,0,7012,5361,0,0,0,0,0,0
Nautilus,0,0,5476,4434,0,0,0,0,1387,1074
Evelynn,0,0,275,308,0,0,0,0,0,0
Maokai,463,423,3961,3635,59,81,0,0,61,57
Sett,1630,1493,55,43,186,185,0,0,850,643
Blitzcrank,0,0,0,0,0,0,0,0,115,139
Galio,536,450,0,0,1632,1284,0,0,5,7
Lillia,235,176,32,35,697,529,0,0,0,0
Kai'Sa,0,0,0,0,8,15,937,847,0,0
Zac,0,0,247,291,0,0,0,0,0,0
Volibear,705,618,1335,1345,0,0,0,0,0,0
Amumu,5,5,212,252,0,0,0,0,10,20
Warwick,0,0,136,163,0,0,0,0,0,0
