Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Cho'Gath,1907,1535,0,0,1242,980,912,561,0,0
Xayah,0,0,0,0,0,0,3827,3219,0,0
Twitch,0,0,0,0,0,0,1207,1072,0,0
Jinx,0,0,0,0,0,0,1563,1496,0,0
Kog'Maw,0,0,0,0,0,0,502,384,0,0
Kalista,0,0,0,0,0,0,94,70,0,0
Ezreal,0,0,0,0,190,167,281,281,0,0
Caitlyn,0,0,0,0,0,0,1033,920,0,0
Ahri,135,84,0,0,2083,1825,974,739,0,0
Senna,111,55,0,0,1551,1030,3097,2382,1122,816
Lulu,1179,665,0,0,17,21,0,0,961,768
Sona,710,451,0,0,0,0,7,8,11,12
Jarvan IV,159,131,3795,2869,2085,1715,0,0,41,26
Nunu,0,0,636,708,0,0,0,0,78,89
Vi,56,66,263,259,0,0,0,0,0,0
Aurelion Sol,0,0,0,0,1222,889,0,0,0,0
Qiyana,182,188,0,0,1662,1416,0,0,0,0
Nidalee,0,0,129,111,419,352,0,0,0,0
Zoe,0,0,0,0,6,6,0,0,0,0
Xerath,0,0,0,0,1,5,3,1,0,0
Rakan,0,0,694,655,0,0,0,0,5284,4523
Pyke,0,0,260,191,78,57,0,0,4835,4291
Poppy,122,144,111,99,0,0,0,0,91,71
Sejuani,48,50,1559,1406,0,0,0,0,126,140
Morgana,0,0,0,0,0,0,0,0,173,184
Thresh,0,0,0,0,0,0,0,0,307,279
Varus,32,32,0,0,0,0,16,34,8,14
Ivern,0,0,6732,5093,0,0,0,0,0,0
Nautilus,0,0,4832,4040,0,0,0,0,1187,913
Evelynn,0,0,218,256,0,0,0,0,0,0
Maokai,415,370,3691,3324,0,0,0,0,19,14
Blitzcrank,0,0,0,0,0,0,0,0,104,126
Aphelios,0,0,0,0,0,0,6161,5010,0,0
Singed,0,1,0,0,0,0,104,153,0,0
Kai'Sa,0,0,0,0,8,15,728,688,0,0
Galio,465,381,0,0,1594,1239,0,0,0,1
Lillia,216,155,393,423,864,727,0,0,0,0
Sett,467,437,208,204,124,146,2,1,555,393
Yasuo,433,356,0,0,1049,960,170,202,0,0
Ekko,211,172,30,31,2783,2546,28,33,0,0
Neeko,53,55,0,0,170,147,1523,1177,0,0
Ryze,788,643,0,0,969,809,0,0,0,0
Malphite,6,3,0,0,52,48,18,24,0,0
Volibear,649,577,652,669,0,0,0,0,0,0
Udyr,0,0,172,206,0,0,0,0,0,0
Tryndamere,33,28,129,93,202,196,0,0,0,0
Warwick,0,0,393,496,0,0,0,0,0,0
Irelia,83,84,0,0,78,84,0,0,0,0
Lissandra,20,47,0,0,0,0,0,0,0,0
Karma,216,184,0,0,266,197,109,103,29,31
Jayce,48,63,0,0,59,59,0,0,0,0
Kassadin,230,237,0,0,218,260,0,0,0,0
Cassiopeia,0,0,0,0,657,583,0,0,0,0
Bard,0,0,0,0,0,0,0,0,2008,1810
Leona,0,0,0,0,0,0,0,0,270,308
Zyra,0,0,0,0,0,0,0,0,0,1
Janna,0,0,0,0,331,315,0,0,812,685
Karthus,0,0,68,92,87,101,478,601,0,0
Camille,2100,1994,0,0,0,0,0,0,0,0
Renekton,2509,2107,382,466,18,5,0,0,0,0
Lucian,15,16,0,0,181,169,369,391,0,0
Zac,0,0,340,421,0,0,0,0,0,0
Amumu,5,5,206,249,0,0,0,0,10,20
Olaf,0,0,0,0,0,0,115,115,0,0
Braum,0,0,0,0,0,0,90,155,255,279
Fiora,98,67,0,0,163,145,0,0,0,0
Yone,8,10,22,32,709,671,0,0,0,0
Riven,69,70,0,0,316,261,0,0,0,0
Akali,0,0,0,0,172,150,0,0,0,0
Dr. Mundo,46,43,0,0,0,0,0,1,0,0
Azir,0,0,0,0,224,199,0,0,0,0
Rumble,0,0,58,63,186,182,0,0,0,0
Swain,396,339,0,0,273,231,40,45,0,0
Viktor,0,0,0,0,63,68,0,0,0,0
Sivir,0,0,0,0,0,0,183,180,0,0
Ashe,0,0,0,0,0,0,3,2,0,0
Draven,0,0,0,0,0,0,1045,951,0,0
Wukong,64,101,466,371,0,0,0,0,0,0
Pantheon,35,23,63,46,0,0,0,0,0,0
Kindred,0,0,2,1,0,0,112,105,0,0
Veigar,0,0,0,0,39,53,28,20,0,0
Nami,0,0,0,0,0,0,0,0,228,195
Alistar,0,0,38,45,0,0,0,0,169,184
Vayne,0,0,0,0,0,0,25,23,0,0
Hecarim,0,0,5,10,0,0,0,0,0,0
Nasus,66,71,0,0,0,0,0,0,0,0
Ornn,971,762,51,60,209,172,0,0,0,0
Aatrox,6,3,0,0,0,0,0,0,0,0
Shen,127,100,0,0,0,0,0,0,1,1
Kled,87,81,0,0,0,0,0,0,0,0
Tristana,0,0,0,0,0,0,251,231,0,0
LeBlanc,0,0,0,0,27,36,0,0,0,0
Rengar,0,0,0,0,11,26,0,0,0,0
Quinn,0,0,152,143,0,0,0,0,0,0
Kayn,0,0,469,470,0,0,0,0,0,0
Garen,797,719,0,0,168,103,14,15,0,0
Darius,39,57,0,0,0,0,0,0,0,0
Urgot,129,108,0,0,0,0,0,0,0,0
Ziggs,0,0,0,0,0,0,22,36,0,0
Gangplank,0,0,0,0,124,99,19,24,0,0
Kennen,77,99,0,0,0,0,0,0,0,0
Yuumi,43,49,0,0,0,0,0,0,203,201
Elise,0,0,87,83,0,0,0,0,0,0
Fizz,0,0,0,0,60,60,0,0,0,0
Skarner,0,0,52,59,0,0,0,0,0,0
Taric,0,0,0,0,0,0,0,0,8,11
Teemo,4,7,0,0,0,0,0,0,0,0
Kha'Zix,0,0,0,0,76,77,0,0,0,0
Shyvana,0,0,0,0,26,33,0,0,0,0
Corki,0,0,0,0,190,172,0,0,0,0
Sion,0,0,0,0,43,53,0,0,0,0
Soraka,0,0,0,0,0,0,0,0,221,143
Diana,0,0,0,0,1027,904,0,0,0,0
Talon,0,0,64,43,1,1,0,0,0,0
Gragas,0,0,0,0,5,5,0,0,0,0
Lee Sin,0,0,40,55,74,70,0,0,0,0
Vladimir,28,38,0,0,0,0,0,0,0,0
Twisted Fate,0,0,0,0,25,68,0,0,0,0
Malzahar,0,0,0,0,4,5,0,0,0,0
Syndra,0,0,0,0,19,21,0,0,0,0
Miss Fortune,0,0,0,0,0,0,22,22,0,0
Fiddlesticks,0,0,1,1,0,0,0,0,0,0
Graves,0,0,0,2,0,0,0,0,0,0
Brand,0,0,0,0,0,0,98,124,0,0
Rek'Sai,0,0,178,155,0,0,0,0,0,0
