Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Cho'Gath,2276,1831,0,0,465,341,1719,1088,0,0
Xayah,0,0,0,0,0,0,3771,3215,0,0
Twitch,0,0,0,0,0,0,1336,1187,0,0
Jinx,0,0,0,0,0,0,1403,1311,0,0
Kog'Maw,0,0,0,0,0,0,380,279,0,0
Kalista,0,0,0,0,0,0,94,70,0,0
Ezreal,0,0,0,0,197,178,262,246,0,0
Caitlyn,0,0,0,0,0,0,850,753,0,0
Ahri,145,98,0,0,2167,1882,1154,907,0,0
Senna,112,57,0,0,1797,1255,2668,2061,1671,1348
Lulu,1194,687,0,0,4,9,0,0,846,623
Sona,757,485,0,0,0,0,7,8,0,0
Yone,83,49,0,0,893,853,0,0,0,0
Camille,2370,2221,0,0,0,0,0,0,0,0
Yasuo,464,398,0,0,1950,1728,155,192,0,0
Aurelion Sol,0,0,0,0,1021,735,0,0,0,0
Qiyana,182,188,265,235,657,551,0,0,0,0
Nidalee,0,0,132,120,419,352,0,0,0,0
Kennen,220,229,0,0,25,9,0,0,0,0
Orianna,0,0,0,0,25,8,0,0,0,0
Zoe,0,0,0,0,6,6,0,0,0,0
Xerath,0,0,0,0,1,5,3,1,0,0
Jarvan IV,174,144,4117,3021,2321,1896,0,0,49,29
Nunu,0,0,615,677,0,0,0,0,83,91
Vi,56,69,167,166,0,0,0,0,0,0
Rakan,0,0,181,173,0,0,0,0,5205,4431
Pyke,0,0,226,152,78,57,0,0,5145,4573
Poppy,308,290,111,101,0,0,0,0,91,71
Sejuani,48,50,2425,2057,0,0,0,0,181,205
Morgana,0,0,0,0,0,0,0,0,251,243
Thresh,0,0,0,0,0,0,0,0,418,384
Varus,32,32,0,0,0,0,16,34,8,14
Ivern,0,0,6377,4774,0,0,0,0,0,0
Nautilus,0,0,5383,4400,0,0,0,0,1396,1082
Evelynn,0,0,215,256,0,0,0,0,0,0
Maokai,439,408,4085,3649,0,0,0,0,37,36
Sett,980,817,54,35,158,165,8,7,740,554
Blitzcrank,0,0,0,0,0,0,0,0,863,980
Aphelios,0,0,0,0,0,0,6262,5119,0,0
Neeko,53,55,0,0,180,166,1385,1054,0,0
Dr. Mundo,47,43,0,0,0,0,0,1,0,0
Galio,482,394,0,0,1632,1279,0,0,0,1
Lillia,227,165,536,566,929,785,0,0,0,0
Kai'Sa,0,0,0,0,8,15,827,754,0,0
Ekko,259,207,30,31,2956,2712,28,33,0,0
Ryze,1513,1294,0,0,768,660,0,0,0,0
Malphite,6,3,0,0,10,4,18,24,0,0
Irelia,83,85,0,0,78,84,0,0,0,0
Lissandra,20,47,0,0,0,0,0,0,0,0
Karma,224,193,0,0,292,201,0,0,1176,986
Jayce,50,65,0,0,193,203,0,0,0,0
Singed,0,1,0,0,0,0,104,153,0,0
Bard,0,0,0,0,0,0,0,0,2162,1967
Leona,0,0,0,0,0,0,0,0,282,325
Zyra,0,0,0,0,0,0,0,0,0,1
Renekton,2699,2308,382,466,18,5,0,0,0,0
Lucian,15,16,0,0,181,169,379,406,0,0
Zac,0,0,230,278,0,0,0,0,0,0
Volibear,676,594,1184,1175,0,0,0,0,0,0
Amumu,5,5,257,304,0,0,0,0,10,20
Warwick,0,0,206,252,0,0,0,0,0,0
Tryndamere,33,29,133,105,232,226,0,0,0,0
Fiora,104,74,0,0,197,175,0,0,0,0
Riven,69,70,0,0,325,270,0,0,0,0
Akali,0,0,0,0,172,151,0,0,0,0
Udyr,0,0,172,206,0,0,0,0,0,0
Janna,0,0,0,0,333,323,0,0,799,690
Karthus,0,0,68,92,88,101,646,847,0,0
Kassadin,240,254,0,0,246,297,0,0,0,0
Olaf,0,0,0,0,0,0,121,120,0,0
Braum,0,0,0,0,0,0,96,174,267,293
Cassiopeia,0,0,0,0,834,741,0,0,0,0
Sivir,0,0,0,0,0,0,1,9,0,0
Ashe,0,0,0,0,0,0,3,2,0,0
Draven,0,0,0,0,0,0,995,907,0,0
Azir,0,0,0,0,238,213,0,0,0,0
Rumble,0,0,59,66,186,182,0,0,0,0
Swain,397,340,0,0,295,254,40,45,0,0
Viktor,0,0,0,0,63,68,0,0,0,0
Pantheon,39,25,67,48,0,0,0,0,0,0
Wukong,71,111,516,417,0,0,0,0,0,0
Skarner,0,0,55,63,0,0,0,0,0,0
Kindred,0,0,2,1,0,0,112,105,0,0
Veigar,0,0,0,0,2,0,28,20,0,0
Vayne,0,0,0,0,0,0,45,36,0,0
Tristana,0,0,0,0,0,0,251,231,0,0
Alistar,0,0,11,18,0,0,0,0,213,225
Taric,0,0,0,0,0,0,0,0,7,11
Nasus,66,71,0,0,0,0,0,0,0,0
Garen,1792,1611,0,0,175,108,0,0,0,0
Ornn,1123,877,0,0,218,177,0,0,29,36
Kled,292,284,0,0,0,0,2,1,0,0
Yuumi,43,49,0,0,0,0,0,0,13,18
Corki,0,0,0,0,190,172,0,0,0,0
Sion,0,0,0,0,46,61,0,0,0,0
Nami,0,0,0,0,0,0,0,0,180,195
LeBlanc,0,0,0,0,63,75,0,0,0,0
Rengar,0,0,0,0,11,26,0,0,0,0
Aatrox,191,176,0,0,0,0,0,0,0,0
Shen,143,116,74,54,0,0,0,0,1,1
Fizz,0,0,0,0,60,60,0,0,0,0
Hecarim,0,0,5,10,0,0,0,0,0,0
Teemo,4,7,0,0,0,0,0,0,0,0
Vladimir,28,38,0,0,207,283,0,0,0,0
Ziggs,0,0,0,0,24,24,21,29,0,0
Gangplank,0,0,0,0,154,130,19,24,0,0
Darius,119,133,0,0,0,0,0,0,0,0
Urgot,140,114,0,0,0,0,0,0,0,0
Quinn,0,0,163,156,0,0,0,0,0,0
Kayn,0,0,134,150,0,0,0,0,0,0
Kayle,35,56,0,0,0,0,0,0,0,0
Miss Fortune,0,0,0,0,11,11,23,22,0,0
Graves,0,0,0,3,0,0,0,0,0,0
Fiddlesticks,0,0,1,1,0,0,0,0,0,0
Gragas,0,0,0,0,5,5,0,0,0,0
Kha'Zix,0,0,0,0,76,77,0,0,0,0
