Champion name,Win rate(%),Wins / losses
Pyke,54.8,90154 / 74452
Nautilus,53.8,80418 / 68972
Draven,52.9,25207 / 22482
Thresh,52.5,28633 / 25860
Sivir,52.1,9770 / 8972
Riven,51.8,16230 / 15120
Maokai,51.7,32460 / 30310
Senna,51.6,30187 / 28304
Amumu,51.6,6294 / 5897
Leona,51.5,12175 / 11476
Janna,51.5,11990 / 11278
Tryndamere,51.3,3484 / 3303
Lissandra,51.3,2425 / 2302
Shen,51.1,23676 / 22668
Poppy,51.1,21986 / 21080
Ezreal,51.1,21239 / 20361
Quinn,51.1,7644 / 7313
Vi,51.0,4442 / 4265
Aurelion Sol,50.9,11969 / 11534
Heimerdinger,50.9,7328 / 7075
Udyr,50.9,4638 / 4479
Sejuani,50.8,34620 / 33478
Ryze,50.7,12684 / 12312
Ziggs,50.6,3386 / 3310
Sett,50.5,43112 / 42300
Yasuo,50.5,19680 / 19257
Fiora,50.5,6648 / 6524
Anivia,50.5,2222 / 2178
Ivern,50.4,41508 / 40819
Warwick,50.4,8549 / 8413
Ekko,50.3,38776 / 38337
Ornn,50.3,21965 / 21666
LeBlanc,50.3,15007 / 14822
Xayah,50.2,25003 / 24832
Irelia,50.2,8768 / 8708
Fizz,50.2,8695 / 8610
Talon,50.2,6871 / 6813
Wukong,50.1,8876 / 8853
Evelynn,50.1,5208 / 5197
Viktor,50.1,3910 / 3894
Neeko,50.0,31283 / 31278
Cho'Gath,50.0,29309 / 29339
Qiyana,50.0,16103 / 16106
Akali,50.0,15683 / 15663
Kog'Maw,50.0,13763 / 13775
Galio,49.9,14151 / 14211
Jayce,49.9,4943 / 4968
Lucian,49.8,10834 / 10907
Jhin,49.8,7959 / 8025
Yuumi,49.8,7430 / 7482
Aphelios,49.7,31058 / 31495
Ahri,49.6,70450 / 71530
Renekton,49.6,48305 / 49108
Camille,49.6,16859 / 17122
Pantheon,49.6,14303 / 14519
Vayne,49.6,11719 / 11915
Yone,49.6,10629 / 10819
Miss Fortune,49.6,7747 / 7875
Azir,49.6,5032 / 5114
Karthus,49.5,34629 / 35368
Nunu,49.5,21666 / 22134
Cassiopeia,49.5,7243 / 7386
Braum,49.4,7028 / 7189
Varus,49.4,6558 / 6717
Syndra,49.3,4459 / 4583
Rumble,49.3,2594 / 2663
Xerath,49.3,2393 / 2461
Kassadin,49.2,13780 / 14220
Caitlyn,49.2,13267 / 13694
Katarina,49.2,6845 / 7055
Rammus,49.2,6368 / 6571
Bard,49.1,37719 / 39108
Malphite,49.1,5604 / 5803
Taric,49.1,1922 / 1992
Illaoi,49.1,680 / 706
Kai'Sa,49.0,16990 / 17676
Volibear,49.0,16788 / 17466
Hecarim,49.0,3349 / 3487
Zed,48.9,7790 / 8133
Gangplank,48.9,5386 / 5619
Garen,48.8,11651 / 12221
Jinx,48.8,9556 / 10018
Lillia,48.8,9332 / 9799
Graves,48.8,4151 / 4350
Twitch,48.7,11998 / 12642
Mordekaiser,48.7,5479 / 5761
Rek'Sai,48.6,5024 / 5312
Veigar,48.6,4295 / 4545
Tahm Kench,48.5,3898 / 4146
Rakan,48.4,34316 / 36528
Kennen,48.4,6094 / 6491
Lee Sin,48.4,5935 / 6334
Gragas,48.4,4117 / 4394
Orianna,48.4,3925 / 4182
Gnar,48.4,3486 / 3712
Karma,48.3,12560 / 13468
Zoe,48.3,8920 / 9555
Singed,48.3,5672 / 6071
Sion,48.3,4719 / 5048
Blitzcrank,48.2,18860 / 20279
Jarvan IV,48.2,14368 / 15460
Diana,48.2,8037 / 8634
Dr. Mundo,48.2,3780 / 4067
Taliyah,48.2,1623 / 1742
Ashe,48.1,9307 / 10024
Kalista,48.1,4753 / 5126
Kayn,48.1,3073 / 3320
Rengar,48.0,7308 / 7925
Tristana,48.0,4070 / 4405
Yorick,48.0,1419 / 1537
Alistar,47.9,7159 / 7792
Nasus,47.8,3367 / 3681
Nocturne,47.8,2457 / 2683
Corki,47.8,2029 / 2216
Darius,47.7,9006 / 9862
Teemo,47.7,3790 / 4155
Skarner,47.7,1679 / 1844
Aatrox,47.6,8373 / 9221
Zilean,47.6,3780 / 4156
Twisted Fate,47.6,1412 / 1556
Vladimir,47.4,5988 / 6645
Zac,47.3,7531 / 8379
Sylas,47.3,4519 / 5039
Urgot,47.3,3485 / 3876
Swain,47.2,4923 / 5507
Kled,47.0,3717 / 4184
Vel'Koz,46.8,2175 / 2470
Nidalee,46.7,4125 / 4710
Lux,46.5,1432 / 1647
Lulu,46.4,17626 / 20338
Morgana,46.4,6414 / 7413
Elise,46.3,3536 / 4106
Malzahar,46.3,1211 / 1407
Zyra,45.9,1670 / 1966
Nami,45.8,4335 / 5127
Jax,45.7,4000 / 4752
Annie,45.7,1985 / 2362
Kayle,45.7,1809 / 2149
Kindred,45.4,1519 / 1829
Master Yi,45.2,1977 / 2399
Trundle,44.1,2721 / 3454
Sona,43.7,3196 / 4116
Soraka,43.6,3688 / 4769
Kha'Zix,43.2,2729 / 3592
Fiddlesticks,42.9,2442 / 3253
Brand,42.9,1511 / 2012
Shyvana,42.5,2218 / 3004
Olaf,40.9,1972 / 2847
Shaco,40.1,1167 / 1741
Xin Zhao,37.2,576 / 972
