Champion name,Win rate(%),Wins / losses
Pyke,54.8,90442 / 74668
Nautilus,53.8,80648 / 69186
Draven,52.9,25353 / 22601
Thresh,52.5,28700 / 25932
Sivir,52.1,9799 / 8992
Riven,51.8,16261 / 15150
Maokai,51.7,32541 / 30406
Senna,51.6,30241 / 28379
Amumu,51.6,6305 / 5908
Leona,51.5,12212 / 11501
Janna,51.5,12016 / 11300
Tryndamere,51.4,3489 / 3304
Lissandra,51.3,2435 / 2315
Quinn,51.2,7670 / 7324
Shen,51.1,23724 / 22715
Poppy,51.0,22019 / 21127
Ezreal,51.0,21281 / 20407
Vi,51.0,4447 / 4273
Aurelion Sol,50.9,11995 / 11550
Heimerdinger,50.9,7341 / 7090
Sejuani,50.8,34691 / 33546
Udyr,50.8,4640 / 4485
Ryze,50.7,12831 / 12465
Ziggs,50.6,3395 / 3320
Sett,50.5,43198 / 42382
Yasuo,50.5,19713 / 19297
Fiora,50.5,6668 / 6531
Anivia,50.5,2226 / 2179
Ivern,50.4,41598 / 40884
Warwick,50.4,8564 / 8429
Ekko,50.3,38870 / 38420
Ornn,50.3,22003 / 21712
LeBlanc,50.3,15044 / 14852
Fizz,50.3,8716 / 8626
Xayah,50.2,25068 / 24886
Irelia,50.2,8782 / 8727
Talon,50.2,6879 / 6815
Viktor,50.1,3922 / 3914
Neeko,50.0,31336 / 31316
Cho'Gath,50.0,29390 / 29431
Qiyana,50.0,16128 / 16128
Akali,50.0,15721 / 15690
Kog'Maw,50.0,13789 / 13795
Wukong,50.0,8889 / 8873
Evelynn,50.0,5217 / 5207
Galio,49.9,14179 / 14240
Lucian,49.8,10846 / 10922
Jhin,49.8,7969 / 8037
Yuumi,49.8,7445 / 7498
Jayce,49.8,4952 / 4983
Ahri,49.6,70562 / 71640
Renekton,49.6,48391 / 49194
Aphelios,49.6,31116 / 31556
Camille,49.6,16891 / 17158
Pantheon,49.6,14322 / 14548
Vayne,49.6,11738 / 11937
Yone,49.6,10650 / 10831
Miss Fortune,49.6,7761 / 7889
Azir,49.6,5042 / 5127
Karthus,49.5,34711 / 35454
Nunu,49.5,21707 / 22176
Cassiopeia,49.5,7259 / 7397
Braum,49.4,7040 / 7203
Varus,49.4,6570 / 6731
Katarina,49.3,6858 / 7064
Syndra,49.3,4467 / 4588
Rumble,49.3,2599 / 2669
Xerath,49.3,2401 / 2465
Kassadin,49.2,13793 / 14244
Caitlyn,49.2,13297 / 13732
Rammus,49.2,6378 / 6589
Malphite,49.2,5616 / 5810
Bard,49.1,37790 / 39178
Illaoi,49.1,681 / 707
Kai'Sa,49.0,17028 / 17719
Volibear,49.0,16828 / 17497
Hecarim,49.0,3356 / 3499
Taric,49.0,1927 / 2003
Zed,48.9,7801 / 8145
Gangplank,48.9,5394 / 5636
Garen,48.8,11665 / 12241
Jinx,48.8,9579 / 10050
Lillia,48.8,9353 / 9822
Graves,48.8,4159 / 4367
Twitch,48.7,12018 / 12670
Mordekaiser,48.7,5489 / 5776
Rek'Sai,48.6,5033 / 5319
Veigar,48.6,4309 / 4559
Rakan,48.4,34379 / 36597
Kennen,48.4,6109 / 6502
Lee Sin,48.4,5952 / 6347
Gragas,48.4,4123 / 4399
Orianna,48.4,3930 / 4188
Tahm Kench,48.4,3905 / 4159
Gnar,48.4,3489 / 3716
Karma,48.3,12592 / 13496
Zoe,48.3,8940 / 9567
Singed,48.3,5683 / 6079
Sion,48.3,4732 / 5069
Blitzcrank,48.2,18888 / 20306
Jarvan IV,48.2,14394 / 15486
Diana,48.2,8054 / 8653
Dr. Mundo,48.2,3790 / 4076
Taliyah,48.2,1624 / 1743
Ashe,48.1,9328 / 10045
Kalista,48.1,4765 / 5137
Kayn,48.1,3079 / 3323
Rengar,48.0,7318 / 7940
Tristana,48.0,4073 / 4412
Alistar,47.9,7176 / 7813
Yorick,47.9,1421 / 1545
Nasus,47.8,3374 / 3687
Nocturne,47.8,2461 / 2688
Corki,47.8,2033 / 2219
Darius,47.7,9020 / 9883
Teemo,47.7,3799 / 4163
Aatrox,47.6,8388 / 9245
Zilean,47.6,3783 / 4166
Skarner,47.6,1680 / 1847
Twisted Fate,47.6,1415 / 1558
Vladimir,47.4,6000 / 6654
Zac,47.3,7554 / 8402
Sylas,47.3,4532 / 5049
Urgot,47.3,3493 / 3886
Swain,47.2,4929 / 5517
Kled,47.0,3720 / 4191
Vel'Koz,46.8,2179 / 2476
Nidalee,46.7,4133 / 4717
Lux,46.5,1435 / 1652
Lulu,46.4,17652 / 20371
Morgana,46.4,6425 / 7429
Elise,46.3,3553 / 4123
Malzahar,46.2,1213 / 1411
Zyra,46.0,1677 / 1970
Nami,45.8,4345 / 5135
Jax,45.7,4010 / 4769
Annie,45.7,1996 / 2369
Kayle,45.7,1815 / 2158
Kindred,45.4,1523 / 1831
Master Yi,45.2,1986 / 2406
Trundle,44.0,2726 / 3463
Sona,43.7,3200 / 4118
Soraka,43.6,3695 / 4776
Kha'Zix,43.1,2731 / 3600
Brand,42.9,1515 / 2015
Fiddlesticks,42.8,2443 / 3263
Shyvana,42.5,2222 / 3007
Olaf,40.9,1977 / 2855
Shaco,40.1,1169 / 1748
Xin Zhao,37.3,578 / 972
