Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xayah,0,0,0,0,0,0,897,720,0,0
Twitch,0,0,5,10,0,0,570,448,0,0
Jinx,0,0,0,0,0,0,1082,958,0,0
Kog'Maw,0,0,0,0,0,0,322,199,0,0
Senna,0,0,0,0,336,249,526,313,578,456
Aphelios,0,0,0,0,0,0,1565,1094,0,0
Kalista,0,0,0,0,0,0,161,195,0,0
Varus,32,31,0,0,0,0,3,3,8,14
Ezreal,0,0,0,0,85,77,90,86,0,0
Caitlyn,0,0,0,0,0,0,387,328,0,0
Jarvan IV,0,0,1392,1004,621,492,0,0,0,0
Vi,0,0,152,152,0,0,0,0,0,0
Nunu,0,0,869,798,0,0,0,0,108,143
Galio,187,164,0,0,533,299,0,0,4,5
Cho'Gath,287,202,0,0,503,396,13,7,0,0
Lillia,178,130,282,324,188,174,54,47,0,0
Sona,337,208,0,0,0,0,0,0,77,63
Lulu,326,151,0,0,13,12,0,0,1526,1284
Nidalee,0,0,117,99,297,209,0,0,0,0
Aurelion Sol,0,0,0,0,239,174,0,0,0,0
Qiyana,119,127,14,15,769,684,0,0,0,0
Ahri,0,0,0,0,1108,991,20,22,0,0
Zoe,0,0,0,0,6,5,0,0,77,84
Xerath,0,0,0,0,1,5,3,1,0,0
Singed,0,1,0,0,0,0,104,153,0,0
Kai'Sa,0,0,0,0,0,0,135,122,0,0
Ekko,99,92,82,63,1089,903,0,0,0,0
Malphite,22,36,0,0,2,1,14,13,0,0
Camille,1234,1016,0,0,0,0,0,0,0,0
Jayce,84,106,0,0,59,59,0,0,0,0
Lucian,155,151,0,0,177,150,28,38,0,0
Renekton,599,464,0,0,0,0,0,0,0,0
Ryze,911,809,0,0,1502,1168,0,0,0,0
Udyr,0,0,149,188,0,0,0,0,0,0
Tryndamere,71,70,120,87,167,182,0,0,0,0
Pyke,0,0,117,63,50,27,0,0,1662,1482
Nautilus,0,0,1250,1035,0,0,0,0,554,446
Kayn,83,93,36,24,126,124,0,0,0,0
