Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Xayah,0,0,0,0,0,0,1034,765,0,0
Twitch,0,0,0,0,0,0,417,310,0,0
Jinx,0,0,0,0,0,0,605,487,0,0
Jarvan IV,0,0,736,469,249,206,0,0,0,0
Vi,0,0,16,4,0,0,0,0,0,0
Nunu,0,0,126,146,0,0,0,0,24,35
Lulu,337,159,0,0,0,0,0,0,821,661
Sona,140,84,0,0,0,0,0,0,303,251
Galio,38,28,0,0,286,161,0,0,0,0
Cho'Gath,420,326,0,0,313,234,6,3,0,0
Nidalee,0,0,81,61,288,204,0,0,0,0
Ahri,0,0,0,0,654,577,65,52,0,0
Zoe,0,0,0,0,6,5,0,0,46,39
Xerath,0,0,0,0,1,5,2,1,0,0
Ekko,73,69,132,128,688,535,0,0,0,0
Malphite,0,0,0,0,2,1,8,7,0,0
Kog'Maw,0,0,0,0,0,0,298,189,0,0
Aphelios,0,0,0,0,0,0,1334,973,0,0
Tryndamere,62,68,80,46,27,24,0,0,0,0
Udyr,0,0,57,55,0,0,0,0,0,0
Nautilus,0,0,798,674,0,0,0,0,272,231
Pyke,0,0,195,117,20,14,0,0,1228,1147
Kayn,14,16,39,30,12,11,0,0,0,0
Sion,0,0,6,7,0,0,0,0,0,0
Maokai,151,148,498,367,0,0,0,0,13,10
Amumu,0,0,2,4,0,0,0,0,61,44
Morgana,0,0,0,0,0,0,0,0,109,88
Alistar,0,0,11,18,0,0,0,0,48,48
Senna,35,19,0,0,178,119,551,378,463,356
Rakan,0,0,296,220,0,0,0,0,1555,1283
Janna,0,0,0,0,0,0,0,0,224,218
Karma,57,55,0,0,113,74,109,103,216,182
Blitzcrank,0,0,0,0,0,0,0,0,49,66
Sett,859,744,15,9,0,0,0,0,2,1
Camille,570,412,0,0,0,0,0,0,0,0
Kassadin,102,108,0,0,30,14,0,0,0,0
Qiyana,111,99,1,0,457,410,0,0,0,0
Skarner,0,0,1,0,0,0,0,0,0,0
Sejuani,0,0,715,594,0,0,0,0,135,152
Bard,0,0,0,0,0,0,0,0,368,227
Singed,0,0,0,0,0,0,104,153,0,0
Kai'Sa,0,0,0,0,0,0,49,42,0,0
Lucian,106,93,0,0,97,72,28,40,0,0
Yasuo,342,266,0,0,383,311,50,44,0,0
Riven,74,75,0,0,120,92,0,0,0,0
Jayce,95,128,0,0,40,36,0,0,0,0
Renekton,319,249,0,0,0,0,0,0,0,0
Ryze,519,453,0,0,523,397,0,0,0,0
Olaf,18,18,0,0,0,0,34,33,0,0
Braum,0,0,0,0,0,0,40,46,26,36
Ivern,0,0,1133,770,0,0,0,0,0,0
Akali,166,144,0,0,227,186,0,0,0,0
Ornn,598,505,0,0,82,50,0,0,0,0
Fiora,329,273,0,0,0,0,0,0,0,0
Nasus,67,73,0,0,0,0,0,0,0,0
Ezreal,0,0,0,0,56,57,135,125,0,0
Mordekaiser,0,0,0,0,0,0,44,30,0,0
Lillia,0,0,105,99,59,56,7,10,0,0
Dr. Mundo,98,82,0,0,0,0,0,1,0,0
Volibear,47,61,326,310,0,0,0,0,0,0
Zac,0,0,125,168,0,0,0,0,0,0
Warwick,0,0,37,40,0,0,0,0,0,0
Draven,0,0,0,0,0,0,299,235,0,0
Caitlyn,0,0,0,0,0,0,136,103,0,0
Miss Fortune,0,0,0,0,0,0,100,96,0,0
Karthus,0,0,0,0,37,66,187,255,0,0
Katarina,0,1,0,0,44,48,0,0,0,0
Pantheon,7,13,25,16,39,26,0,0,0,0
Azir,0,0,0,0,8,3,0,0,0,0
Irelia,26,23,0,0,24,27,0,0,0,0
Varus,21,18,0,0,0,0,3,11,0,0
Vayne,92,85,0,0,0,0,0,2,0,0
Lissandra,20,47,0,0,0,0,0,0,0,0
